Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Курманаевская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692					
		0.66%	0.63%	0.90%	1.35%	0.30%	0.99%	0.00%	0.32%	3.12%	0.34%	0.52%	3.64%	0.81%	0.46%	0.79%	0.00%	0.00%	0.00%	0.54%	0.14%	0.89%	0.76%	2.88%	2.16%	1.23%	1.54%	0.28%	0.69%	0.00%	0.83%	0.00%	1.89%	0.70%	0.46%	0.00%	0.00%					
21	. Путин Владимир Владимирович	6171	594	530	39	295	203	47	586	65	148	125	34	81	100	272	35	25	26	382	450	46	54	56	77	248	50	107	167	60	77	117	198	147	470	172	88					
		51.21%	53.61%	53.00%	52.70%	43.83%	50.00%	43.52%	63.15%	67.71%	50.34%	64.77%	61.82%	65.32%	46.30%	53.86%	74.47%	43.10%	49.06%	51.97%	63.65%	41.07%	41.22%	53.85%	55.40%	51.03%	38.46%	29.64%	38.22%	65.22%	21.39%	60.31%	53.37%	51.76%	53.53%	38.91%	58.67%					
22	. Хакамада Ирина Муцуовна	213	31	21	1	27	1	3	16	3	3	1	0	1	1	5	0	0	1	20	9	4	1	1	3	10	0	4	3	1	4	4	6	3	11	10	4					
		1.77%	2.80%	2.10%	1.35%	4.01%	0.25%	2.78%	1.72%	3.12%	1.02%	0.52%	0.00%	0.81%	0.46%	0.99%	0.00%	0.00%	1.89%	2.72%	1.27%	3.57%	0.76%	0.96%	2.16%	2.06%	0.00%	1.11%	0.69%	1.09%	1.11%	2.06%	1.62%	1.06%	1.25%	2.26%	2.67%					
23	. Харитонов Николай Михайлович	4455	322	322	20	263	160	58	248	19	104	39	10	29	89	173	8	22	25	272	182	54	66	38	46	185	69	221	240	26	249	56	130	116	324	226	44					
		36.97%	29.06%	32.20%	27.03%	39.08%	39.41%	53.70%	26.72%	19.79%	35.37%	20.21%	18.18%	23.39%	41.20%	34.26%	17.02%	37.93%	47.17%	37.01%	25.74%	48.21%	50.38%	36.54%	33.09%	38.07%	53.08%	61.22%	54.92%	28.26%	69.17%	28.87%	35.04%	40.85%	36.90%	51.13%	29.33%					
																																										
24	Против всех	240	39	18	1	14	6	0	14	1	13	2	0	5	5	6	1	5	0	12	11	6	2	0	1	7	1	7	5	1	3	6	12	7	16	7	6					
		1.99%	3.52%	1.80%	1.35%	2.08%	1.48%	0.00%	1.51%	1.04%	4.42%	1.04%	0.00%	4.03%	2.31%	1.19%	2.13%	8.62%	0.00%	1.63%	1.56%	5.36%	1.53%	0.00%	0.72%	1.44%	0.77%	1.94%	1.14%	1.09%	0.83%	3.09%	3.23%	2.46%	1.82%	1.58%	4.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
