10	Число действительных избирательных бюллетеней	9927	878	200	22	114	209	111	24	1035	147	315	61	500	144	828	849	1020	1367	404	493	707	304	156	39									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	86	14	3	0	1	0	2	0	3	4	3	1	2	1	5	8	13	12	2	2	7	2	1	0									
		0.85%	1.55%	1.49%	0.00%	0.87%	0.00%	1.80%	0.00%	0.28%	2.72%	0.93%	1.59%	0.39%	0.68%	0.60%	0.93%	1.26%	0.86%	0.48%	0.39%	0.98%	0.64%	0.64%	0.00%									
14	Грудинин Павел Николаевич	1363	104	11	4	12	16	8	0	145	10	33	3	74	12	136	109	181	220	58	54	106	51	15	1									
		13.49%	11.53%	5.45%	18.18%	10.43%	7.66%	7.21%	0.00%	13.68%	6.80%	10.28%	4.76%	14.37%	8.22%	16.29%	12.66%	17.52%	15.83%	13.98%	10.63%	14.80%	16.35%	9.62%	2.44%									
15	Жириновский Владимир Вольфович	1423	180	19	0	8	18	23	4	188	16	30	7	95	27	111	108	134	139	61	88	117	27	15	8									
		14.08%	19.96%	9.41%	0.00%	6.96%	8.61%	20.72%	16.67%	17.74%	10.88%	9.35%	11.11%	18.45%	18.49%	13.29%	12.54%	12.97%	10.00%	14.70%	17.32%	16.34%	8.65%	9.62%	19.51%									
16	Путин Владимир Владимирович	6664	535	163	18	90	169	77	20	663	109	244	50	308	96	547	594	645	929	263	328	449	219	118	30									
		65.95%	59.31%	80.69%	81.82%	78.26%	80.86%	69.37%	83.33%	62.55%	74.15%	76.01%	79.37%	59.81%	65.75%	65.51%	68.99%	62.44%	66.83%	63.37%	64.57%	62.71%	70.19%	75.64%	73.17%									
17	Собчак Ксения Анатольевна	165	26	4	0	1	3	0	0	13	6	1	0	8	1	13	12	16	28	12	5	9	4	3	0									
		1.63%	2.88%	1.98%	0.00%	0.87%	1.44%	0.00%	0.00%	1.23%	4.08%	0.31%	0.00%	1.55%	0.68%	1.56%	1.39%	1.55%	2.01%	2.89%	0.98%	1.26%	1.28%	1.92%	0.00%									
18	Сурайкин Максим Александрович	69	8	0	0	1	2	1	0	6	1	1	0	3	1	4	4	6	14	2	5	7	0	3	0									
		0.68%	0.89%	0.00%	0.00%	0.87%	0.96%	0.90%	0.00%	0.57%	0.68%	0.31%	0.00%	0.58%	0.68%	0.48%	0.46%	0.58%	1.01%	0.48%	0.98%	0.98%	0.00%	1.92%	0.00%									
19	Титов Борис Юрьевич	86	6	0	0	1	1	0	0	13	1	3	0	5	2	6	8	11	12	3	9	5	0	0	0									
		0.85%	0.67%	0.00%	0.00%	0.87%	0.48%	0.00%	0.00%	1.23%	0.68%	0.93%	0.00%	0.97%	1.37%	0.72%	0.93%	1.06%	0.86%	0.72%	1.77%	0.70%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	71	5	0	0	0	0	0	0	4	0	0	0	5	4	6	6	14	13	3	2	7	1	1	0									
		0.70%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.97%	2.74%	0.72%	0.70%	1.36%	0.94%	0.72%	0.39%	0.98%	0.32%	0.64%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
