Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Юргамышская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1177					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1305	37	10	33	22	46	7	44	7	58	11	54	7	17	30	5	4	32	29	53	24	63	26	13	5	41	14	17	91	86	51	66	60	54	42	102	6	38					
		13.13%	14.34%	11.49%	12.74%	17.74%	8.10%	8.97%	12.94%	14.89%	13.12%	7.01%	9.93%	12.50%	9.83%	9.46%	5.32%	4.49%	10.74%	13.18%	27.89%	11.21%	15.33%	13.00%	7.10%	5.38%	12.31%	10.61%	12.69%	16.34%	21.03%	13.82%	16.88%	12.74%	14.17%	13.50%	15.16%	6.38%	15.83%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1870	48	16	58	11	85	22	96	10	67	21	97	10	26	58	22	17	53	37	23	45	67	30	28	35	56	27	31	118	47	54	72	105	101	61	159	18	39					
		18.82%	18.60%	18.39%	22.39%	8.87%	14.96%	28.21%	28.24%	21.28%	15.16%	13.38%	17.83%	17.86%	15.03%	18.30%	23.40%	19.10%	17.79%	16.82%	12.11%	21.03%	16.30%	15.00%	15.30%	37.63%	16.82%	20.45%	23.13%	21.18%	11.49%	14.63%	18.41%	22.29%	26.51%	19.61%	23.63%	19.15%	16.25%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	67	2	0	1	0	4	0	2	1	3	0	3	0	2	3	1	0	1	3	0	0	9	1	2	1	2	0	0	2	4	4	2	2	2	2	3	1	4					
		0.67%	0.78%	0.00%	0.39%	0.00%	0.70%	0.00%	0.59%	2.13%	0.68%	0.00%	0.55%	0.00%	1.16%	0.95%	1.06%	0.00%	0.34%	1.36%	0.00%	0.00%	2.19%	0.50%	1.09%	1.08%	0.60%	0.00%	0.00%	0.36%	0.98%	1.08%	0.51%	0.42%	0.52%	0.64%	0.45%	1.06%	1.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1631	48	16	52	26	167	2	59	14	82	25	73	9	12	58	12	6	38	52	17	47	51	56	20	11	49	12	8	76	48	87	65	71	52	50	115	9	36					
		16.41%	18.60%	18.39%	20.08%	20.97%	29.40%	2.56%	17.35%	29.79%	18.55%	15.92%	13.42%	16.07%	6.94%	18.30%	12.77%	6.74%	12.75%	23.64%	8.95%	21.96%	12.41%	28.00%	10.93%	11.83%	14.71%	9.09%	5.97%	13.64%	11.74%	23.58%	16.62%	15.07%	13.65%	16.08%	17.09%	9.57%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	111	0	0	2	2	8	0	2	0	6	2	3	0	1	7	1	4	0	3	5	3	8	0	4	0	3	0	1	13	3	3	2	2	2	5	13	1	2					
		1.12%	0.00%	0.00%	0.77%	1.61%	1.41%	0.00%	0.59%	0.00%	1.36%	1.27%	0.55%	0.00%	0.58%	2.21%	1.06%	4.49%	0.00%	1.36%	2.63%	1.40%	1.95%	0.00%	2.19%	0.00%	0.90%	0.00%	0.75%	2.33%	0.73%	0.81%	0.51%	0.42%	0.52%	1.61%	1.93%	1.06%	0.83%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4760	121	41	105	57	248	47	130	15	215	96	302	28	114	148	51	57	166	94	89	91	210	86	115	36	176	76	76	247	207	168	175	228	163	150	261	58	113					
		47.90%	46.90%	47.13%	40.54%	45.97%	43.66%	60.26%	38.24%	31.91%	48.64%	61.15%	55.51%	50.00%	65.90%	46.69%	54.26%	64.04%	55.70%	42.73%	46.84%	42.52%	51.09%	43.00%	62.84%	38.71%	52.85%	57.58%	56.72%	44.34%	50.61%	45.53%	44.76%	48.41%	42.78%	48.23%	38.78%	61.70%	47.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	0	1	1	0	2	0	2	0	1	0	0	0	0	0	1	1	2	0	0	0	2	0	0	2	1	0	0	2	4	0	1	1	1	1	2	0	1					
		0.29%	0.00%	1.15%	0.39%	0.00%	0.35%	0.00%	0.59%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	1.12%	0.67%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	2.15%	0.30%	0.00%	0.00%	0.36%	0.98%	0.00%	0.26%	0.21%	0.26%	0.32%	0.30%	0.00%	0.42%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
