Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Юргамышская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1177					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	262	14	6	6	6	6	6	23	1	10	6	9	1	3	6	6	6	6	7	6	6	6	18	6	6	2	6	6	5	9	8	12	6	8	4	6	7	1	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	201	12	4	6	1	3	0	23	1	10	1	9	0	3	6	5	4	6	7	1	1	1	18	6	1	1	3	1	5	8	8	11	6	8	4	4	7	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	135	2	3	5	4	1	1	1	1	3	1	1	0	5	2	3	1	1	2	6	3	2	13	4	2	0	6	3	22	6	5	5	1	5	1	1	9	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	61	2	2	0	5	3	6	0	0	0	5	0	1	0	0	1	2	0	0	5	5	5	0	0	5	1	3	5	0	1	0	1	0	0	0	2	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	462	28	14	16	21	21	0	23	0	23	7	35	4	4	9	14	4	2	12	11	5	14	25	9	5	8	19	3	0	24	17	24	15	11	7	6	20	0	2					
		3.91%	8.09%	9.66%	4.98%	16.54%	2.91%	0.00%	5.46%	0.00%	4.13%	4.43%	5.42%	6.25%	5.41%	4.50%	3.41%	3.23%	2.50%	3.13%	4.12%	1.99%	5.41%	5.85%	3.45%	2.50%	6.90%	5.34%	2.54%	0.00%	3.87%	3.37%	5.05%	3.19%	2.10%	1.76%	1.64%	2.61%	0.00%	0.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	0	0	1	0	2	0	0	0	3	0	1	2	0	0	0	0	0	4	0	5	0	0	0	0	0	1	1	0	11	3	1	2	2	1	1	2	0	0					
		0.36%	0.00%	0.00%	0.31%	0.00%	0.28%	0.00%	0.00%	0.00%	0.54%	0.00%	0.15%	3.13%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	1.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.85%	0.00%	1.77%	0.59%	0.21%	0.43%	0.38%	0.25%	0.27%	0.26%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.15%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.20%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	907	42	13	32	20	57	1	39	7	52	12	25	2	1	7	60	6	3	15	32	14	19	21	47	12	9	32	5	9	35	35	54	29	29	36	27	48	3	17					
		7.68%	12.14%	8.97%	9.97%	15.75%	7.91%	1.25%	9.26%	11.67%	9.34%	7.59%	3.87%	3.13%	1.35%	3.50%	14.63%	4.84%	3.75%	3.92%	11.99%	5.58%	7.34%	4.92%	18.01%	6.00%	7.76%	8.99%	4.24%	5.96%	5.65%	6.93%	11.37%	6.17%	5.52%	9.07%	7.38%	6.27%	2.44%	6.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	0	0	0	0	2	0	3	1	1	0	0	0	0	0	0	0	0	0	1	12	0	3	0	0	0	0	0	0	3	4	1	0	1	0	0	0	0	1					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.71%	1.67%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	4.78%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.79%	0.21%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.41%					
23	6.Политическая партия «Партия социальной справедливости»	17	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	0	1					
		0.14%	0.29%	1.38%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.40%	0.39%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.39%	0.00%	0.41%					
24	7.Политическая партия «Либерально-демократическая партия России»	1151	21	15	36	5	55	7	52	11	31	17	63	3	8	14	43	11	12	37	18	29	33	42	25	29	15	30	16	14	59	40	36	44	60	40	54	100	6	20					
		9.74%	6.07%	10.34%	11.21%	3.94%	7.63%	8.75%	12.35%	18.33%	5.57%	10.76%	9.75%	4.69%	10.81%	7.00%	10.49%	8.87%	15.00%	9.66%	6.74%	11.55%	12.74%	9.84%	9.58%	14.50%	12.93%	8.43%	13.56%	9.27%	9.52%	7.92%	7.58%	9.36%	11.43%	10.08%	14.75%	13.05%	4.88%	8.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	725	10	1	24	13	27	1	22	4	36	1	16	1	0	3	17	1	1	21	9	0	11	23	19	4	6	20	2	13	58	67	46	52	49	30	12	87	2	16					
		6.14%	2.89%	0.69%	7.48%	10.24%	3.74%	1.25%	5.23%	6.67%	6.46%	0.63%	2.48%	1.56%	0.00%	1.50%	4.15%	0.81%	1.25%	5.48%	3.37%	0.00%	4.25%	5.39%	7.28%	2.00%	5.17%	5.62%	1.69%	8.61%	9.35%	13.27%	9.68%	11.06%	9.33%	7.56%	3.28%	11.36%	1.63%	6.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	3	2	2	0	8	0	3	0	10	0	5	2	1	1	1	0	0	3	1	2	1	2	1	0	1	2	0	1	5	3	0	2	4	2	2	8	0	4					
		0.69%	0.87%	1.38%	0.62%	0.00%	1.11%	0.00%	0.71%	0.00%	1.80%	0.00%	0.77%	3.13%	1.35%	0.50%	0.24%	0.00%	0.00%	0.78%	0.37%	0.80%	0.39%	0.47%	0.38%	0.00%	0.86%	0.56%	0.00%	0.66%	0.81%	0.59%	0.00%	0.43%	0.76%	0.50%	0.55%	1.04%	0.00%	1.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8247	236	97	208	68	543	71	274	36	400	120	494	39	59	162	267	101	59	283	190	178	178	307	156	150	77	248	89	113	414	333	303	320	360	271	262	487	112	182					
		69.80%	68.21%	66.90%	64.80%	53.54%	75.31%	88.75%	65.08%	60.00%	71.81%	75.95%	76.47%	60.94%	79.73%	81.00%	65.12%	81.45%	73.75%	73.89%	71.16%	70.92%	68.73%	71.90%	59.77%	75.00%	66.38%	69.66%	75.42%	74.83%	66.77%	65.94%	63.79%	68.09%	68.57%	68.26%	71.58%	63.58%	91.06%	74.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	0	0	2	0	5	0	0	0	1	1	0	1	0	0	0	0	3	1	1	3	2	3	2	0	0	2	1	1	4	1	3	1	4	3	1	3	0	1					
		0.42%	0.00%	0.00%	0.62%	0.00%	0.69%	0.00%	0.00%	0.00%	0.18%	0.63%	0.00%	1.56%	0.00%	0.00%	0.00%	0.00%	3.75%	0.26%	0.37%	1.20%	0.77%	0.70%	0.77%	0.00%	0.00%	0.56%	0.85%	0.66%	0.65%	0.20%	0.63%	0.21%	0.76%	0.76%	0.27%	0.39%	0.00%	0.41%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
