Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Адамовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
		0.28%	0.12%	0.54%	0.29%	0.76%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.57%	0.00%	0.00%	0.44%	0.00%	0.00%	0.19%	0.00%	0.00%	1.49%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.23%	0.42%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	4	0	1	0					
		0.07%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.46%	0.00%	0.54%	0.00%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1362	131	117	122	71	9	22	4	60	11	14	56	18	3	7	4	9	19	5	9	51	20	8	38	1	2	41	6	37	29	38	10	54	12	53	24	16	16	10	96	63	43	3					
		9.70%	15.13%	12.68%	17.68%	9.01%	15.79%	7.38%	11.76%	11.36%	7.10%	7.57%	9.96%	15.93%	1.72%	4.76%	2.60%	6.82%	7.20%	12.82%	8.18%	7.30%	7.27%	6.15%	5.58%	1.43%	4.88%	7.69%	3.57%	17.05%	10.78%	10.13%	9.90%	11.13%	7.14%	7.46%	6.32%	7.14%	7.34%	5.35%	12.87%	14.75%	9.07%	1.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	0	4	0	2	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	4	0	0	0	1	0	1	1	1	0	1	0	0	0	2	1	2	0	0	11	5	1	5					
		0.33%	0.00%	0.43%	0.00%	0.25%	1.75%	0.00%	0.00%	0.19%	0.00%	0.54%	0.00%	0.00%	0.00%	0.68%	0.00%	0.76%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	1.43%	0.00%	0.19%	0.60%	0.46%	0.00%	0.27%	0.00%	0.00%	0.00%	0.28%	0.26%	0.89%	0.00%	0.00%	1.47%	1.17%	0.21%	2.07%					
23	6.Политическая партия «Партия социальной справедливости»	28	1	2	2	0	0	2	0	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	3	1	3	1					
		0.20%	0.12%	0.22%	0.29%	0.00%	0.00%	0.67%	0.00%	0.57%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.76%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.42%	0.26%	0.00%	0.00%	0.00%	0.40%	0.23%	0.63%	0.41%					
24	7.Политическая партия «Либерально-демократическая партия России»	977	56	67	40	55	3	26	0	49	24	9	29	1	4	5	8	5	6	0	5	31	1	0	63	7	0	51	7	6	37	44	8	33	12	63	19	6	10	11	86	26	61	3					
		6.96%	6.47%	7.26%	5.80%	6.98%	5.26%	8.72%	0.00%	9.28%	15.48%	4.86%	5.16%	0.88%	2.30%	3.40%	5.19%	3.79%	2.27%	0.00%	4.55%	4.43%	0.36%	0.00%	9.25%	10.00%	0.00%	9.57%	4.17%	2.76%	13.75%	11.73%	7.92%	6.80%	7.14%	8.87%	5.00%	2.68%	4.59%	5.88%	11.53%	6.09%	12.87%	1.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1022	91	93	76	89	0	22	1	59	6	5	28	8	2	0	9	6	16	3	15	45	6	3	66	3	3	26	10	4	23	24	4	29	6	39	32	16	13	6	63	24	28	20					
		7.28%	10.51%	10.08%	11.01%	11.29%	0.00%	7.38%	2.94%	11.17%	3.87%	2.70%	4.98%	7.08%	1.15%	0.00%	5.84%	4.55%	6.06%	7.69%	13.64%	6.44%	2.18%	2.31%	9.69%	4.29%	7.32%	4.88%	5.95%	1.84%	8.55%	6.40%	3.96%	5.98%	3.57%	5.49%	8.42%	7.14%	5.96%	3.21%	8.45%	5.62%	5.91%	8.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	78	5	4	4	6	1	0	0	1	2	0	2	0	0	1	1	0	0	0	3	10	0	1	4	0	0	2	2	0	3	0	0	0	2	6	2	0	2	0	6	4	4	0					
		0.56%	0.58%	0.43%	0.58%	0.76%	1.75%	0.00%	0.00%	0.19%	1.29%	0.00%	0.36%	0.00%	0.00%	0.68%	0.65%	0.00%	0.00%	0.00%	2.73%	1.43%	0.00%	0.77%	0.59%	0.00%	0.00%	0.38%	1.19%	0.00%	1.12%	0.00%	0.00%	0.00%	1.19%	0.85%	0.53%	0.00%	0.92%	0.00%	0.80%	0.94%	0.84%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9719	536	593	410	520	39	203	26	310	84	151	421	79	162	125	132	105	198	27	74	514	246	112	453	54	26	392	121	142	159	229	71	337	121	512	286	176	171	149	445	289	322	197					
		69.23%	61.89%	64.25%	59.42%	65.99%	68.42%	68.12%	76.47%	58.71%	54.19%	81.62%	74.91%	69.91%	93.10%	85.03%	85.71%	79.55%	75.00%	69.23%	67.27%	73.53%	89.45%	86.15%	66.52%	77.14%	63.41%	73.55%	72.02%	65.44%	59.11%	61.07%	70.30%	69.48%	72.02%	72.11%	75.26%	78.57%	78.44%	79.68%	59.65%	67.68%	67.93%	81.74%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	4	5	2	4	0	1	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	4	0	0	1	0	2	3	0	1	0	3	1	1	4					
		0.32%	0.46%	0.54%	0.29%	0.51%	0.00%	0.34%	0.00%	0.19%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.56%	0.00%	0.14%	0.00%	0.77%	0.15%	0.00%	0.00%	0.19%	0.00%	0.46%	1.49%	0.00%	0.00%	0.21%	0.00%	0.28%	0.79%	0.00%	0.46%	0.00%	0.40%	0.23%	0.21%	1.66%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
