Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Адамовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1484	67	139	86	109	2	30	5	50	20	10	34	10	11	15	11	14	27	32	5	51	22	0	75	0	4	70	20	16	29	31	9	64	12	82	61	31	27	8	85	21	57	32					
		13.09%	11.57%	17.53%	13.76%	15.42%	3.51%	12.61%	25.00%	11.49%	18.87%	6.33%	7.02%	13.16%	6.88%	12.00%	8.59%	10.94%	13.30%	13.68%	4.81%	10.71%	12.15%	0.00%	14.56%	0.00%	14.29%	15.70%	15.63%	9.52%	14.43%	10.95%	11.25%	16.37%	9.52%	13.67%	21.18%	17.51%	15.25%	5.19%	14.48%	7.89%	14.77%	16.49%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1638	110	95	59	145	16	43	2	99	23	26	73	2	19	10	22	11	13	30	6	46	3	3	109	7	2	60	6	1	45	52	14	62	15	95	55	3	15	22	79	47	69	24					
		14.45%	18.99%	11.98%	9.44%	20.51%	28.07%	18.07%	10.00%	22.76%	21.70%	16.46%	15.08%	2.63%	11.88%	8.00%	17.19%	8.59%	6.40%	12.82%	5.77%	9.66%	1.66%	3.30%	21.17%	20.59%	7.14%	13.45%	4.69%	0.60%	22.39%	18.37%	17.50%	15.86%	11.90%	15.83%	19.10%	1.69%	8.47%	14.29%	13.46%	17.67%	17.88%	12.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	115	1	7	13	8	1	1	0	7	0	0	6	1	1	2	1	1	2	4	1	4	2	2	5	1	0	1	1	2	2	2	0	4	1	9	1	3	0	1	7	4	2	4					
		1.01%	0.17%	0.88%	2.08%	1.13%	1.75%	0.42%	0.00%	1.61%	0.00%	0.00%	1.24%	1.32%	0.63%	1.60%	0.78%	0.78%	0.99%	1.71%	0.96%	0.84%	1.10%	2.20%	0.97%	2.94%	0.00%	0.22%	0.78%	1.19%	0.99%	0.71%	0.00%	1.02%	0.79%	1.50%	0.35%	1.69%	0.00%	0.65%	1.19%	1.50%	0.52%	2.06%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3071	223	263	256	204	14	50	12	141	39	38	120	32	29	6	30	42	59	72	23	130	37	39	101	1	11	71	24	72	44	83	22	96	31	136	41	34	39	48	163	69	73	53					
		27.09%	38.51%	33.17%	40.96%	28.85%	24.56%	21.01%	60.00%	32.41%	36.79%	24.05%	24.79%	42.11%	18.13%	4.80%	23.44%	32.81%	29.06%	30.77%	22.12%	27.31%	20.44%	42.86%	19.61%	2.94%	39.29%	15.92%	18.75%	42.86%	21.89%	29.33%	27.50%	24.55%	24.60%	22.67%	14.24%	19.21%	22.03%	31.17%	27.77%	25.94%	18.91%	27.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	127	8	10	14	16	0	2	0	4	1	0	15	0	2	1	0	0	5	2	0	2	2	2	6	1	0	5	1	0	3	2	0	4	1	6	2	1	0	3	4	0	0	2					
		1.12%	1.38%	1.26%	2.24%	2.26%	0.00%	0.84%	0.00%	0.92%	0.94%	0.00%	3.10%	0.00%	1.25%	0.80%	0.00%	0.00%	2.46%	0.85%	0.00%	0.42%	1.10%	2.20%	1.17%	2.94%	0.00%	1.12%	0.78%	0.00%	1.49%	0.71%	0.00%	1.02%	0.79%	1.00%	0.69%	0.56%	0.00%	1.95%	0.68%	0.00%	0.00%	1.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4701	161	265	189	214	24	106	1	126	23	81	228	30	96	91	63	59	91	91	65	230	114	44	215	21	10	230	74	76	75	105	34	159	62	258	124	102	95	71	236	110	177	75					
		41.47%	27.81%	33.42%	30.24%	30.27%	42.11%	44.54%	5.00%	28.97%	21.70%	51.27%	47.11%	39.47%	60.00%	72.80%	49.22%	46.09%	44.83%	38.89%	62.50%	48.32%	62.98%	48.35%	41.75%	61.76%	35.71%	51.57%	57.81%	45.24%	37.31%	37.10%	42.50%	40.66%	49.21%	43.00%	43.06%	57.63%	53.67%	46.10%	40.20%	41.35%	45.85%	38.66%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	3	3	1	3	0	1	0	2	0	0	1	0	0	0	0	0	1	2	2	3	1	0	2	1	1	2	0	0	0	2	0	0	0	0	2	0	1	0	3	3	1	1					
		0.37%	0.52%	0.38%	0.16%	0.42%	0.00%	0.42%	0.00%	0.46%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.85%	1.92%	0.63%	0.55%	0.00%	0.39%	2.94%	3.57%	0.45%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.56%	0.00%	0.51%	1.13%	0.26%	0.52%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
