Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Маловишерская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	55	4	3	1	3	2	2	0	3	8	5	5	0	2	4	2	1	4	4	1	1					
14	Число погашенных открепительных удостоверений	252	15	19	18	18	22	16	19	24	7	8	7	10	10	5	10	10	7	8	9	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	105	12	10	5	4	8	9	1	10	13	6	5	2	2	2	2	1	2	3	6	2					
		1.37%	2.33%	1.96%	1.49%	1.11%	0.78%	1.39%	0.42%	0.99%	1.67%	1.35%	1.63%	1.44%	1.05%	0.97%	1.05%	0.94%	0.90%	1.65%	3.82%	2.40%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	9	10	12	5	20	12	4	36	9	1	3	2	1	3	1	0	3	2	4	1					
		1.81%	1.75%	1.96%	3.59%	1.39%	1.97%	1.86%	1.68%	3.57%	1.16%	0.22%	0.98%	1.44%	0.52%	1.46%	0.52%	0.0%	1.35%	1.10%	2.54%	1.20%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	287	13	16	13	18	41	31	12	30	26	9	22	2	5	7	13	11	12	3	2	1					
		3.77%	2.53%	3.14%	3.89%	5.01%	4.04%	4.81%	5.06%	2.98%	3.35%	2.03%	7.21%	1.44%	2.64%	3.41%	6.84%	10.37%	5.40%	1.65%	1.27%	1.20%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	241	19	15	17	17	32	14	1	63	20	6	9	3	9	2	2	0	7	3	1	1					
		3.16%	3.70%	2.94%	5.08%	4.73%	3.15%	2.17%	0.42%	6.26%	2.58%	1.35%	2.95%	2.17%	4.76%	0.97%	1.05%	0.0%	3.15%	1.65%	0.63%	1.20%					
22	"5. ""За Русь Святую"""	40	4	4	2	1	1	2	2	7	0	5	5	0	1	0	2	1	2	0	1	0					
		0.52%	0.77%	0.78%	0.59%	0.27%	0.09%	0.31%	0.84%	0.69%	0.0%	1.12%	1.63%	0.0%	0.52%	0.0%	1.05%	0.94%	0.90%	0.0%	0.63%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	2	1	1	0	5	2	0	4	1	0	1	0	1	0	0	0	2	0	0	0					
		0.26%	0.38%	0.19%	0.29%	0.0%	0.49%	0.31%	0.0%	0.39%	0.12%	0.0%	0.32%	0.0%	0.52%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	4	2	5	2	4	3	1	3	2	1	2	1	0	0	0	0	1	2	0	0					
		0.43%	0.77%	0.39%	1.49%	0.55%	0.39%	0.46%	0.42%	0.29%	0.25%	0.22%	0.65%	0.72%	0.0%	0.0%	0.0%	0.0%	0.45%	1.10%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	1	0	1	0	1	0	3	0	1	0	2	3	0	0	0	0	0	1					
		0.17%	0.0%	0.0%	0.29%	0.0%	0.09%	0.0%	0.42%	0.0%	0.38%	0.0%	0.32%	0.0%	1.05%	1.46%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	3	0	0	7	2	4	4	0	2	1	1	0	0	1	0	0	2	0	1					
		0.36%	0.0%	0.58%	0.0%	0.0%	0.69%	0.31%	1.68%	0.39%	0.0%	0.45%	0.32%	0.72%	0.0%	0.0%	0.52%	0.0%	0.0%	1.10%	0.0%	1.20%					
27	"10. ""Аграрная партия России"""	274	13	27	13	8	46	14	6	17	14	19	10	19	5	9	16	2	14	12	5	5					
		3.60%	2.53%	5.30%	3.89%	2.22%	4.53%	2.17%	2.53%	1.68%	1.80%	4.28%	3.27%	13.76%	2.64%	4.39%	8.42%	1.88%	6.30%	6.62%	3.18%	6.02%					
28	"11. ""Истинные патриоты России"""	11	1	0	0	0	0	2	0	0	0	1	0	2	1	0	0	1	2	1	0	0					
		0.14%	0.19%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.22%	0.0%	1.44%	0.52%	0.0%	0.0%	0.94%	0.90%	0.55%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	142	12	13	5	4	32	16	6	16	5	12	1	2	0	4	3	0	0	2	5	4					
		1.86%	2.33%	2.55%	1.49%	1.11%	3.15%	2.48%	2.53%	1.59%	0.64%	2.70%	0.32%	1.44%	0.0%	1.95%	1.57%	0.0%	0.0%	1.10%	3.18%	4.81%					
30	"13. ""Демократическая партия России"""	22	0	1	1	1	0	1	1	6	1	0	3	1	1	2	0	3	0	0	0	0					
		0.28%	0.0%	0.19%	0.29%	0.27%	0.0%	0.15%	0.42%	0.59%	0.12%	0.0%	0.98%	0.72%	0.52%	0.97%	0.0%	2.83%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	2	0	3	0	2	0	3	1	1	3	0	1	1	0	0	1	0	0	3					
		0.28%	0.19%	0.39%	0.0%	0.83%	0.0%	0.31%	0.0%	0.29%	0.12%	0.22%	0.98%	0.0%	0.52%	0.48%	0.0%	0.0%	0.45%	0.0%	0.0%	3.61%					
32	"15. ""Партия СЛОН"""	6	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0					
		0.07%	0.19%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.22%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	630	35	51	21	41	137	72	22	95	60	12	12	3	10	11	7	11	8	12	3	7					
		8.27%	6.82%	10.01%	6.28%	11.42%	13.51%	11.18%	9.28%	9.44%	7.75%	2.70%	3.93%	2.17%	5.29%	5.36%	3.68%	10.37%	3.60%	6.62%	1.91%	8.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	1	2	1	0	2	1	0	5	2	0	1	0	0	0	0	1	0	0	1	1					
		0.23%	0.19%	0.39%	0.29%	0.0%	0.19%	0.15%	0.0%	0.49%	0.25%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.63%	1.20%					
35	"18. ""ЛДПР"""	955	69	65	42	41	151	102	46	131	82	46	27	24	17	24	16	10	26	12	17	7					
		12.55%	13.45%	12.77%	12.57%	11.42%	14.89%	15.83%	19.40%	13.02%	10.59%	10.38%	8.85%	17.39%	8.99%	11.70%	8.42%	9.43%	11.71%	6.62%	10.82%	8.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	16	13	13	7	34	17	8	24	32	17	4	4	4	2	4	5	4	0	4	0					
		2.78%	3.11%	2.55%	3.89%	1.94%	3.35%	2.63%	3.37%	2.38%	4.13%	3.83%	1.31%	2.89%	2.11%	0.97%	2.10%	4.71%	1.80%	0.0%	2.54%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3353	219	211	129	152	341	237	92	398	396	271	149	59	99	105	113	49	117	98	78	40					
		44.06%	42.69%	41.45%	38.62%	42.33%	33.62%	36.80%	38.81%	39.56%	51.16%	61.17%	48.85%	42.75%	52.38%	51.21%	59.47%	46.22%	52.70%	54.14%	49.68%	48.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	0	0	1	1	1	0	3	1	2	0	1	1	0	0	2	3	0	1	0					
		0.22%	0.0%	0.0%	0.0%	0.27%	0.09%	0.15%	0.0%	0.29%	0.12%	0.45%	0.0%	0.72%	0.52%	0.0%	0.0%	1.88%	1.35%	0.0%	0.63%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	2	0	2	1	2	2	0	0	2	1	0	1	1	1	0	2	1	0	0	0					
		0.23%	0.38%	0.0%	0.59%	0.27%	0.19%	0.31%	0.0%	0.0%	0.25%	0.22%	0.0%	0.72%	0.52%	0.48%	0.0%	1.88%	0.45%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	705	48	48	38	41	104	74	17	105	70	18	33	7	18	19	10	4	9	13	22	7					
		9.26%	9.35%	9.43%	11.37%	11.42%	10.25%	11.49%	7.17%	10.43%	9.04%	4.06%	10.81%	5.07%	9.52%	9.26%	5.26%	3.77%	4.05%	7.18%	14.01%	8.43%					
																											
41	Против всех	259	22	13	9	7	41	20	10	38	30	8	12	2	9	8	0	3	7	14	5	1					
		3.40%	4.28%	2.55%	2.69%	1.94%	4.04%	3.10%	4.21%	3.77%	3.87%	1.80%	3.93%	1.44%	4.76%	3.90%	0.0%	2.83%	3.15%	7.73%	3.18%	1.20%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
