Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    район Гольяново 																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2605	65	65	65	50	70	50	50	55	50	50	50	50	50	65	50	70	65	50	50	50	70	65	50	65	50	65	75	75	50	90	50	65	70	65	85	75	70	65	75	75	70	65					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	2226	65	56	52	34	61	47	50	49	47	33	46	31	45	52	32	62	52	38	42	44	70	65	44	53	33	61	63	67	47	90	44	50	58	52	70	65	47	56	62	74	52	65					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1450	29	36	16	23	57	37	22	27	37	29	28	53	45	20	108	26	19	76	19	83	16	15	34	15	32	52	86	14	14	66	33	24	31	31	37	22	23	15	30	12	34	24					
14	Число погашенных неиспользованных открепительных удостоверений	379	0	9	13	16	9	3	0	6	3	17	4	19	5	13	18	8	13	12	8	6	0	0	6	12	17	4	12	8	3	0	6	15	12	13	15	10	23	9	13	1	18	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	88	4	1	1	0	3	2	3	6	0	2	1	0	0	1	3	3	1	2	3	2	1	4	5	1	0	2	1	1	2	1	2	1	3	6	3	4	6	0	2	2	0	3					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7437	44	133	200	24	208	316	314	43	88	170	194	226	199	51	204	249	180	233	171	210	244	208	189	221	170	248	267	10	2	35	211	258	185	233	210	201	223	268	232	120	178	67					
		11.47%	2.93%	8.41%	13.06%	1.61%	17.55%	18.63%	18.12%	1.79%	3.92%	14.89%	16.43%	21.04%	20.64%	3.48%	19.65%	17.14%	17.96%	19.71%	13.69%	18.21%	18.13%	14.58%	11.75%	13.51%	13.28%	19.08%	20.38%	0.50%	0.11%	1.43%	14.51%	15.46%	14.20%	15.83%	14.46%	11.65%	12.58%	14.70%	13.46%	7.38%	9.43%	2.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5451	23	162	181	20	177	155	156	27	64	144	131	115	118	13	108	167	128	140	142	150	164	183	179	161	166	173	180	20	10	5	141	139	167	157	155	225	177	147	203	131	194	53					
		8.41%	1.53%	10.24%	11.82%	1.34%	14.94%	9.14%	9.00%	1.12%	2.85%	12.61%	11.09%	10.71%	12.24%	0.89%	10.40%	11.49%	12.77%	11.84%	11.37%	13.01%	12.18%	12.82%	11.12%	9.84%	12.97%	13.31%	13.74%	0.99%	0.53%	0.20%	9.70%	8.33%	12.82%	10.67%	10.67%	13.04%	9.99%	8.06%	11.77%	8.06%	10.28%	2.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	780	5	13	20	2	24	23	26	3	9	20	17	16	13	9	24	33	19	26	19	21	26	16	15	15	23	37	27	5	3	3	20	24	23	26	25	17	22	23	15	35	28	10					
		1.20%	0.33%	0.82%	1.31%	0.13%	2.03%	1.36%	1.50%	0.12%	0.40%	1.75%	1.44%	1.49%	1.35%	0.61%	2.31%	2.27%	1.90%	2.20%	1.52%	1.82%	1.93%	1.12%	0.93%	0.92%	1.80%	2.85%	2.06%	0.25%	0.16%	0.12%	1.38%	1.44%	1.77%	1.77%	1.72%	0.98%	1.24%	1.26%	0.87%	2.15%	1.48%	0.42%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10409	157	206	259	59	287	257	297	258	53	268	254	302	253	46	261	426	276	294	227	301	258	298	262	255	271	327	292	121	96	230	216	329	303	357	333	307	325	333	275	127	271	82					
		16.06%	10.45%	13.02%	16.92%	3.96%	24.22%	15.15%	17.14%	10.75%	2.36%	23.47%	21.51%	28.12%	26.24%	3.14%	25.14%	29.32%	27.54%	24.87%	18.17%	26.11%	19.17%	20.88%	16.28%	15.59%	21.17%	25.15%	22.29%	6.01%	5.10%	9.42%	14.86%	19.71%	23.25%	24.25%	22.93%	17.79%	18.34%	18.27%	15.95%	7.82%	14.35%	3.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	5149	134	108	139	14	153	205	164	19	70	179	141	164	133	16	190	223	140	168	116	159	115	105	129	102	143	117	155	4	1	4	140	185	129	197	162	147	167	166	129	35	157	25					
		7.94%	8.92%	6.83%	9.08%	0.94%	12.91%	12.09%	9.46%	0.79%	3.12%	15.67%	11.94%	15.27%	13.80%	1.09%	18.30%	15.35%	13.97%	14.21%	9.29%	13.79%	8.54%	7.36%	8.02%	6.23%	11.17%	9.00%	11.83%	0.20%	0.05%	0.16%	9.63%	11.08%	9.90%	13.38%	11.16%	8.52%	9.42%	9.11%	7.48%	2.15%	8.32%	1.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	34070	1127	927	697	1344	305	702	728	2044	1912	322	407	234	210	1302	219	317	236	275	450	297	511	562	797	830	453	342	348	1853	1771	2163	675	685	452	466	521	801	810	835	835	1136	1029	2140					
		52.55%	75.03%	58.60%	45.53%	90.26%	25.74%	41.39%	42.01%	85.13%	85.09%	28.20%	34.46%	21.79%	21.78%	88.93%	21.10%	21.82%	23.55%	23.27%	36.03%	25.76%	37.96%	39.38%	49.53%	50.73%	35.39%	26.31%	26.56%	92.01%	94.00%	88.57%	46.42%	41.04%	34.69%	31.66%	35.88%	46.41%	45.71%	45.80%	48.43%	69.91%	54.50%	88.98%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	416	6	9	11	2	12	15	15	2	7	11	17	6	14	2	9	11	4	18	4	5	9	18	9	10	10	13	17	1	1	2	10	19	16	16	8	8	18	12	10	14	12	3					
		0.64%	0.40%	0.57%	0.72%	0.13%	1.01%	0.88%	0.87%	0.08%	0.31%	0.96%	1.44%	0.56%	1.45%	0.14%	0.87%	0.76%	0.40%	1.52%	0.32%	0.43%	0.67%	1.26%	0.56%	0.61%	0.78%	1.00%	1.30%	0.05%	0.05%	0.08%	0.69%	1.14%	1.23%	1.09%	0.55%	0.46%	1.02%	0.66%	0.58%	0.86%	0.64%	0.12%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
