Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    район Гольяново 																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2845	66	65	63	65	60	46	55	60	80	60	42	50	60	60	50	64	65	65	60	60	80	60	60	60	65	70	90	85	60	60	67	85	83	102	80	90	65	81	75	90	81	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2728	66	64	63	64	60	39	51	55	76	60	42	40	57	53	45	62	61	63	58	49	75	60	55	58	65	68	87	85	59	52	67	85	83	96	75	89	65	80	72	90	81	53					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2037	43	36	26	28	131	42	51	18	57	33	35	80	40	23	17	52	30	80	76	116	36	42	50	48	45	140	88	34	20	66	49	21	34	33	57	33	31	36	43	20	51	46					
14	Число погашенных неиспользованных открепительных удостоверений	117	0	1	0	1	0	7	4	5	4	0	0	10	3	7	5	2	4	2	2	11	5	0	5	2	0	2	3	0	1	8	0	0	0	6	5	1	0	1	3	0	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	103	1	2	1	2	5	1	2	0	2	2	1	0	1	3	1	2	1	2	1	2	1	1	8	6	2	2	0	3	5	2	1	1	4	3	4	4	5	1	6	7	1	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	1726	38	45	40	49	35	29	49	46	52	36	28	26	38	26	43	51	42	37	33	43	46	41	47	44	37	52	49	46	31	41	32	27	32	43	47	59	33	45	33	47	52	56					
		3.09%	2.66%	3.56%	3.22%	3.51%	3.07%	2.51%	3.67%	2.92%	3.61%	3.15%	2.49%	2.28%	3.39%	2.27%	3.97%	3.25%	3.68%	2.82%	2.77%	3.26%	3.20%	2.93%	3.75%	3.73%	3.00%	3.26%	3.36%	3.40%	2.40%	3.28%	2.84%	1.91%	2.34%	3.03%	3.10%	4.02%	2.28%	3.07%	2.35%	3.35%	3.41%	3.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1396	38	27	30	36	19	29	35	26	40	34	32	41	28	36	29	41	26	37	14	38	26	29	33	21	43	35	26	49	30	16	40	44	39	32	38	42	40	41	29	28	39	40					
		2.50%	2.66%	2.14%	2.41%	2.58%	1.67%	2.51%	2.62%	1.65%	2.78%	2.97%	2.85%	3.59%	2.50%	3.14%	2.68%	2.62%	2.28%	2.82%	1.17%	2.89%	1.81%	2.07%	2.64%	1.78%	3.49%	2.20%	1.78%	3.62%	2.33%	1.28%	3.55%	3.11%	2.85%	2.26%	2.51%	2.86%	2.76%	2.80%	2.06%	1.99%	2.56%	2.57%					
20	3.Политическая партия «Демократическая партия России»	91	2	1	2	1	4	0	3	1	3	6	0	4	3	3	2	3	3	2	1	1	2	0	4	3	2	3	3	4	3	5	1	0	2	2	1	2	4	2	1	1	0	1					
		0.16%	0.14%	0.08%	0.16%	0.07%	0.35%	0.00%	0.22%	0.06%	0.21%	0.52%	0.00%	0.35%	0.27%	0.26%	0.18%	0.19%	0.26%	0.15%	0.08%	0.08%	0.14%	0.00%	0.32%	0.25%	0.16%	0.19%	0.21%	0.30%	0.23%	0.40%	0.09%	0.00%	0.15%	0.14%	0.07%	0.14%	0.28%	0.14%	0.07%	0.07%	0.00%	0.06%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7271	192	157	142	175	137	145	185	197	211	168	127	197	184	157	183	292	188	170	138	175	174	171	160	140	152	176	153	161	171	187	143	192	152	188	186	159	213	180	184	143	184	182					
		13.02%	13.44%	12.43%	11.42%	12.54%	12.02%	12.53%	13.87%	12.51%	14.66%	14.70%	11.31%	17.25%	16.43%	13.69%	16.88%	18.63%	16.49%	12.97%	11.58%	13.29%	12.12%	12.23%	12.78%	11.87%	12.33%	11.04%	10.49%	11.89%	13.26%	14.97%	12.69%	13.57%	11.09%	13.25%	12.27%	10.85%	14.69%	12.30%	13.08%	10.18%	12.06%	11.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1334	28	29	32	34	22	49	33	35	40	46	22	41	33	42	45	45	25	51	20	39	23	20	21	17	32	24	31	32	25	14	38	41	21	42	42	15	45	33	29	22	28	28					
		2.39%	1.96%	2.30%	2.57%	2.44%	1.93%	4.24%	2.47%	2.22%	2.78%	4.02%	1.96%	3.59%	2.95%	3.66%	4.15%	2.87%	2.19%	3.89%	1.68%	2.96%	1.60%	1.43%	1.68%	1.44%	2.60%	1.51%	2.13%	2.36%	1.94%	1.12%	3.37%	2.90%	1.53%	2.96%	2.77%	1.02%	3.10%	2.25%	2.06%	1.57%	1.83%	1.80%					
23	6.Политическая партия «Партия социальной справедливости»	228	3	6	4	12	0	1	3	6	10	5	5	3	1	1	6	4	2	5	7	7	4	6	6	2	7	3	8	4	4	8	3	11	8	7	2	7	5	12	10	0	5	15					
		0.41%	0.21%	0.48%	0.32%	0.86%	0.00%	0.09%	0.22%	0.38%	0.69%	0.44%	0.45%	0.26%	0.09%	0.09%	0.55%	0.26%	0.18%	0.38%	0.59%	0.53%	0.28%	0.43%	0.48%	0.17%	0.57%	0.19%	0.55%	0.30%	0.31%	0.64%	0.27%	0.78%	0.58%	0.49%	0.13%	0.48%	0.34%	0.82%	0.71%	0.00%	0.33%	0.96%					
24	7.Политическая партия «Либерально-демократическая партия России»	4184	129	107	114	103	94	84	110	131	102	82	76	59	62	78	71	93	76	81	76	92	101	108	91	96	96	137	106	128	96	87	60	85	114	97	106	145	92	106	118	138	136	121					
		7.49%	9.03%	8.47%	9.17%	7.38%	8.25%	7.26%	8.25%	8.32%	7.09%	7.17%	6.77%	5.17%	5.54%	6.80%	6.55%	5.93%	6.67%	6.18%	6.38%	6.99%	7.03%	7.73%	7.27%	8.14%	7.79%	8.59%	7.27%	9.45%	7.44%	6.97%	5.32%	6.01%	8.32%	6.84%	6.99%	9.89%	6.34%	7.24%	8.39%	9.82%	8.91%	7.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5032	132	79	139	114	105	126	106	142	115	91	102	105	104	118	110	128	94	149	98	117	136	129	91	94	118	137	152	143	116	121	93	127	137	127	121	130	128	154	124	104	136	140					
		9.01%	9.24%	6.25%	11.18%	8.17%	9.21%	10.89%	7.95%	9.02%	7.99%	7.96%	9.08%	9.19%	9.29%	10.29%	10.15%	8.17%	8.25%	11.37%	8.22%	8.88%	9.47%	9.23%	7.27%	7.97%	9.57%	8.59%	10.43%	10.56%	8.99%	9.69%	8.25%	8.98%	10.00%	8.95%	7.98%	8.87%	8.83%	10.52%	8.81%	7.40%	8.91%	8.99%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	786	14	19	15	21	15	13	17	17	15	16	12	24	22	15	11	21	27	16	21	16	18	20	12	21	19	19	19	15	12	14	21	19	31	40	21	20	22	13	24	13	28	18					
		1.41%	0.98%	1.50%	1.21%	1.51%	1.32%	1.12%	1.27%	1.08%	1.04%	1.40%	1.07%	2.10%	1.96%	1.31%	1.01%	1.34%	2.37%	1.22%	1.76%	1.21%	1.25%	1.43%	0.96%	1.78%	1.54%	1.19%	1.30%	1.11%	0.93%	1.12%	1.86%	1.34%	2.26%	2.82%	1.39%	1.36%	1.52%	0.89%	1.71%	0.93%	1.83%	1.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	29777	737	699	630	759	642	572	710	873	768	574	623	514	544	573	467	755	554	614	702	681	835	810	702	662	646	896	817	690	728	647	610	736	743	744	873	802	762	770	799	846	809	859					
		53.34%	51.57%	55.34%	50.68%	54.41%	56.32%	49.44%	53.22%	55.43%	53.37%	50.22%	55.48%	45.01%	48.57%	49.96%	43.08%	48.18%	48.60%	46.83%	58.89%	51.71%	58.15%	57.94%	56.07%	56.15%	52.39%	56.21%	56.04%	50.96%	56.43%	51.80%	54.13%	52.01%	54.23%	52.43%	57.59%	54.71%	52.55%	52.60%	56.79%	60.21%	53.01%	55.21%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	3263	88	69	74	65	55	98	68	83	71	71	83	108	85	75	93	112	89	126	68	87	53	57	65	56	68	86	71	68	68	86	66	108	72	87	63	78	92	93	46	45	84	83					
		5.85%	6.16%	5.46%	5.95%	4.66%	4.82%	8.47%	5.10%	5.27%	4.93%	6.21%	7.39%	9.46%	7.59%	6.54%	8.58%	7.15%	7.81%	9.61%	5.70%	6.61%	3.69%	4.08%	5.19%	4.75%	5.52%	5.40%	4.87%	5.02%	5.27%	6.89%	5.86%	7.63%	5.26%	6.13%	4.16%	5.32%	6.34%	6.35%	3.27%	3.20%	5.50%	5.33%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
