Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Осташковская 																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	372	41	17	29	8	33	53	39	32	38	16	0	1	3	4	7	4	2	0	7	2	0	8	4	0	4	2	2	0	4	1	1	1	1	5	3					
		2.78%	2.71%	2.25%	4.27%	2.03%	4.98%	4.25%	2.77%	2.99%	3.16%	4.21%	0.0%	0.48%	1.53%	1.6%	2.30%	4.49%	0.66%	0.0%	3.57%	2.38%	0.0%	5.36%	4.34%	0.0%	2.04%	1.43%	2.53%	0.0%	1.74%	0.81%	0.56%	0.48%	0.99%	7.35%	3.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	412	40	23	23	20	24	35	45	34	32	9	9	5	5	7	9	2	7	5	3	3	2	8	3	8	7	8	2	1	5	4	7	8	0	4	5					
		3.08%	2.64%	3.04%	3.38%	5.08%	3.62%	2.80%	3.20%	3.18%	2.66%	2.36%	2.95%	2.41%	2.56%	2.8%	2.96%	2.24%	2.33%	7.14%	1.53%	3.57%	1.51%	5.36%	3.26%	4.62%	3.57%	5.75%	2.53%	1.14%	2.18%	3.25%	3.93%	3.88%	0.0%	5.88%	5.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	443	52	24	25	12	21	44	65	52	59	7	5	6	4	3	10	3	5	3	4	2	6	0	1	3	5	1	2	2	2	5	2	1	5	1	1					
		3.32%	3.43%	3.17%	3.68%	3.05%	3.17%	3.53%	4.62%	4.86%	4.90%	1.84%	1.63%	2.89%	2.05%	1.2%	3.28%	3.37%	1.66%	4.28%	2.04%	2.38%	4.54%	0.0%	1.08%	1.73%	2.55%	0.71%	2.53%	2.29%	0.87%	4.06%	1.12%	0.48%	4.95%	1.47%	1.13%					
22	"5. ""За Русь Святую"""	130	15	8	8	4	8	13	17	8	8	0	1	0	3	4	2	3	2	2	1	0	3	1	0	0	8	2	0	1	3	0	2	1	0	1	1					
		0.97%	0.99%	1.05%	1.17%	1.01%	1.20%	1.04%	1.21%	0.74%	0.66%	0.0%	0.32%	0.0%	1.53%	1.6%	0.65%	3.37%	0.66%	2.85%	0.51%	0.0%	2.27%	0.67%	0.0%	0.0%	4.08%	1.43%	0.0%	1.14%	1.31%	0.0%	1.12%	0.48%	0.0%	1.47%	1.13%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	3	2	0	2	0	2	1	1	7	1	0	0	1	0	3	0	1	0	0	0	0	1	0	1	2	0	0	0	1	0	1	2	0	0	0					
		0.23%	0.19%	0.26%	0.0%	0.50%	0.0%	0.16%	0.07%	0.09%	0.58%	0.26%	0.0%	0.0%	0.51%	0.0%	0.98%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.57%	1.02%	0.0%	0.0%	0.0%	0.43%	0.0%	0.56%	0.97%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	99	11	4	6	5	6	11	16	6	11	3	2	0	1	6	1	0	0	0	0	0	2	1	1	0	1	1	0	0	1	0	0	0	1	1	1					
		0.74%	0.72%	0.52%	0.88%	1.27%	0.90%	0.88%	1.13%	0.56%	0.91%	0.78%	0.65%	0.0%	0.51%	2.4%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.67%	1.08%	0.0%	0.51%	0.71%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.99%	1.47%	1.13%					
25	"8. ""Народно-республиканская партия России"""	12	1	2	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0					
		0.08%	0.06%	0.26%	0.0%	0.0%	0.15%	0.08%	0.07%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	9	1	3	2	1	2	4	5	2	4	9	0	2	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	2	0	1	0	1	0	0					
		0.40%	0.59%	0.13%	0.44%	0.50%	0.15%	0.16%	0.28%	0.46%	0.16%	1.05%	2.95%	0.0%	1.02%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.67%	0.0%	0.57%	0.0%	0.71%	1.26%	0.0%	0.87%	0.0%	0.56%	0.0%	0.99%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	600	61	24	13	18	18	37	55	40	31	22	33	11	52	37	16	1	20	2	8	3	13	1	1	8	4	5	1	2	24	7	16	5	6	3	2					
		4.49%	4.03%	3.17%	1.91%	4.58%	2.71%	2.96%	3.91%	3.74%	2.57%	5.78%	10.81%	5.31%	26.66%	14.8%	5.26%	1.12%	6.66%	2.85%	4.08%	3.57%	9.84%	0.67%	1.08%	4.62%	2.04%	3.59%	1.26%	2.29%	10.48%	5.69%	8.98%	2.42%	5.94%	4.41%	2.27%					
28	"11. ""Истинные патриоты России"""	15	2	0	0	1	0	1	1	3	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.11%	0.13%	0.0%	0.0%	0.25%	0.0%	0.08%	0.07%	0.28%	0.08%	0.0%	0.0%	0.0%	0.51%	0.4%	0.0%	0.0%	0.66%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	206	18	15	12	5	14	15	21	22	17	6	4	2	3	8	6	0	1	1	4	1	0	7	0	5	2	5	2	0	1	3	1	3	1	0	1					
		1.54%	1.19%	1.98%	1.76%	1.27%	2.11%	1.20%	1.49%	2.05%	1.41%	1.57%	1.31%	0.96%	1.53%	3.2%	1.97%	0.0%	0.33%	1.42%	2.04%	1.19%	0.0%	4.69%	0.0%	2.89%	1.02%	3.59%	2.53%	0.0%	0.43%	2.43%	0.56%	1.45%	0.99%	0.0%	1.13%					
30	"13. ""Демократическая партия России"""	32	5	0	1	2	0	3	2	3	3	1	0	1	0	2	2	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2					
		0.23%	0.33%	0.0%	0.14%	0.50%	0.0%	0.24%	0.14%	0.28%	0.24%	0.26%	0.0%	0.48%	0.0%	0.8%	0.65%	1.12%	0.33%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	2.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	1	2	0	1	2	0	2	2	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	2	1	0	0	1					
		0.15%	0.0%	0.0%	0.14%	0.50%	0.0%	0.08%	0.14%	0.0%	0.16%	0.52%	0.32%	0.0%	0.0%	0.4%	0.32%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.81%	1.12%	0.48%	0.0%	0.0%	1.13%					
32	"15. ""Партия СЛОН"""	26	5	0	2	0	1	3	3	0	1	2	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0					
		0.19%	0.33%	0.0%	0.29%	0.0%	0.15%	0.24%	0.21%	0.0%	0.08%	0.52%	0.32%	0.0%	0.0%	0.0%	0.32%	0.0%	0.33%	0.0%	0.0%	1.19%	0.75%	0.0%	0.0%	0.57%	0.0%	0.71%	0.0%	1.14%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1213	164	45	69	25	76	121	145	124	107	29	12	26	5	24	29	9	28	9	18	2	14	18	4	18	16	9	8	3	14	6	9	11	6	7	3					
		9.09%	10.84%	5.96%	10.16%	6.36%	11.48%	9.71%	10.32%	11.59%	8.90%	7.63%	3.93%	12.56%	2.56%	9.6%	9.53%	10.11%	9.33%	12.85%	9.18%	2.38%	10.60%	12.08%	4.34%	10.40%	8.16%	6.47%	10.12%	3.44%	6.11%	4.87%	5.05%	5.33%	5.94%	10.29%	3.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	5	3	1	1	2	2	2	8	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1	3	0	0	1					
		0.27%	0.06%	0.66%	0.44%	0.25%	0.15%	0.16%	0.14%	0.18%	0.66%	0.26%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	1.02%	1.43%	0.0%	0.0%	0.0%	0.0%	0.56%	1.45%	0.0%	0.0%	1.13%					
35	"18. ""ЛДПР"""	1990	179	134	134	77	95	179	218	160	199	77	41	27	13	40	34	13	53	10	22	18	21	25	12	20	20	18	4	13	24	14	17	32	17	13	17					
		14.91%	11.83%	17.74%	19.73%	19.59%	14.35%	14.36%	15.52%	14.96%	16.55%	20.26%	13.44%	13.04%	6.66%	16.0%	11.18%	14.60%	17.66%	14.28%	11.22%	21.42%	15.90%	16.77%	13.04%	11.56%	10.20%	12.94%	5.06%	14.94%	10.48%	11.38%	9.55%	15.53%	16.83%	19.11%	19.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	270	31	17	11	10	11	18	32	24	23	5	11	9	4	6	6	2	8	1	4	2	3	0	3	5	4	3	3	2	3	1	2	3	2	0	1					
		2.02%	2.05%	2.25%	1.62%	2.54%	1.66%	1.44%	2.27%	2.24%	1.91%	1.31%	3.60%	4.34%	2.05%	2.4%	1.97%	2.24%	2.66%	1.42%	2.04%	2.38%	2.27%	0.0%	3.26%	2.89%	2.04%	2.15%	3.79%	2.29%	1.31%	0.81%	1.12%	1.45%	1.98%	0.0%	1.13%					
37	"20. ""Политическая партия ""Единая Россия"""	4769	546	288	233	129	228	418	462	334	433	151	113	82	60	58	88	33	113	29	93	33	43	55	44	73	58	56	39	48	98	59	70	104	50	21	27					
		35.74%	36.11%	38.14%	34.31%	32.82%	34.44%	33.54%	32.90%	31.24%	36.02%	39.73%	37.04%	39.61%	30.76%	23.2%	28.94%	37.07%	37.66%	41.42%	47.44%	39.28%	32.57%	36.91%	47.82%	42.19%	29.59%	40.28%	49.36%	55.17%	42.79%	47.96%	39.32%	50.48%	49.50%	30.88%	30.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	2	3	1	1	1	5	11	1	1	3	2	0	0	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	1					
		0.30%	0.13%	0.39%	0.14%	0.25%	0.15%	0.40%	0.78%	0.09%	0.08%	0.78%	0.65%	0.0%	0.0%	0.4%	0.65%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	1.12%	0.48%	0.0%	0.0%	1.13%					
39	"22. ""Развитие предпринимательства"""	35	2	3	2	3	4	3	4	1	2	0	1	2	0	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0					
		0.26%	0.13%	0.39%	0.29%	0.76%	0.60%	0.24%	0.28%	0.09%	0.16%	0.0%	0.32%	0.96%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	1.26%	0.0%	0.43%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1599	224	84	68	33	80	177	175	146	120	19	23	21	27	29	63	9	32	4	17	8	22	6	13	16	53	13	10	6	25	13	23	13	9	5	13					
		11.98%	14.81%	11.12%	10.01%	8.39%	12.08%	14.20%	12.46%	13.65%	9.98%	5.0%	7.54%	10.14%	13.84%	11.6%	20.72%	10.11%	10.66%	5.71%	8.67%	9.52%	16.66%	4.02%	14.13%	9.24%	27.04%	9.35%	12.65%	6.89%	10.91%	10.56%	12.92%	6.31%	8.91%	7.35%	14.77%					
																																										
41	Против всех	509	51	32	20	14	22	56	40	48	62	8	16	2	3	7	12	6	11	2	10	3	0	7	4	9	7	8	2	5	11	6	8	11	1	2	3					
		3.81%	3.37%	4.23%	2.94%	3.56%	3.32%	4.49%	2.84%	4.49%	5.15%	2.10%	5.24%	0.96%	1.53%	2.8%	3.94%	6.74%	3.66%	2.85%	5.10%	3.57%	0.0%	4.69%	4.34%	5.20%	3.57%	5.75%	2.53%	5.74%	4.80%	4.87%	4.49%	5.33%	0.99%	2.94%	3.40%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
