Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Никифоровская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	301	28	33	24	9	11	14	9	15	13	33	5	1	9	1	5	4	11	10	15	2	8	2	6	12	5	5	2	2	4	3					
		2.89%	2.59%	3.08%	2.92%	2.30%	1.57%	6.17%	3.83%	4.84%	4.42%	5.44%	2.51%	1.20%	3.20%	1.04%	2.94%	2.35%	6.83%	1.74%	2.70%	2.41%	1.64%	0.93%	2.01%	10.43%	1.45%	3.85%	2.00%	1.03%	1.65%	1.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	6	7	2	0	2	1	2	0	1	3	0	0	1	0	3	1	0	2	6	0	2	0	1	0	1	0	0	1	0	1					
		0.41%	0.56%	0.65%	0.24%	0.00%	0.29%	0.44%	0.85%	0.00%	0.34%	0.49%	0.00%	0.00%	0.36%	0.00%	1.76%	0.59%	0.00%	0.35%	1.08%	0.00%	0.41%	0.00%	0.34%	0.00%	0.29%	0.00%	0.00%	0.51%	0.00%	0.56%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	2	0	0					
		0.10%	0.09%	0.00%	0.12%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.24%	0.17%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.29%	0.00%	0.00%	1.03%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1773	263	221	120	59	104	38	32	27	24	177	19	23	87	18	29	36	21	82	71	8	65	27	46	1	52	23	9	39	29	23					
		17.01%	24.37%	20.62%	14.58%	15.09%	14.84%	16.74%	13.62%	8.71%	8.16%	29.16%	9.55%	27.71%	30.96%	18.75%	17.06%	21.18%	13.04%	14.24%	12.77%	9.64%	13.29%	12.62%	15.44%	0.87%	15.12%	17.69%	9.00%	20.00%	11.98%	12.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	1	4	1	3	2	0	0	0	0	3	0	0	0	0	0	2	0	2	1	0	1	0	0	0	4	2	1	5	0	0					
		0.31%	0.09%	0.37%	0.12%	0.77%	0.29%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%	0.35%	0.18%	0.00%	0.20%	0.00%	0.00%	0.00%	1.16%	1.54%	1.00%	2.56%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	27	2	2	1	0	7	2	0	3	1	1	0	0	0	0	0	1	0	1	1	0	2	2	0	0	0	1	0	0	0	0					
		0.26%	0.19%	0.19%	0.12%	0.00%	0.99%	0.88%	0.00%	0.97%	0.34%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.17%	0.18%	0.00%	0.41%	0.93%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	779	77	70	64	31	57	20	16	31	24	26	19	5	20	3	14	9	10	46	36	7	45	16	30	2	32	8	3	18	24	16					
		7.48%	7.14%	6.53%	7.78%	7.93%	8.13%	8.81%	6.81%	10.00%	8.16%	4.28%	9.55%	6.02%	7.12%	3.13%	8.24%	5.29%	6.21%	7.99%	6.47%	8.43%	9.20%	7.48%	10.07%	1.74%	9.30%	6.15%	3.00%	9.23%	9.92%	8.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	595	72	73	45	18	36	9	12	7	22	28	12	6	17	6	7	7	12	27	28	1	22	12	6	8	47	14	2	15	13	11					
		5.71%	6.67%	6.81%	5.47%	4.60%	5.14%	3.96%	5.11%	2.26%	7.48%	4.61%	6.03%	7.23%	6.05%	6.25%	4.12%	4.12%	7.45%	4.69%	5.04%	1.20%	4.50%	5.61%	2.01%	6.96%	13.66%	10.77%	2.00%	7.69%	5.37%	6.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	156	11	15	11	11	11	3	3	9	3	12	1	3	8	1	2	1	3	7	5	1	3	5	3	0	13	2	4	2	2	1					
		1.50%	1.02%	1.40%	1.34%	2.81%	1.57%	1.32%	1.28%	2.90%	1.02%	1.98%	0.50%	3.61%	2.85%	1.04%	1.18%	0.59%	1.86%	1.22%	0.90%	1.20%	0.61%	2.34%	1.01%	0.00%	3.78%	1.54%	4.00%	1.03%	0.83%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6562	594	632	545	258	457	134	159	217	203	317	139	45	133	67	104	108	99	385	389	64	338	148	201	91	186	73	77	108	166	125					
		62.97%	55.05%	58.96%	66.22%	65.98%	65.19%	59.03%	67.66%	70.00%	69.05%	52.22%	69.85%	54.22%	47.33%	69.79%	61.18%	63.53%	61.49%	66.84%	69.96%	77.11%	69.12%	69.16%	67.45%	79.13%	54.07%	56.15%	77.00%	55.38%	68.60%	69.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	57	12	5	3	1	6	1	1	0	2	3	1	0	2	0	1	0	0	9	1	0	0	0	2	0	2	0	0	1	4	0					
		0.55%	1.11%	0.47%	0.36%	0.26%	0.86%	0.44%	0.43%	0.00%	0.68%	0.49%	0.50%	0.00%	0.71%	0.00%	0.59%	0.00%	0.00%	1.56%	0.18%	0.00%	0.00%	0.00%	0.67%	0.00%	0.58%	0.00%	0.00%	0.51%	1.65%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
