Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Тасеевская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	75	2	2	10	5	1	4	6	1	7	0	1	6	1	0	2	3	2	0	4	3	7	0	0	2	2	2	0	0	0	0	2					
		1.41%	0.56%	0.48%	3.09%	0.76%	0.40%	1.04%	1.83%	2.17%	1.89%	0.0%	2.22%	6.0%	2.22%	0.0%	0.92%	4.22%	3.17%	0.0%	2.33%	2.72%	3.72%	0.0%	0.0%	0.96%	1.88%	3.50%	0.0%	0.0%	0.0%	0.0%	1.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	51	3	10	2	9	1	4	7	0	2	0	0	1	0	1	0	0	0	1	1	2	0	1	0	0	5	0	0	0	1	0	0					
		0.96%	0.84%	2.41%	0.61%	1.37%	0.40%	1.04%	2.14%	0.0%	0.54%	0.0%	0.0%	1.0%	0.0%	2.5%	0.0%	0.0%	0.0%	1.58%	0.58%	1.81%	0.0%	1.63%	0.0%	0.0%	4.71%	0.0%	0.0%	0.0%	2.08%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	133	11	7	9	11	7	7	6	0	8	2	5	1	0	0	2	3	4	0	12	4	5	4	1	12	1	2	0	0	2	6	1					
		2.50%	3.10%	1.69%	2.78%	1.68%	2.82%	1.83%	1.83%	0.0%	2.16%	2.98%	11.11%	1.0%	0.0%	0.0%	0.92%	4.22%	6.34%	0.0%	7.01%	3.63%	2.65%	6.55%	1.69%	5.76%	0.94%	3.50%	0.0%	0.0%	4.16%	2.71%	0.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	66	2	3	5	17	1	7	5	0	2	0	0	2	0	0	2	0	1	2	4	3	2	1	0	3	1	1	1	0	0	1	0					
		1.24%	0.56%	0.72%	1.54%	2.60%	0.40%	1.83%	1.52%	0.0%	0.54%	0.0%	0.0%	2.0%	0.0%	0.0%	0.92%	0.0%	1.58%	3.17%	2.33%	2.72%	1.06%	1.63%	0.0%	1.44%	0.94%	1.75%	1.75%	0.0%	0.0%	0.45%	0.0%					
22	"5. ""За Русь Святую"""	26	2	1	0	3	1	0	1	0	3	0	0	1	0	0	1	1	0	0	0	1	3	0	0	5	0	0	3	0	0	0	0					
		0.48%	0.56%	0.24%	0.0%	0.45%	0.40%	0.0%	0.30%	0.0%	0.81%	0.0%	0.0%	1.0%	0.0%	0.0%	0.46%	1.40%	0.0%	0.0%	0.0%	0.90%	1.59%	0.0%	0.0%	2.40%	0.0%	0.0%	5.26%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	1	1	1	0	2	0	2	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	5					
		0.32%	0.0%	0.0%	0.30%	0.15%	0.40%	0.0%	0.61%	0.0%	0.54%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.58%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.42%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	3	0	3	4	1	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2					
		0.41%	0.84%	0.0%	0.92%	0.61%	0.40%	0.52%	0.30%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.46%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	1.21%	0.0%	0.45%	1.76%					
25	"8. ""Народно-республиканская партия России"""	7	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
		0.13%	0.0%	0.24%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.27%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	369	17	41	20	24	21	14	12	3	37	4	1	4	3	1	41	4	9	3	16	5	8	2	14	29	5	7	9	6	4	2	3					
		6.95%	4.80%	9.90%	6.19%	3.67%	8.46%	3.67%	3.66%	6.52%	10.0%	5.97%	2.22%	4.0%	6.66%	2.5%	18.98%	5.63%	14.28%	4.76%	9.35%	4.54%	4.25%	3.27%	23.72%	13.94%	4.71%	12.28%	15.78%	7.31%	8.33%	0.90%	2.65%					
28	"11. ""Истинные патриоты России"""	8	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0					
		0.15%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.90%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	29	1	7	5	2	4	0	1	0	4	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0					
		0.54%	0.28%	1.69%	1.54%	0.30%	1.61%	0.0%	0.30%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%	1.16%	0.90%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	16	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	0	0	0	0	0	0	0					
		0.30%	0.0%	0.24%	0.0%	0.30%	0.40%	0.0%	0.61%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.93%	0.58%	0.90%	0.53%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	7	0	0	0	1	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.15%	1.20%	0.0%	0.0%	0.0%	0.54%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	4	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.61%	0.40%	0.0%	0.0%	2.17%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	1.63%	0.0%	0.48%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	907	72	105	42	150	22	96	65	14	52	0	3	8	2	5	30	9	3	7	23	7	38	7	0	20	15	15	15	13	4	46	19					
		17.09%	20.33%	25.36%	13.00%	22.97%	8.87%	25.19%	19.87%	30.43%	14.05%	0.0%	6.66%	8.0%	4.44%	12.5%	13.88%	12.67%	4.76%	11.11%	13.45%	6.36%	20.21%	11.47%	0.0%	9.61%	14.15%	26.31%	26.31%	15.85%	8.33%	20.81%	16.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	2	2	2	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	1	1	3	1	1	0	0	1	0	0					
		0.39%	0.0%	0.48%	0.61%	0.30%	0.80%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	1.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	1.63%	1.69%	1.44%	0.94%	1.75%	0.0%	0.0%	2.08%	0.0%	0.0%					
35	"18. ""ЛДПР"""	571	29	35	49	76	23	29	36	2	41	12	5	14	8	8	16	5	13	18	18	6	15	5	5	14	8	2	8	7	9	33	22					
		10.75%	8.19%	8.45%	15.17%	11.63%	9.27%	7.61%	11.00%	4.34%	11.08%	17.91%	11.11%	14.0%	17.77%	20.0%	7.40%	7.04%	20.63%	28.57%	10.52%	5.45%	7.97%	8.19%	8.47%	6.73%	7.54%	3.50%	14.03%	8.53%	18.75%	14.93%	19.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	71	2	5	6	5	6	3	6	0	5	1	2	0	0	0	1	4	0	1	4	0	7	0	0	2	1	0	0	4	3	3	0					
		1.33%	0.56%	1.20%	1.85%	0.76%	2.41%	0.78%	1.83%	0.0%	1.35%	1.49%	4.44%	0.0%	0.0%	0.0%	0.46%	5.63%	0.0%	1.58%	2.33%	0.0%	3.72%	0.0%	0.0%	0.96%	0.94%	0.0%	0.0%	4.87%	6.25%	1.35%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1610	101	120	108	214	94	104	111	10	123	22	12	35	13	14	39	15	22	18	43	55	50	17	21	58	20	7	13	20	9	80	42					
		30.33%	28.53%	28.98%	33.43%	32.77%	37.90%	27.29%	33.94%	21.73%	33.24%	32.83%	26.66%	35.0%	28.88%	35.0%	18.05%	21.12%	34.92%	28.57%	25.14%	49.99%	26.59%	27.86%	35.59%	27.88%	18.86%	12.28%	22.80%	24.39%	18.75%	36.19%	37.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	7	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0					
		0.13%	0.0%	0.0%	0.61%	0.0%	0.40%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	1.75%	0.0%	1.21%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	1	3	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.22%	0.28%	0.24%	0.92%	0.15%	0.0%	0.0%	1.52%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	972	79	63	46	92	47	91	43	11	57	22	10	17	15	5	74	22	5	6	29	11	39	21	17	13	39	11	7	21	15	30	14					
		18.31%	22.31%	15.21%	14.24%	14.08%	18.95%	23.88%	13.14%	23.91%	15.40%	32.83%	22.22%	17.0%	33.33%	12.5%	34.25%	30.98%	7.93%	9.52%	16.95%	10.0%	20.74%	34.42%	28.81%	6.25%	36.79%	19.29%	12.28%	25.60%	31.25%	13.57%	12.38%					
																																						
41	Против всех	193	17	4	6	19	7	12	9	2	10	1	2	5	3	6	3	1	0	1	5	8	3	1	0	40	7	4	1	2	0	11	3					
		3.63%	4.80%	0.96%	1.85%	2.90%	2.82%	3.14%	2.75%	4.34%	2.70%	1.49%	4.44%	5.0%	6.66%	15.0%	1.38%	1.40%	0.0%	1.58%	2.92%	7.27%	1.59%	1.63%	0.0%	19.23%	6.60%	7.01%	1.75%	2.43%	0.0%	4.97%	2.65%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
