Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Устюженская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	445	7	13	21	8	9	11	10	6	7	21	14	10	2	6	10	30	17	14	15	10	12	30	22	6	4	30	8	27	1	14	2	25	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	190	7	11	11	7	8	12	10	8	7	2	3	1	1	7	21	5	3	8	7	1	4	5	5	1	3	4	4	9	2	3	3	6	1					
14	Число погашенных неиспользованных открепительных удостоверений	534	12	17	9	22	21	19	20	24	23	9	16	20	28	24	20	0	13	16	15	20	18	0	8	24	26	0	22	3	29	16	28	5	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	0	1	2	1	2	1	2	0	1	0	0	1	0	1	1	0	1	0	2	0	1	0	0	0	0	1	1	1	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	373	14	13	18	11	18	4	10	15	13	15	17	8	4	6	4	12	4	5	7	13	20	23	13	13	4	16	20	12	1	15	2	10	13					
		3.61%	2.25%	2.33%	4.12%	3.09%	2.59%	1.97%	2.04%	2.95%	2.65%	6.76%	5.48%	4.10%	4.60%	2.60%	2.06%	2.88%	2.82%	3.85%	5.88%	9.49%	10.47%	4.76%	5.12%	8.39%	1.97%	5.57%	7.52%	1.93%	0.98%	2.88%	1.41%	3.27%	4.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	56	9	1	4	4	5	2	4	5	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0	1	0	2	0	4	0	3	3					
		0.54%	1.45%	0.18%	0.92%	1.12%	0.72%	0.99%	0.81%	0.98%	0.20%	0.00%	0.00%	0.00%	1.15%	0.00%	0.52%	0.24%	0.70%	0.77%	0.00%	0.73%	0.52%	0.00%	0.39%	0.00%	0.00%	0.35%	0.00%	0.32%	0.00%	0.77%	0.00%	0.98%	1.11%					
20	3.Политическая партия «Демократическая партия России»	5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.05%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	938	83	55	75	37	93	24	51	56	57	15	33	16	10	16	11	16	2	0	7	20	9	21	11	8	7	17	15	79	9	45	6	16	18					
		9.07%	13.37%	9.87%	17.16%	10.39%	13.38%	11.82%	10.39%	11.02%	11.63%	6.76%	10.65%	8.21%	11.49%	6.93%	5.67%	3.85%	1.41%	0.00%	5.88%	14.60%	4.71%	4.35%	4.33%	5.16%	3.45%	5.92%	5.64%	12.72%	8.82%	8.65%	4.23%	5.23%	6.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	1	9	3	4	5	1	2	2	2	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	1					
		0.38%	0.16%	1.62%	0.69%	1.12%	0.72%	0.49%	0.41%	0.39%	0.41%	0.00%	0.32%	1.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.39%	0.00%	0.00%	0.35%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.37%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0					
		0.07%	0.00%	0.18%	0.00%	0.28%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.19%	0.00%	0.33%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	846	59	46	31	42	74	20	48	47	50	15	17	18	5	20	29	31	16	12	8	11	4	48	20	5	13	20	13	32	5	44	7	24	12					
		8.18%	9.50%	8.26%	7.09%	11.80%	10.65%	9.85%	9.78%	9.25%	10.20%	6.76%	5.48%	9.23%	5.75%	8.66%	14.95%	7.45%	11.27%	9.23%	6.72%	8.03%	2.09%	9.94%	7.87%	3.23%	6.40%	6.97%	4.89%	5.15%	4.90%	8.46%	4.93%	7.84%	4.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	707	41	34	40	22	48	14	52	40	26	6	14	10	10	18	21	13	13	5	6	11	9	25	18	11	16	25	13	58	11	40	7	19	11					
		6.84%	6.60%	6.10%	9.15%	6.18%	6.91%	6.90%	10.59%	7.87%	5.31%	2.70%	4.52%	5.13%	11.49%	7.79%	10.82%	3.13%	9.15%	3.85%	5.04%	8.03%	4.71%	5.18%	7.09%	7.10%	7.88%	8.71%	4.89%	9.34%	10.78%	7.69%	4.93%	6.21%	4.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	0	2	2	4	3	2	1	1	1	1	1	2	1	5	3	1	0	2	0	1	0	1	0	1	1	3	2	4	0	3	1	2	2					
		0.51%	0.00%	0.36%	0.46%	1.12%	0.43%	0.99%	0.20%	0.20%	0.20%	0.45%	0.32%	1.03%	1.15%	2.16%	1.55%	0.24%	0.00%	1.54%	0.00%	0.73%	0.00%	0.21%	0.00%	0.65%	0.49%	1.05%	0.75%	0.64%	0.00%	0.58%	0.70%	0.65%	0.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7211	405	391	259	224	437	133	317	332	336	170	225	136	55	164	120	341	106	103	91	79	147	362	188	117	161	201	202	415	72	363	119	229	211					
		69.73%	65.22%	70.20%	59.27%	62.92%	62.88%	65.52%	64.56%	65.35%	68.57%	76.58%	72.58%	69.74%	63.22%	70.99%	61.86%	81.97%	74.65%	79.23%	76.47%	57.66%	76.96%	74.95%	74.02%	75.48%	79.31%	70.03%	75.94%	66.83%	70.59%	69.81%	83.80%	74.84%	77.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	51	5	3	3	4	5	1	2	5	2	0	2	2	1	0	1	0	0	2	0	0	0	1	1	0	0	1	0	6	2	1	0	1	0					
		0.49%	0.81%	0.54%	0.69%	1.12%	0.72%	0.49%	0.41%	0.98%	0.41%	0.00%	0.65%	1.03%	1.15%	0.00%	0.52%	0.00%	0.00%	1.54%	0.00%	0.00%	0.00%	0.21%	0.39%	0.00%	0.00%	0.35%	0.00%	0.97%	1.96%	0.19%	0.00%	0.33%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
