Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Крыловская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	450	37	10	16	27	19	13	1	16	8	26	28	28	7	18	18	3	1	1	9	4	1	6	21	1	3	5	47	4	9	1	3	2	32	5	1	1	18					
		2.47%	3.86%	1.48%	2.03%	2.52%	3.05%	2.15%	0.57%	3.83%	1.45%	3.94%	2.27%	2.51%	1.19%	1.25%	2.20%	1.08%	0.73%	0.68%	4.02%	1.69%	0.85%	5.04%	3.12%	0.49%	1.44%	5.56%	3.90%	3.15%	10.84%	0.49%	2.97%	2.35%	3.84%	2.11%	1.25%	0.79%	1.79%					
19	2.Всероссийская политическая партия «Гражданская Сила»	80	4	4	4	10	6	2	2	1	2	6	3	7	3	2	1	0	0	0	0	2	1	0	1	0	3	0	3	0	0	0	0	1	4	0	0	1	7					
		0.44%	0.42%	0.59%	0.51%	0.93%	0.96%	0.33%	1.15%	0.24%	0.36%	0.91%	0.24%	0.63%	0.51%	0.14%	0.12%	0.00%	0.00%	0.00%	0.00%	0.85%	0.85%	0.00%	0.15%	0.00%	1.44%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	1.18%	0.48%	0.00%	0.00%	0.79%	0.70%					
20	3.Политическая партия «Демократическая партия России»	23	3	0	1	5	1	1	0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0					
		0.13%	0.31%	0.00%	0.13%	0.47%	0.16%	0.17%	0.00%	0.00%	0.18%	0.00%	0.16%	0.09%	0.00%	0.00%	0.12%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2391	154	94	119	155	118	93	25	60	66	71	168	168	85	192	149	32	7	23	30	21	3	28	68	24	22	10	109	1	2	8	4	4	120	18	2	4	134					
		13.11%	16.08%	13.88%	15.06%	14.46%	18.97%	15.35%	14.37%	14.35%	11.98%	10.76%	13.61%	15.08%	14.46%	13.35%	18.24%	11.47%	5.11%	15.65%	13.39%	8.90%	2.56%	23.53%	10.09%	11.76%	10.58%	11.11%	9.05%	0.79%	2.41%	3.90%	3.96%	4.71%	14.41%	7.59%	2.50%	3.17%	13.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	91	7	2	1	15	2	1	0	3	9	5	2	15	1	2	3	0	0	0	0	1	1	0	1	0	4	0	4	0	0	0	0	0	5	0	0	0	7					
		0.50%	0.73%	0.30%	0.13%	1.40%	0.32%	0.17%	0.00%	0.72%	1.63%	0.76%	0.16%	1.35%	0.17%	0.14%	0.37%	0.00%	0.00%	0.00%	0.00%	0.42%	0.85%	0.00%	0.15%	0.00%	1.92%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.70%					
23	6.Политическая партия «Партия социальной справедливости»	23	1	0	1	1	0	1	0	1	0	1	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	5	0	0	0	2					
		0.13%	0.10%	0.00%	0.13%	0.09%	0.00%	0.17%	0.00%	0.24%	0.00%	0.15%	0.08%	0.27%	0.17%	0.07%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.08%	0.00%	1.20%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	1262	70	60	47	84	31	46	9	40	36	86	63	56	33	74	38	17	0	8	24	28	12	5	57	5	9	14	102	0	3	16	8	2	94	16	5	9	55					
		6.92%	7.31%	8.86%	5.95%	7.84%	4.98%	7.59%	5.17%	9.57%	6.53%	13.03%	5.11%	5.03%	5.61%	5.15%	4.65%	6.09%	0.00%	5.44%	10.71%	11.86%	10.26%	4.20%	8.46%	2.45%	4.33%	15.56%	8.47%	0.00%	3.61%	7.80%	7.92%	2.35%	11.28%	6.75%	6.25%	7.14%	5.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1992	99	50	91	114	50	74	22	41	66	64	86	92	54	167	64	59	21	32	22	40	10	15	61	33	28	23	121	25	13	42	20	15	83	32	19	12	132					
		10.92%	10.33%	7.39%	11.52%	10.63%	8.04%	12.21%	12.64%	9.81%	11.98%	9.70%	6.97%	8.26%	9.18%	11.61%	7.83%	21.15%	15.33%	21.77%	9.82%	16.95%	8.55%	12.61%	9.05%	16.18%	13.46%	25.56%	10.05%	19.69%	15.66%	20.49%	19.80%	17.65%	9.96%	13.50%	23.75%	9.52%	13.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	122	7	3	8	10	4	6	0	4	6	0	3	12	5	6	3	1	1	0	0	3	1	0	6	1	3	0	12	2	0	1	1	0	4	4	0	1	4					
		0.67%	0.73%	0.44%	1.01%	0.93%	0.64%	0.99%	0.00%	0.96%	1.09%	0.00%	0.24%	1.08%	0.85%	0.42%	0.37%	0.36%	0.73%	0.00%	0.00%	1.27%	0.85%	0.00%	0.89%	0.49%	1.44%	0.00%	0.99%	1.57%	0.00%	0.49%	0.99%	0.00%	0.48%	1.69%	0.00%	0.79%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11438	554	449	480	630	380	358	109	237	350	381	844	716	384	954	523	156	106	83	133	134	82	60	453	137	127	34	783	95	53	133	61	60	475	153	50	95	626					
		62.71%	57.83%	66.32%	60.76%	58.77%	61.09%	59.08%	62.64%	56.70%	63.52%	57.73%	68.40%	64.27%	65.31%	66.34%	64.01%	55.91%	77.37%	56.46%	59.38%	56.78%	70.09%	50.42%	67.21%	67.16%	61.06%	37.78%	65.03%	74.80%	63.86%	64.88%	60.40%	70.59%	57.02%	64.56%	62.50%	75.40%	62.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	95	12	0	6	6	6	2	2	4	3	5	11	10	2	3	2	5	0	0	0	0	0	0	0	1	1	0	2	0	1	2	1	0	2	2	0	0	4					
		0.52%	1.25%	0.00%	0.76%	0.56%	0.96%	0.33%	1.15%	0.96%	0.54%	0.76%	0.89%	0.90%	0.34%	0.21%	0.24%	1.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.48%	0.00%	0.17%	0.00%	1.20%	0.98%	0.99%	0.00%	0.24%	0.84%	0.00%	0.00%	0.40%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
