Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Крыловская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1736	100	88	104	123	16	61	15	47	38	84	99	102	35	101	82	17	7	8	18	10	6	6	73	14	26	14	117	11	23	12	11	9	89	25	4	17	124					
		9.13%	8.24%	9.70%	13.08%	10.83%	1.59%	11.03%	8.38%	7.13%	5.88%	12.86%	8.38%	8.04%	6.29%	6.89%	12.17%	5.12%	6.09%	5.59%	7.69%	4.17%	5.50%	6.32%	11.27%	7.07%	13.33%	17.50%	10.84%	8.09%	27.38%	6.98%	15.28%	11.84%	11.63%	10.68%	6.56%	17.35%	13.12%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3051	138	53	147	170	39	88	15	77	80	157	249	232	117	270	153	56	32	20	37	55	20	0	118	14	58	5	191	15	7	47	9	8	161	36	5	24	148					
		16.05%	11.38%	5.84%	18.49%	14.96%	3.87%	15.91%	8.38%	11.68%	12.38%	24.04%	21.07%	18.30%	21.04%	18.42%	22.70%	16.87%	27.83%	13.99%	15.81%	22.92%	18.35%	0.00%	18.21%	7.07%	29.74%	6.25%	17.70%	11.03%	8.33%	27.33%	12.50%	10.53%	21.05%	15.38%	8.20%	24.49%	15.66%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	110	11	0	1	7	13	10	2	4	8	2	9	2	1	0	2	1	0	0	2	2	1	0	2	1	0	0	12	2	0	0	1	0	0	0	1	0	13					
		0.58%	0.91%	0.00%	0.13%	0.62%	1.29%	1.81%	1.12%	0.61%	1.24%	0.31%	0.76%	0.16%	0.18%	0.00%	0.30%	0.30%	0.00%	0.00%	0.85%	0.83%	0.92%	0.00%	0.31%	0.51%	0.00%	0.00%	1.11%	1.47%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	1.64%	0.00%	1.38%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3024	171	146	160	229	155	138	28	76	95	124	199	105	82	244	147	23	14	21	25	44	8	20	72	40	25	18	210	10	7	12	6	4	134	23	4	14	191					
		15.91%	14.10%	16.10%	20.13%	20.16%	15.36%	24.95%	15.64%	11.53%	14.71%	18.99%	16.84%	8.28%	14.75%	16.64%	21.81%	6.93%	12.17%	14.69%	10.68%	18.33%	7.34%	21.05%	11.11%	20.20%	12.82%	22.50%	19.46%	7.35%	8.33%	6.98%	8.33%	5.26%	17.52%	9.83%	6.56%	14.29%	20.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	172	17	0	2	25	16	8	1	8	12	11	26	2	1	0	7	0	1	0	2	0	1	0	3	1	0	0	8	1	0	0	0	0	0	3	0	0	16					
		0.90%	1.40%	0.00%	0.25%	2.20%	1.59%	1.45%	0.56%	1.21%	1.86%	1.68%	2.20%	0.16%	0.18%	0.00%	1.04%	0.00%	0.87%	0.00%	0.85%	0.00%	0.92%	0.00%	0.46%	0.51%	0.00%	0.00%	0.74%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	1.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10606	738	607	365	560	754	241	117	440	405	271	578	813	317	842	269	226	60	93	148	129	73	67	372	111	81	38	519	97	47	94	43	54	373	142	42	42	438					
		55.80%	60.84%	66.92%	45.91%	49.30%	74.73%	43.58%	65.36%	66.77%	62.69%	41.50%	48.90%	64.12%	57.01%	57.44%	39.91%	68.07%	52.17%	65.03%	63.25%	53.75%	66.97%	70.53%	57.41%	56.06%	41.54%	47.50%	48.10%	71.32%	55.95%	54.65%	59.72%	71.05%	48.76%	60.68%	68.85%	42.86%	46.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	1	0	1	4	4	1	1	2	1	1	5	2	0	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	3	0	1	5					
		0.23%	0.08%	0.00%	0.13%	0.35%	0.40%	0.18%	0.56%	0.30%	0.15%	0.15%	0.42%	0.16%	0.00%	0.00%	0.30%	0.60%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	1.16%	2.78%	0.00%	0.00%	1.28%	0.00%	1.02%	0.53%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
