Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
"Наименование Избирательной комиссии:    Кемерово, Центральная"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6720	207	193	155	195	198	197	173	128	197	160	218	147	138	232	211	153	261	167	216	165	162	179	150	177	187	140	172	124	108	152	189	206	186	203	97	126	235	67	53	96					
		14.23%	17.77%	20.15%	15.50%	14.13%	17.01%	18.17%	14.81%	15.59%	17.34%	11.08%	17.47%	16.26%	15.16%	18.35%	11.72%	15.77%	15.55%	13.01%	16.65%	16.29%	16.09%	17.62%	13.27%	12.19%	15.96%	11.46%	15.44%	14.85%	10.10%	13.43%	13.59%	15.11%	14.75%	14.80%	7.19%	8.13%	17.42%	4.61%	10.35%	12.08%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5423	113	96	81	117	110	119	144	103	158	152	123	101	112	138	254	144	164	84	150	139	122	139	101	147	141	164	123	118	175	130	170	163	144	163	101	155	208	167	75	115					
		11.48%	9.70%	10.02%	8.10%	8.48%	9.45%	10.98%	12.33%	12.55%	13.91%	10.53%	9.86%	11.17%	12.31%	10.92%	14.10%	14.85%	9.77%	6.54%	11.57%	13.72%	12.12%	13.68%	8.94%	10.12%	12.03%	13.42%	11.04%	14.13%	16.37%	11.48%	12.22%	11.96%	11.42%	11.88%	7.49%	10.01%	15.42%	11.49%	14.65%	14.47%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	645	21	14	13	25	11	10	17	18	37	18	19	14	13	15	32	12	18	12	21	11	8	16	9	14	18	13	18	14	14	10	22	24	9	19	22	22	15	17	8	2					
		1.37%	1.80%	1.46%	1.30%	1.81%	0.95%	0.92%	1.46%	2.19%	3.26%	1.25%	1.52%	1.55%	1.43%	1.19%	1.78%	1.24%	1.07%	0.93%	1.62%	1.09%	0.79%	1.57%	0.80%	0.96%	1.54%	1.06%	1.62%	1.68%	1.31%	0.88%	1.58%	1.76%	0.71%	1.38%	1.63%	1.42%	1.11%	1.17%	1.56%	0.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8881	259	225	178	278	267	255	207	174	203	181	284	211	167	275	259	179	331	233	284	214	214	196	199	245	175	244	279	125	197	210	257	284	200	236	138	206	267	334	79	132					
		18.80%	22.23%	23.49%	17.80%	20.14%	22.94%	23.52%	17.72%	21.19%	17.87%	12.53%	22.76%	23.34%	18.35%	21.76%	14.38%	18.45%	19.73%	18.15%	21.90%	21.13%	21.25%	19.29%	17.61%	16.87%	14.93%	19.97%	25.04%	14.97%	18.43%	18.55%	18.48%	20.84%	15.86%	17.20%	10.23%	13.30%	19.79%	22.99%	15.43%	16.60%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2779	104	98	114	130	125	107	63	70	83	37	81	66	72	89	122	60	115	62	78	57	59	72	69	100	52	50	73	24	40	54	59	80	57	61	21	14	93	25	19	24					
		5.88%	8.93%	10.23%	11.40%	9.42%	10.74%	9.87%	5.39%	8.53%	7.31%	2.56%	6.49%	7.30%	7.91%	7.04%	6.77%	6.19%	6.85%	4.83%	6.01%	5.63%	5.86%	7.09%	6.11%	6.89%	4.44%	4.09%	6.55%	2.87%	3.74%	4.77%	4.24%	5.87%	4.52%	4.45%	1.56%	0.90%	6.89%	1.72%	3.71%	3.02%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21670	427	299	426	594	430	379	545	313	435	884	486	337	391	489	876	403	732	700	533	409	417	389	588	738	574	590	427	419	513	559	665	575	585	655	914	997	495	814	263	405					
		45.88%	36.65%	31.21%	42.60%	43.04%	36.94%	34.96%	46.66%	38.12%	38.29%	61.22%	38.94%	37.28%	42.97%	38.69%	48.64%	41.55%	43.62%	54.52%	41.09%	40.38%	41.41%	38.29%	52.04%	50.83%	48.98%	48.28%	38.33%	50.18%	47.99%	49.38%	47.81%	42.19%	46.39%	47.74%	67.75%	64.36%	36.69%	56.02%	51.37%	50.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	393	15	12	6	18	13	8	8	7	9	9	20	10	6	13	16	6	17	8	6	9	8	11	5	6	5	5	12	5	10	5	12	5	11	7	14	14	10	15	6	11					
		0.83%	1.29%	1.25%	0.60%	1.30%	1.12%	0.74%	0.68%	0.85%	0.79%	0.62%	1.60%	1.11%	0.66%	1.03%	0.89%	0.62%	1.01%	0.62%	0.46%	0.89%	0.79%	1.08%	0.44%	0.41%	0.43%	0.41%	1.08%	0.60%	0.94%	0.44%	0.86%	0.37%	0.87%	0.51%	1.04%	0.90%	0.74%	1.03%	1.17%	1.38%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
