Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
"Наименование Избирательной комиссии:    Кемерово, Центральная"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	637	27	10	41	12	13	16	15	22	5	15	23	20	16	11	28	18	8	22	16	15	18	11	21	18	11	32	10	18	9	4	20	13	6	24	9	19	16	17	4	4					
		1.12%	2.11%	0.99%	2.53%	0.89%	0.92%	1.48%	1.05%	1.22%	0.33%	0.97%	1.77%	1.83%	1.60%	0.91%	1.39%	0.87%	0.67%	1.75%	1.33%	0.91%	1.41%	1.02%	1.17%	1.17%	0.57%	2.26%	0.82%	1.58%	0.76%	0.21%	1.13%	0.81%	0.44%	1.25%	0.58%	1.16%	0.87%	1.06%	0.57%	1.04%					
23	6.Политическая партия «Партия социальной справедливости»	158	1	1	7	1	5	1	5	5	11	3	4	7	3	5	8	7	4	7	2	3	3	6	4	1	7	3	5	2	4	4	1	7	2	7	2	0	5	2	3	0					
		0.28%	0.08%	0.10%	0.43%	0.07%	0.35%	0.09%	0.35%	0.28%	0.73%	0.19%	0.31%	0.64%	0.30%	0.41%	0.40%	0.34%	0.34%	0.56%	0.17%	0.18%	0.24%	0.56%	0.22%	0.06%	0.36%	0.21%	0.41%	0.18%	0.34%	0.21%	0.06%	0.43%	0.15%	0.36%	0.13%	0.00%	0.27%	0.12%	0.43%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3007	98	56	107	39	8	17	102	95	51	7	107	79	59	90	53	61	46	77	53	101	111	74	94	107	78	58	47	78	108	68	82	126	123	60	97	44	152	129	40	25					
		5.29%	7.65%	5.57%	6.60%	2.90%	0.56%	1.57%	7.14%	5.27%	3.38%	0.45%	8.23%	7.23%	5.91%	7.46%	2.63%	2.96%	3.87%	6.14%	4.39%	6.13%	8.70%	6.89%	5.24%	6.93%	4.06%	4.10%	3.87%	6.84%	9.06%	3.59%	4.65%	7.82%	9.07%	3.11%	6.23%	2.67%	8.25%	8.02%	5.71%	6.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2098	97	30	118	23	10	13	30	68	83	35	74	60	55	84	104	52	33	71	31	25	56	20	54	67	51	34	46	39	60	20	62	78	72	73	57	54	96	16	31	16					
		3.69%	7.57%	2.98%	7.28%	1.71%	0.71%	1.20%	2.10%	3.77%	5.50%	2.27%	5.69%	5.49%	5.51%	6.96%	5.17%	2.52%	2.78%	5.66%	2.57%	1.52%	4.39%	1.86%	3.01%	4.34%	2.66%	2.40%	3.78%	3.42%	5.03%	1.06%	3.51%	4.84%	5.31%	3.79%	3.66%	3.28%	5.21%	0.99%	4.43%	4.18%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	420	8	8	24	7	10	9	15	14	4	10	15	13	8	11	21	6	13	10	3	14	10	6	14	15	7	12	7	8	6	1	20	18	8	10	10	18	16	7	4	0					
		0.74%	0.62%	0.80%	1.48%	0.52%	0.71%	0.83%	1.05%	0.78%	0.27%	0.65%	1.15%	1.19%	0.80%	0.91%	1.04%	0.29%	1.09%	0.80%	0.25%	0.85%	0.78%	0.56%	0.78%	0.97%	0.36%	0.85%	0.58%	0.70%	0.50%	0.05%	1.13%	1.12%	0.59%	0.52%	0.64%	1.09%	0.87%	0.44%	0.57%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	42193	746	679	938	1084	1143	903	975	1327	1206	1235	794	664	669	742	1403	1657	951	802	931	1294	895	820	1435	1164	1632	1066	915	890	826	1652	1432	1075	945	1434	1145	1408	1270	1219	541	286					
		74.21%	58.24%	67.50%	57.90%	80.53%	80.66%	83.61%	68.28%	73.60%	79.97%	79.99%	61.08%	60.81%	66.97%	61.47%	69.70%	80.40%	80.05%	63.96%	77.20%	78.57%	70.14%	76.35%	79.99%	75.39%	85.00%	75.39%	75.25%	78.00%	69.30%	87.27%	81.18%	66.69%	69.69%	74.42%	73.49%	85.59%	68.91%	75.81%	77.29%	74.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1101	60	55	55	11	55	15	41	35	10	8	35	42	22	47	70	38	18	38	25	19	12	5	20	28	11	24	27	9	9	15	10	48	23	26	33	20	49	19	10	4					
		1.94%	4.68%	5.47%	3.40%	0.82%	3.88%	1.39%	2.87%	1.94%	0.66%	0.52%	2.69%	3.85%	2.20%	3.89%	3.48%	1.84%	1.52%	3.03%	2.07%	1.15%	0.94%	0.47%	1.11%	1.81%	0.57%	1.70%	2.22%	0.79%	0.76%	0.79%	0.57%	2.98%	1.70%	1.35%	2.12%	1.22%	2.66%	1.18%	1.43%	1.04%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
