Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Сретенская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	343	9	7	11	4	11	3	10	10	5	35	24	12	16	2	9	1	21	6	2	20	0	3	3	1	6	6	15	8	6	1	1	22	1	4	0	3	10	10	23	2					
		2.60%	2.88%	1.77%	2.41%	1.84%	2.41%	0.90%	1.47%	3.03%	1.38%	3.09%	1.99%	1.31%	3.16%	1.55%	1.53%	2.86%	8.68%	1.94%	1.39%	5.52%	0.00%	1.17%	4.62%	1.20%	1.83%	2.82%	5.42%	2.42%	10.53%	1.22%	0.78%	7.51%	1.64%	2.29%	0.00%	3.90%	1.97%	1.98%	5.96%	4.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	35	1	0	2	0	2	0	2	0	0	3	4	4	1	1	1	0	0	0	0	1	0	0	0	0	0	0	4	3	0	0	0	1	0	0	0	0	1	4	0	0					
		0.27%	0.32%	0.00%	0.44%	0.00%	0.44%	0.00%	0.29%	0.00%	0.00%	0.26%	0.33%	0.44%	0.20%	0.78%	0.17%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.44%	0.91%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.20%	0.79%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	0	1	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.30%	0.28%	0.09%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1113	20	27	32	15	43	17	64	40	23	169	152	68	71	9	33	0	10	12	18	7	3	11	10	0	16	4	14	30	4	1	7	17	6	13	4	6	53	46	35	3					
		8.45%	6.41%	6.82%	7.02%	6.91%	9.43%	5.09%	9.40%	12.12%	6.34%	14.92%	12.59%	7.42%	14.03%	6.98%	5.61%	0.00%	4.13%	3.88%	12.50%	1.93%	6.67%	4.28%	15.38%	0.00%	4.89%	1.88%	5.05%	9.09%	7.02%	1.22%	5.43%	5.80%	9.84%	7.43%	2.67%	7.79%	10.45%	9.11%	9.07%	6.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	1	1	0	1	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.08%	0.00%	0.25%	0.22%	0.00%	0.22%	0.00%	0.15%	0.61%	0.00%	0.00%	0.17%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	1	1	0	0	0	2	0	1	1	4	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.22%	0.46%	0.00%	0.00%	0.00%	0.61%	0.00%	0.09%	0.08%	0.44%	0.00%	0.78%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.31%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2025	49	87	74	32	60	47	100	78	67	138	134	151	56	5	100	4	28	54	11	32	4	26	24	27	33	45	33	55	8	19	26	65	26	30	36	29	98	88	43	3					
		15.37%	15.71%	21.97%	16.23%	14.75%	13.16%	14.07%	14.68%	23.64%	18.46%	12.18%	11.10%	16.47%	11.07%	3.88%	17.01%	11.43%	11.57%	17.48%	7.64%	8.84%	8.89%	10.12%	36.92%	32.53%	10.09%	21.13%	11.91%	16.67%	14.04%	23.17%	20.16%	22.18%	42.62%	17.14%	24.00%	37.66%	19.33%	17.43%	11.14%	6.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	845	24	33	25	13	31	28	38	20	26	137	153	73	57	3	19	1	7	6	1	8	1	16	0	0	11	6	13	9	0	6	4	16	0	7	2	2	21	21	5	2					
		6.41%	7.69%	8.33%	5.48%	5.99%	6.80%	8.38%	5.58%	6.06%	7.16%	12.09%	12.68%	7.96%	11.26%	2.33%	3.23%	2.86%	2.89%	1.94%	0.69%	2.21%	2.22%	6.23%	0.00%	0.00%	3.36%	2.82%	4.69%	2.73%	0.00%	7.32%	3.10%	5.46%	0.00%	4.00%	1.33%	2.60%	4.14%	4.16%	1.30%	4.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	71	3	0	3	3	1	1	4	1	3	13	14	9	0	1	1	0	0	2	0	3	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1					
		0.54%	0.96%	0.00%	0.66%	1.38%	0.22%	0.30%	0.59%	0.30%	0.83%	1.15%	1.16%	0.98%	0.00%	0.78%	0.17%	0.00%	0.00%	0.65%	0.00%	0.83%	2.22%	0.39%	0.00%	0.00%	0.31%	0.00%	0.00%	0.30%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.20%	0.20%	0.00%	2.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8553	197	236	304	145	294	234	458	171	236	607	703	584	302	106	417	27	174	226	111	287	34	198	28	55	254	149	193	220	39	54	87	166	28	121	106	37	323	333	277	32					
		64.90%	63.14%	59.60%	66.67%	66.82%	64.47%	70.06%	67.25%	51.82%	65.01%	53.57%	58.24%	63.69%	59.68%	82.17%	70.92%	77.14%	71.90%	73.14%	77.08%	79.28%	75.56%	77.04%	43.08%	66.27%	77.68%	69.95%	69.68%	66.67%	68.42%	65.85%	67.44%	56.66%	45.90%	69.14%	70.67%	48.05%	63.71%	65.94%	71.76%	74.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	1	0	1	3	1	0	2	1	3	6	5	1	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.23%	0.00%	0.25%	0.00%	0.46%	0.66%	0.30%	0.00%	0.61%	0.28%	0.26%	0.50%	0.55%	0.20%	0.78%	0.00%	2.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
