Выборы Президента Российской Федерации																																																	
																																																	
Наименование Избирательной комиссии:    Верхнеуслонская																																																	
																																																	
Итоги голосования 																																																	
																																																	
		Сумма	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292					
24	Против всех	86	13	2	4	13	4	11	0	2	0	2	0	2	2	0	6	0	2	2	0	1	0	3	0	0	0	0	4	1	0	0	2	0	0	1	0	2	0	0	3	2	2	0					
		0.68%	3.02%	0.48%	1.01%	2.88%	0.69%	1.93%	0.00%	0.30%	0.00%	1.72%	0.00%	0.66%	0.45%	0.00%	0.66%	0.00%	0.48%	0.33%	0.00%	0.67%	0.00%	1.65%	0.00%	0.00%	0.00%	0.00%	1.37%	0.41%	0.00%	0.00%	0.84%	0.00%	0.00%	1.01%	0.00%	0.87%	0.00%	0.00%	0.81%	1.67%	0.70%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
