Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Кузнецкая городская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	815	15	15	15	15	30	30	25	15	25	30	35	25	25	15	30	15	30	30	0	15	15	15	35	30	25	25	15	15	15	15	15	15	15	15	15	50	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	551	8	8	9	10	25	21	23	10	16	18	29	24	16	2	22	12	23	21	0	11	9	7	31	24	17	20	3	3	12	7	12	5	5	0	0	49	39					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	419	3	3	16	5	8	5	6	7	3	6	8	94	8	2	12	8	6	9	138	4	5	1	8	6	5	8	3	2	2	7	6	2	2	2	1	4	4					
14	Число погашенных открепительных удостоверений	264	7	7	6	5	5	9	2	5	9	12	6	1	9	13	8	3	7	9	0	4	6	8	4	6	8	5	12	12	3	8	3	10	10	15	15	1	11					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	360	6	12	14	11	7	8	10	11	10	14	13	16	9	16	13	12	15	8	2	5	8	1	15	3	5	12	5	7	12	10	10	4	8	9	3	18	18					
		0.97%	0.85%	1.38%	1.40%	1.06%	0.52%	0.52%	0.64%	1.31%	0.74%	1.20%	0.88%	1.18%	0.66%	2.47%	1.07%	1.00%	1.24%	0.73%	1.44%	0.56%	0.74%	0.16%	1.13%	0.28%	0.53%	1.01%	0.95%	1.59%	1.08%	0.73%	0.99%	0.62%	1.12%	2.48%	2.70%	1.41%	1.43%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	490	2	7	12	15	14	18	18	6	23	20	33	12	18	5	15	15	12	14	0	16	21	6	17	22	17	22	7	2	12	18	13	15	7	5	0	18	13					
		1.33%	0.28%	0.80%	1.20%	1.45%	1.05%	1.17%	1.16%	0.71%	1.72%	1.72%	2.24%	0.88%	1.33%	0.77%	1.24%	1.25%	0.99%	1.29%	0.0%	1.81%	1.96%	0.96%	1.28%	2.07%	1.82%	1.85%	1.33%	0.45%	1.08%	1.32%	1.28%	2.34%	0.98%	1.38%	0.0%	1.41%	1.03%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2618	38	62	71	73	104	94	120	49	77	73	97	81	56	54	94	114	88	104	13	74	98	33	94	87	90	117	39	55	93	79	78	82	61	21	9	23	23					
		7.10%	5.43%	7.16%	7.14%	7.09%	7.86%	6.12%	7.73%	5.85%	5.77%	6.29%	6.59%	5.99%	4.14%	8.35%	7.77%	9.52%	7.29%	9.58%	9.42%	8.38%	9.15%	5.31%	7.09%	8.21%	9.65%	9.89%	7.42%	12.55%	8.38%	5.80%	7.73%	12.79%	8.57%	5.80%	8.10%	1.80%	1.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1959	27	35	52	46	72	99	69	36	80	71	118	81	106	17	77	69	63	50	2	47	78	20	80	63	53	97	28	15	55	78	50	32	25	10	2	30	26					
		5.31%	3.86%	4.04%	5.23%	4.47%	5.44%	6.45%	4.44%	4.30%	5.99%	6.12%	8.02%	5.99%	7.85%	2.63%	6.36%	5.76%	5.22%	4.60%	1.44%	5.32%	7.28%	3.22%	6.04%	5.94%	5.68%	8.19%	5.33%	3.42%	4.95%	5.73%	4.96%	4.99%	3.51%	2.76%	1.80%	2.35%	2.07%					
22	"5. ""За Русь Святую"""	181	2	4	8	12	8	6	4	5	2	4	6	1	7	1	4	4	3	7	2	2	4	6	8	8	5	6	0	0	4	14	11	3	2	5	0	7	6					
		0.49%	0.28%	0.46%	0.80%	1.16%	0.60%	0.39%	0.25%	0.59%	0.14%	0.34%	0.40%	0.07%	0.51%	0.15%	0.33%	0.33%	0.24%	0.64%	1.44%	0.22%	0.37%	0.96%	0.60%	0.75%	0.53%	0.50%	0.0%	0.0%	0.36%	1.02%	1.09%	0.46%	0.28%	1.38%	0.0%	0.55%	0.47%					
23	"6. ""Объединенная Российская партия ""Русь"""	77	3	3	2	0	2	1	3	2	0	5	2	2	2	0	3	1	3	4	0	1	1	0	0	2	6	3	0	1	6	5	2	1	3	1	1	1	5					
		0.20%	0.42%	0.34%	0.20%	0.0%	0.15%	0.06%	0.19%	0.23%	0.0%	0.43%	0.13%	0.14%	0.14%	0.0%	0.24%	0.08%	0.24%	0.36%	0.0%	0.11%	0.09%	0.0%	0.0%	0.18%	0.64%	0.25%	0.0%	0.22%	0.54%	0.36%	0.19%	0.15%	0.42%	0.27%	0.90%	0.07%	0.39%					
24	"7. ""Новый курс - Автомобильная Россия"""	277	6	6	9	9	13	10	6	12	15	10	11	14	19	4	14	9	2	6	0	7	5	0	9	5	1	10	6	3	9	10	7	1	6	6	1	8	8					
		0.75%	0.85%	0.69%	0.90%	0.87%	0.98%	0.65%	0.38%	1.43%	1.12%	0.86%	0.74%	1.03%	1.40%	0.61%	1.15%	0.75%	0.16%	0.55%	0.0%	0.79%	0.46%	0.0%	0.67%	0.47%	0.10%	0.84%	1.14%	0.68%	0.81%	0.73%	0.69%	0.15%	0.84%	1.65%	0.90%	0.62%	0.63%					
25	"8. ""Народно-республиканская партия России"""	34	0	0	0	2	1	1	1	1	1	0	1	0	0	2	2	0	3	4	0	0	0	1	1	2	1	2	0	1	0	4	0	1	1	0	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.19%	0.07%	0.06%	0.06%	0.11%	0.07%	0.0%	0.06%	0.0%	0.0%	0.30%	0.16%	0.0%	0.24%	0.36%	0.0%	0.0%	0.0%	0.16%	0.07%	0.18%	0.10%	0.16%	0.0%	0.22%	0.0%	0.29%	0.0%	0.15%	0.14%	0.0%	0.0%	0.07%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	96	1	3	2	3	6	5	2	4	1	1	5	4	9	1	3	4	5	3	0	3	3	2	3	1	0	2	2	2	3	5	0	1	1	2	0	3	1					
		0.26%	0.14%	0.34%	0.20%	0.29%	0.45%	0.32%	0.12%	0.47%	0.07%	0.08%	0.33%	0.29%	0.66%	0.15%	0.24%	0.33%	0.41%	0.27%	0.0%	0.33%	0.28%	0.32%	0.22%	0.09%	0.0%	0.16%	0.38%	0.45%	0.27%	0.36%	0.0%	0.15%	0.14%	0.55%	0.0%	0.23%	0.07%					
27	"10. ""Аграрная партия России"""	726	15	15	31	27	37	40	30	13	25	32	34	27	18	10	12	15	19	25	3	11	27	3	31	28	25	32	13	9	14	20	16	16	16	8	2	13	14					
		1.97%	2.14%	1.73%	3.11%	2.62%	2.79%	2.60%	1.93%	1.55%	1.87%	2.76%	2.31%	1.99%	1.33%	1.54%	0.99%	1.25%	1.57%	2.30%	2.17%	1.24%	2.52%	0.48%	2.34%	2.64%	2.68%	2.70%	2.47%	2.05%	1.26%	1.47%	1.58%	2.49%	2.25%	2.20%	1.80%	1.02%	1.11%					
28	"11. ""Истинные патриоты России"""	92	2	5	3	1	5	2	3	3	8	10	0	3	4	2	1	6	3	1	1	0	1	0	5	0	0	2	0	1	0	12	0	0	0	2	0	4	2					
		0.24%	0.28%	0.57%	0.30%	0.09%	0.37%	0.13%	0.19%	0.35%	0.59%	0.86%	0.0%	0.22%	0.29%	0.30%	0.08%	0.50%	0.24%	0.09%	0.72%	0.0%	0.09%	0.0%	0.37%	0.0%	0.0%	0.16%	0.0%	0.22%	0.0%	0.88%	0.0%	0.0%	0.0%	0.55%	0.0%	0.31%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	492	18	12	15	14	6	29	13	7	14	16	32	19	23	9	15	22	18	12	3	7	8	8	14	8	8	13	6	3	11	25	8	6	9	7	0	39	15					
		1.33%	2.57%	1.38%	1.50%	1.36%	0.45%	1.89%	0.83%	0.83%	1.04%	1.38%	2.17%	1.40%	1.70%	1.39%	1.24%	1.83%	1.49%	1.10%	2.17%	0.79%	0.74%	1.28%	1.05%	0.75%	0.85%	1.09%	1.14%	0.68%	0.99%	1.83%	0.79%	0.93%	1.26%	1.93%	0.0%	3.06%	1.19%					
30	"13. ""Демократическая партия России"""	83	0	1	2	1	6	5	3	3	4	3	0	3	4	3	0	3	3	6	1	0	0	0	2	3	2	3	1	0	4	2	2	3	3	1	0	2	4					
		0.22%	0.0%	0.11%	0.20%	0.09%	0.45%	0.32%	0.19%	0.35%	0.29%	0.25%	0.0%	0.22%	0.29%	0.46%	0.0%	0.25%	0.24%	0.55%	0.72%	0.0%	0.0%	0.0%	0.15%	0.28%	0.21%	0.25%	0.19%	0.0%	0.36%	0.14%	0.19%	0.46%	0.42%	0.27%	0.0%	0.15%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	3	2	3	1	1	1	3	2	4	2	2	2	3	2	1	3	2	0	0	1	0	3	2	4	1	1	2	0	1	1	1	1	1	1	0	3	1					
		0.16%	0.42%	0.23%	0.30%	0.09%	0.07%	0.06%	0.19%	0.23%	0.29%	0.17%	0.13%	0.14%	0.22%	0.30%	0.08%	0.25%	0.16%	0.0%	0.0%	0.11%	0.0%	0.48%	0.15%	0.37%	0.10%	0.08%	0.38%	0.0%	0.09%	0.07%	0.09%	0.15%	0.14%	0.27%	0.0%	0.23%	0.07%					
32	"15. ""Партия СЛОН"""	46	1	1	0	0	0	0	2	2	0	2	1	4	3	2	2	3	3	1	1	1	1	0	0	0	1	2	0	0	1	4	2	0	0	1	0	3	2					
		0.12%	0.14%	0.11%	0.0%	0.0%	0.0%	0.0%	0.12%	0.23%	0.0%	0.17%	0.06%	0.29%	0.22%	0.30%	0.16%	0.25%	0.24%	0.09%	0.72%	0.11%	0.09%	0.0%	0.0%	0.0%	0.10%	0.16%	0.0%	0.0%	0.09%	0.29%	0.19%	0.0%	0.0%	0.27%	0.0%	0.23%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4058	87	62	91	108	159	225	257	110	155	127	194	167	178	49	138	107	142	130	16	108	117	49	145	112	91	159	61	45	126	123	108	63	52	24	0	76	97					
		11.01%	12.44%	7.16%	9.15%	10.49%	12.02%	14.66%	16.56%	13.14%	11.61%	10.95%	13.18%	12.36%	13.18%	7.58%	11.41%	8.93%	11.77%	11.98%	11.59%	12.23%	10.92%	7.89%	10.95%	10.57%	9.76%	13.44%	11.61%	10.27%	11.36%	9.04%	10.71%	9.82%	7.31%	6.62%	0.0%	5.97%	7.74%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	94	0	3	2	1	1	1	3	4	2	6	4	2	4	0	5	3	4	3	0	2	0	0	3	5	2	2	1	1	0	4	5	3	3	2	1	8	4					
		0.25%	0.0%	0.34%	0.20%	0.09%	0.07%	0.06%	0.19%	0.47%	0.14%	0.51%	0.27%	0.14%	0.29%	0.0%	0.41%	0.25%	0.33%	0.27%	0.0%	0.22%	0.0%	0.0%	0.22%	0.47%	0.21%	0.16%	0.19%	0.22%	0.0%	0.29%	0.49%	0.46%	0.42%	0.55%	0.90%	0.62%	0.31%					
35	"18. ""ЛДПР"""	4593	82	101	109	167	182	180	162	128	185	176	192	173	172	99	149	148	134	130	7	106	123	69	192	156	88	109	74	55	166	173	152	77	96	44	13	122	102					
		12.46%	11.73%	11.67%	10.96%	16.22%	13.76%	11.73%	10.44%	15.29%	13.86%	15.18%	13.05%	12.80%	12.74%	15.32%	12.32%	12.36%	11.11%	11.98%	5.07%	12.00%	11.48%	11.11%	14.50%	14.73%	9.44%	9.21%	14.09%	12.55%	14.96%	12.72%	15.07%	12.01%	13.50%	12.15%	11.71%	9.59%	8.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	679	4	21	12	19	33	35	42	24	15	28	19	21	18	9	26	18	26	16	0	17	14	7	31	26	28	29	6	11	24	23	17	7	21	5	1	8	18					
		1.84%	0.57%	2.42%	1.20%	1.84%	2.49%	2.28%	2.70%	2.86%	1.12%	2.41%	1.29%	1.55%	1.33%	1.39%	2.15%	1.50%	2.15%	1.47%	0.0%	1.92%	1.30%	1.12%	2.34%	2.45%	3.00%	2.45%	1.14%	2.51%	2.16%	1.69%	1.68%	1.09%	2.95%	1.38%	0.90%	0.62%	1.43%					
37	"20. ""Политическая партия ""Единая Россия"""	11929	223	250	321	312	408	404	473	252	418	335	397	381	392	206	337	359	364	295	42	278	303	338	369	302	282	319	174	163	384	457	287	190	219	146	68	745	736					
		32.38%	31.90%	28.90%	32.29%	30.32%	30.86%	26.33%	30.49%	30.10%	31.33%	28.90%	26.98%	28.20%	29.03%	31.88%	27.87%	29.99%	30.18%	27.18%	30.43%	31.48%	28.29%	54.42%	27.87%	28.51%	30.25%	26.96%	33.14%	37.21%	34.62%	33.60%	28.47%	29.64%	30.80%	40.33%	61.26%	58.56%	58.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	0	4	0	1	4	1	4	2	3	1	1	1	1	2	1	1	4	2	0	0	0	1	1	3	1	2	0	2	3	2	4	1	1	1	0	0	1					
		0.15%	0.0%	0.46%	0.0%	0.09%	0.30%	0.06%	0.25%	0.23%	0.22%	0.08%	0.06%	0.07%	0.07%	0.30%	0.08%	0.08%	0.33%	0.18%	0.0%	0.0%	0.0%	0.16%	0.07%	0.28%	0.10%	0.16%	0.0%	0.45%	0.27%	0.14%	0.39%	0.15%	0.14%	0.27%	0.0%	0.0%	0.07%					
39	"22. ""Развитие предпринимательства"""	82	1	2	2	2	4	4	3	2	4	1	4	5	3	0	3	5	2	3	0	2	2	1	2	5	1	5	2	0	1	3	1	0	1	1	0	0	5					
		0.22%	0.14%	0.23%	0.20%	0.19%	0.30%	0.26%	0.19%	0.23%	0.29%	0.08%	0.27%	0.37%	0.22%	0.0%	0.24%	0.41%	0.16%	0.27%	0.0%	0.22%	0.18%	0.16%	0.15%	0.47%	0.10%	0.42%	0.38%	0.0%	0.09%	0.22%	0.09%	0.0%	0.14%	0.27%	0.0%	0.0%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5529	134	204	193	140	187	277	235	98	179	160	199	210	200	109	223	203	211	200	26	150	209	47	202	163	166	168	78	42	138	224	171	93	130	41	6	52	61					
		15.00%	19.17%	23.58%	19.41%	13.60%	14.14%	18.05%	15.15%	11.70%	13.41%	13.80%	13.52%	15.54%	14.81%	16.87%	18.44%	16.95%	17.49%	18.43%	18.84%	16.98%	19.51%	7.56%	15.25%	15.39%	17.81%	14.20%	14.85%	9.58%	12.44%	16.47%	16.96%	14.50%	18.28%	11.32%	5.40%	4.08%	4.87%					
																																												
41	Против всех	1780	35	39	25	49	49	67	67	50	87	47	93	104	94	30	62	60	63	50	13	38	43	14	75	41	43	52	17	11	32	46	46	23	41	13	1	78	82					
		4.83%	5.00%	4.50%	2.51%	4.76%	3.70%	4.36%	4.31%	5.97%	6.52%	4.05%	6.32%	7.69%	6.96%	4.64%	5.12%	5.01%	5.22%	4.60%	9.42%	4.30%	4.01%	2.25%	5.66%	3.87%	4.61%	4.39%	3.23%	2.51%	2.88%	3.38%	4.56%	3.58%	5.76%	3.59%	0.90%	6.13%	6.54%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
