10	Число действительных избирательных бюллетеней	88575	1563	1715	1483	1345	1400	1773	1335	1349	1586	1494	1295	1262	1741	1332	1282	1638	1557	1689	1594	2021	2034	1477	1026	1639	1433	1652	1468	1557	1777	995	1086	1242	1477	1710	1859	1810	1492	1560	1451	1487	1199	1615	1801	1639	1355	1259	1564	1675	1730	1692	1625	1446	1821	1765	1657	423	357	1324	86	1028	374	130	324					
11	Число полученных открепительных  удостоверений	2815	30	50	40	30	30	30	30	40	45	45	50	30	40	30	30	50	40	50	40	45	45	45	30	45	45	45	30	30	150	40	30	30	55	37	100	30	45	90	40	200	45	250	55	48	30	40	45	40	40	40	60	40	55	50	40	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1989	19	40	39	21	25	30	29	35	42	43	46	27	35	25	12	41	32	31	29	38	39	30	26	44	30	40	25	26	37	33	23	13	37	30	78	27	39	76	40	50	31	121	46	41	30	24	35	29	37	26	39	33	44	36	35	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2894	44	30	12	30	18	20	29	25	26	41	34	26	12	31	22	29	34	47	25	32	41	23	29	112	37	36	62	40	38	26	28	32	31	37	46	24	52	60	1	55	24	32	52	29	19	59	35	23	31	26	25	60	46	25	16	63	0	315	17	402	75	12	131					
14	Число неиспользованных открепительных удостоверений	826	11	10	1	9	5	0	1	5	3	2	4	3	5	5	18	9	8	19	11	7	6	15	4	1	15	5	5	4	113	7	7	17	18	7	22	3	6	14	0	150	14	129	9	7	0	16	10	11	3	14	21	7	11	14	5	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	103	3	2	2	4	1	0	3	2	0	6	0	0	1	1	1	3	3	7	3	2	1	2	4	1	2	4	2	0	2	0	0	1	3	2	2	2	2	1	2	1	2	0	1	2	0	0	1	3	4	1	2	2	1	3	3	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																						
18	Богданов Андрей Владимирович	1051	23	17	4	5	12	39	34	21	10	29	2	16	12	27	26	7	26	25	18	11	18	16	6	34	23	11	38	7	30	8	25	10	13	36	30	13	3	9	21	31	5	17	8	33	21	8	7	5	26	21	2	13	20	6	31	13	6	38	5	4	9	1	6					
		1.17%	1.46%	0.98%	0.27%	0.37%	0.84%	2.18%	2.28%	1.54%	0.63%	1.88%	0.15%	1.26%	0.69%	2.01%	2.02%	0.43%	1.64%	1.47%	1.13%	0.54%	0.87%	1.07%	0.58%	1.97%	1.59%	0.66%	2.56%	0.44%	1.67%	0.79%	2.26%	0.79%	0.87%	2.07%	1.61%	0.72%	0.20%	0.57%	1.44%	2.04%	0.41%	1.02%	0.44%	1.99%	1.52%	0.64%	0.45%	0.29%	1.48%	1.24%	0.12%	0.90%	1.10%	0.34%	1.87%	3.02%	1.68%	2.79%	5.62%	0.38%	2.35%	0.76%	1.84%					
19	Жириновский Владимир Вольфович	5213	174	180	12	6	56	75	58	40	58	102	15	53	95	102	84	56	91	178	141	27	102	114	85	141	162	108	24	48	99	60	135	56	125	115	140	100	8	95	115	38	39	111	22	60	132	14	29	15	75	74	23	60	157	89	46	29	11	646	8	22	37	23	18					
		5.81%	11.08%	10.39%	0.81%	0.44%	3.93%	4.19%	3.90%	2.93%	3.63%	6.61%	1.16%	4.18%	5.44%	7.58%	6.53%	3.41%	5.73%	10.45%	8.83%	1.34%	4.93%	7.63%	8.28%	8.17%	11.19%	6.50%	1.62%	3.03%	5.51%	5.96%	12.23%	4.43%	8.34%	6.62%	7.53%	5.52%	0.53%	6.06%	7.90%	2.50%	3.19%	6.64%	1.22%	3.62%	9.53%	1.11%	1.85%	0.88%	4.27%	4.37%	1.41%	4.14%	8.61%	5.01%	2.77%	6.74%	3.07%	47.36%	8.99%	2.09%	9.66%	17.42%	5.52%					
20	Зюганов Геннадий Андреевич	18465	341	304	334	365	250	376	126	330	368	273	299	288	328	260	216	366	296	284	301	459	388	212	210	310	334	317	346	360	285	217	243	218	272	345	292	392	425	349	280	354	235	301	487	361	314	349	423	460	385	401	402	359	362	413	402	100	63	57	21	105	111	13	28					
		20.60%	21.72%	17.55%	22.45%	26.76%	17.56%	20.99%	8.46%	24.14%	23.06%	17.69%	23.05%	22.70%	18.79%	19.33%	16.80%	22.28%	18.64%	16.68%	18.86%	22.70%	18.77%	14.18%	20.47%	17.97%	23.07%	19.08%	23.32%	22.73%	15.86%	21.55%	22.01%	17.26%	18.15%	19.87%	15.71%	21.63%	28.26%	22.26%	19.24%	23.34%	19.22%	18.00%	26.99%	21.76%	22.67%	27.72%	26.99%	27.04%	21.92%	23.66%	24.72%	24.79%	19.86%	23.27%	24.25%	23.26%	17.60%	4.18%	23.60%	9.97%	28.98%	9.85%	8.59%					
21	Медведев Дмитрий Анатольевич	63846	1025	1214	1133	969	1082	1283	1117	958	1150	1090	979	905	1306	943	956	1209	1144	1202	1134	1524	1526	1135	725	1154	914	1216	1060	1142	1363	710	683	958	1067	1214	1397	1305	1056	1107	1035	1064	920	1186	1284	1185	888	888	1105	1195	1244	1196	1198	1014	1282	1257	1178	281	277	583	52	897	217	93	272					
		71.21%	65.29%	70.09%	76.14%	71.04%	75.98%	71.64%	75.02%	70.08%	72.06%	70.64%	75.48%	71.32%	74.80%	70.11%	74.34%	73.58%	72.04%	70.58%	71.05%	75.37%	73.83%	75.92%	70.66%	66.90%	63.12%	73.21%	71.43%	72.10%	75.85%	70.51%	61.87%	75.85%	71.18%	69.93%	75.15%	72.02%	70.21%	70.60%	71.13%	70.14%	75.22%	70.93%	71.18%	71.43%	64.12%	70.53%	70.52%	70.25%	70.84%	70.56%	73.68%	70.03%	70.32%	70.82%	71.05%	65.35%	77.37%	42.74%	58.43%	85.19%	56.66%	70.45%	83.44%					
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
