7	Число избирательных бюллетеней в переносных ящиках для голосования	3076	107	131	150	20	89	50	54	57	50	114	160	12	46	30	157	121	35	49	28	15	54	32	30	29	19	7	7	37	11	19	40	42	13	42	33	16	42	30	63	33	19	26	118	41	172	9	83	22	30	58	33	28	45	96	22	17	35	28	120									
8	Число бюллетеней в стационарных ящиках для голосования	52141	618	549	181	1475	721	693	829	323	311	324	300	1617	1025	760	1394	1477	1166	1117	768	702	853	650	452	951	781	785	1028	1183	683	748	1231	1230	39	566	152	841	1256	1191	1283	935	1120	811	638	1383	1332	1121	1102	1130	1100	791	1073	837	1181	1152	1038	1098	1079	902	65									
9	Число недействительных избирательных бюллетеней	674	17	15	1	34	3	6	6	3	6	3	15	14	16	12	11	27	13	7	9	10	13	6	4	22	15	4	12	12	23	10	18	10	0	3	2	6	9	16	24	19	12	4	10	14	44	4	14	15	10	8	9	6	15	14	13	4	15	7	0									
10	Число действительных избирательных бюллетеней	54543	708	665	330	1461	807	737	877	377	355	435	445	1615	1055	778	1540	1571	1188	1159	787	707	894	676	478	958	785	788	1023	1208	671	757	1253	1262	52	605	183	851	1289	1205	1322	949	1127	833	746	1410	1460	1126	1171	1137	1120	841	1097	859	1211	1234	1047	1111	1099	923	185									
11	Число полученных открепительных  удостоверений	1549	25	20	10	235	15	20	25	10	10	10	10	40	20	30	35	30	31	35	15	17	35	18	20	15	25	15	20	25	15	20	25	30	10	10	10	31	30	20	30	25	25	22	10	35	28	25	30	25	30	15	26	35	30	20	25	41	25	30	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1431	25	19	5	235	11	20	25	9	7	5	6	38	18	30	35	30	31	29	15	16	26	17	17	10	22	15	19	22	13	18	23	26	2	4	6	30	30	19	29	23	25	20	10	29	27	24	28	23	30	15	25	34	28	18	21	39	25	30	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	781	12	6	69	17	6	9	18	35	10	11	21	11	14	11	33	22	18	14	9	9	12	15	14	10	9	9	12	0	9	12	9	19	4	3	3	11	9	7	19	5	16	13	4	15	10	11	8	6	16	12	13	18	10	15	11	13	18	17	9									
14	Число неиспользованных открепительных удостоверений	118	0	1	5	0	4	0	0	1	3	5	4	2	2	0	0	0	0	6	0	1	9	1	3	5	3	0	1	3	2	2	2	4	8	6	4	1	0	1	1	2	0	2	0	6	1	1	2	2	0	0	1	1	2	2	4	2	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	51	0	0	1	1	4	1	2	0	0	0	1	0	2	1	0	0	1	1	0	1	0	0	0	7	0	1	2	2	0	0	0	1	0	1	1	2	0	1	0	0	0	0	0	1	3	2	0	1	1	2	0	0	1	1	0	0	4	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	4226	49	62	11	82	58	64	78	30	18	38	37	129	82	54	134	121	70	113	42	47	80	47	47	73	60	42	82	104	52	66	104	114	3	36	19	90	113	97	113	71	70	51	66	119	97	93	78	82	90	70	94	59	88	71	87	95	76	94	14									
		7.65%	6.76%	9.12%	3.32%	5.48%	7.16%	8.61%	8.83%	7.89%	4.99%	8.68%	8.04%	7.92%	7.66%	6.84%	8.64%	7.57%	5.83%	9.69%	5.28%	6.56%	8.82%	6.89%	9.75%	7.45%	7.50%	5.30%	7.92%	8.52%	7.49%	8.60%	8.18%	8.96%	5.77%	5.92%	10.27%	10.50%	8.71%	7.94%	8.40%	7.33%	6.15%	6.09%	8.73%	8.36%	6.45%	8.23%	6.58%	7.12%	7.96%	8.24%	8.50%	6.82%	7.18%	5.69%	8.21%	8.52%	6.82%	10.11%	7.57%									
20	Зюганов Геннадий Андреевич	12243	155	193	101	126	191	147	218	92	98	90	54	429	256	149	286	360	281	278	197	159	209	171	100	209	186	179	246	285	128	161	272	296	2	153	47	196	288	287	311	211	299	177	161	318	300	256	264	246	250	176	242	196	293	278	258	254	248	196	34									
		22.17%	21.38%	28.38%	30.51%	8.43%	23.58%	19.78%	24.69%	24.21%	27.15%	20.55%	11.74%	26.34%	23.90%	18.86%	18.44%	22.53%	23.40%	23.84%	24.75%	22.18%	23.04%	25.07%	20.75%	21.33%	23.25%	22.60%	23.77%	23.36%	18.44%	20.99%	21.40%	23.27%	3.85%	25.16%	25.41%	22.87%	22.19%	23.51%	23.11%	21.80%	26.25%	21.15%	21.30%	22.33%	19.95%	22.65%	22.28%	21.35%	22.12%	20.73%	21.88%	22.66%	23.90%	22.28%	24.34%	22.78%	22.26%	21.08%	18.38%									
21	Миронов Сергей Михайлович	2438	32	18	14	23	24	28	41	15	14	9	10	64	53	30	73	67	57	54	42	36	44	32	20	34	40	28	59	54	18	35	67	51	3	19	9	29	53	65	63	49	61	49	32	57	54	54	49	50	58	49	64	47	79	73	48	46	50	38	4									
		4.42%	4.41%	2.65%	4.23%	1.54%	2.96%	3.77%	4.64%	3.95%	3.88%	2.05%	2.17%	3.93%	4.95%	3.80%	4.71%	4.19%	4.75%	4.63%	5.28%	5.02%	4.85%	4.69%	4.15%	3.47%	5.00%	3.54%	5.70%	4.43%	2.59%	4.56%	5.27%	4.01%	5.77%	3.13%	4.86%	3.38%	4.08%	5.32%	4.68%	5.06%	5.36%	5.85%	4.23%	4.00%	3.59%	4.78%	4.14%	4.34%	5.13%	5.77%	5.79%	5.43%	6.44%	5.85%	4.53%	4.13%	4.49%	4.09%	2.16%									
22	Прохоров Михаил Дмитриевич	5134	55	46	29	65	74	71	56	24	18	28	37	162	78	86	166	156	101	123	151	113	87	35	57	112	97	82	103	76	63	47	80	87	3	30	9	67	99	141	110	93	177	135	63	121	90	119	114	95	97	86	123	84	146	136	104	114	106	96	11									
		9.30%	7.59%	6.76%	8.76%	4.35%	9.14%	9.56%	6.34%	6.32%	4.99%	6.39%	8.04%	9.94%	7.28%	10.89%	10.70%	9.76%	8.41%	10.55%	18.97%	15.76%	9.59%	5.13%	11.83%	11.43%	12.13%	10.35%	9.95%	6.23%	9.08%	6.13%	6.29%	6.84%	5.77%	4.93%	4.86%	7.82%	7.63%	11.55%	8.17%	9.61%	15.54%	16.13%	8.33%	8.50%	5.98%	10.53%	9.62%	8.25%	8.58%	10.13%	11.12%	9.71%	11.91%	10.90%	9.81%	10.22%	9.52%	10.32%	5.95%									
23	Путин Владимир Владимирович	30502	417	346	175	1165	460	427	484	216	207	270	307	831	586	459	881	867	679	591	355	352	474	391	254	530	402	457	533	689	410	448	730	714	41	367	99	469	736	615	725	525	520	421	424	795	919	604	666	664	625	460	574	473	605	676	550	602	619	499	122									
		55.24%	57.52%	50.88%	52.87%	77.93%	56.79%	57.47%	54.81%	56.84%	57.34%	61.64%	66.74%	51.01%	54.72%	58.10%	56.80%	54.26%	56.54%	50.69%	44.60%	49.09%	52.26%	57.33%	52.70%	54.08%	50.25%	57.70%	51.50%	56.48%	59.08%	58.41%	57.44%	56.13%	78.85%	60.36%	53.51%	54.73%	56.70%	50.37%	53.86%	54.24%	45.65%	50.30%	56.08%	55.83%	61.10%	53.45%	56.20%	57.64%	55.31%	54.18%	51.90%	54.68%	49.35%	54.17%	51.89%	53.99%	55.57%	53.66%	65.95%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
