Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Бологовская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №133	УИК №134	УИК №135	УИК №136					
		2.96%	3.08%	2.78%	1.75%	2.31%	3.07%	2.53%	4.83%	7.92%	2.31%	3.94%	3.15%	1.22%	2.22%	2.77%	3.65%	3.33%	2.70%	4.07%	5.36%	3.20%	1.97%	0.77%	2.83%	3.98%	4.96%	12.12%	2.24%	2.75%	6.09%	1.12%	1.92%	0.43%	2.65%	1.81%	6.66%	0.0%	0.0%	0.0%	3.54%	2.65%	1.64%	2.35%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	521	39	25	6	32	40	35	12	12	29	13	11	6	2	3	4	12	9	15	6	1	3	14	1	7	7	0	0	2	0	6	3	17	40	1	0	0	0	0	21	41	18	28					
		2.71%	3.53%	3.31%	1.50%	3.37%	3.32%	3.28%	2.14%	2.97%	3.95%	3.01%	1.08%	2.44%	2.22%	2.77%	1.32%	2.10%	2.21%	1.69%	2.29%	0.29%	0.98%	3.60%	0.47%	2.14%	4.96%	0.0%	0.0%	1.37%	0.0%	3.37%	2.88%	2.47%	3.31%	1.81%	0.0%	0.0%	0.0%	0.0%	3.38%	3.10%	4.94%	3.13%					
22	"5. ""За Русь Святую"""	190	9	8	6	11	7	6	4	0	7	1	31	7	0	3	5	0	7	10	2	2	2	5	2	4	2	0	5	0	4	0	2	2	12	0	0	0	0	0	10	11	0	3					
		0.98%	0.81%	1.06%	1.50%	1.15%	0.58%	0.56%	0.71%	0.0%	0.95%	0.23%	3.05%	2.85%	0.0%	2.77%	1.66%	0.0%	1.71%	1.13%	0.76%	0.58%	0.65%	1.28%	0.94%	1.22%	1.41%	0.0%	5.61%	0.0%	2.03%	0.0%	1.92%	0.29%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.83%	0.0%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	2	1	1	3	0	1	1	1	1	1	6	0	0	0	1	2	2	3	4	1	0	1	0	0	0	0	0	1	1	2	0	3	3	2	0	0	0	0	1	2	2	1					
		0.26%	0.18%	0.13%	0.25%	0.31%	0.0%	0.09%	0.17%	0.24%	0.13%	0.23%	0.59%	0.0%	0.0%	0.0%	0.33%	0.35%	0.49%	0.33%	1.53%	0.29%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.50%	1.12%	0.0%	0.43%	0.24%	3.63%	0.0%	0.0%	0.0%	0.0%	0.16%	0.15%	0.54%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	181	7	2	5	5	12	25	1	2	7	4	10	2	0	0	3	3	2	14	0	7	2	1	0	1	0	0	0	0	8	0	1	9	12	1	0	0	0	0	6	14	7	8					
		0.94%	0.63%	0.26%	1.25%	0.52%	0.99%	2.34%	0.17%	0.49%	0.95%	0.92%	0.98%	0.81%	0.0%	0.0%	0.99%	0.52%	0.49%	1.58%	0.0%	2.04%	0.65%	0.25%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	4.06%	0.0%	0.96%	1.31%	0.99%	1.81%	0.0%	0.0%	0.0%	0.0%	0.96%	1.06%	1.92%	0.89%					
25	"8. ""Народно-республиканская партия России"""	34	1	1	0	2	1	1	2	1	2	0	3	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	2	1	2	0	1	2	0	0	0	0	0	0	1	2	2					
		0.17%	0.09%	0.13%	0.0%	0.21%	0.08%	0.09%	0.35%	0.24%	0.27%	0.0%	0.29%	0.40%	0.0%	0.0%	0.0%	0.17%	0.24%	0.11%	0.0%	0.0%	0.32%	0.0%	0.47%	0.0%	0.70%	0.0%	0.0%	1.37%	0.50%	1.12%	0.0%	0.14%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.54%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	2	4	0	2	0	4	0	5	3	0	2	0	0	0	1	0	2	4	0	1	0	0	0	0	0	0	1	0	0	0	0	6	4	1	0	0	0	0	3	6	0	3					
		0.28%	0.18%	0.53%	0.0%	0.21%	0.0%	0.37%	0.0%	1.23%	0.40%	0.0%	0.19%	0.0%	0.0%	0.0%	0.33%	0.0%	0.49%	0.45%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.87%	0.33%	1.81%	0.0%	0.0%	0.0%	0.0%	0.48%	0.45%	0.0%	0.33%					
27	"10. ""Аграрная партия России"""	835	44	35	15	51	52	36	27	19	39	25	17	12	5	4	8	17	15	35	12	16	51	33	18	23	6	1	7	6	8	13	4	31	36	0	0	0	1	0	25	44	9	35					
		4.35%	3.98%	4.64%	3.75%	5.37%	4.32%	3.38%	4.83%	4.70%	5.32%	5.80%	1.67%	4.89%	5.55%	3.70%	2.65%	2.98%	3.68%	3.96%	4.59%	4.66%	16.77%	8.50%	8.49%	7.05%	4.25%	1.51%	7.86%	4.13%	4.06%	7.30%	3.84%	4.51%	2.98%	0.0%	0.0%	0.0%	2.5%	0.0%	4.02%	3.33%	2.47%	3.91%					
28	"11. ""Истинные патриоты России"""	19	0	2	1	0	1	0	2	2	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1					
		0.09%	0.0%	0.26%	0.25%	0.0%	0.08%	0.0%	0.35%	0.49%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	236	23	16	8	8	14	11	4	2	11	4	5	1	1	5	5	8	2	7	3	2	7	3	2	6	0	1	2	4	3	1	2	12	18	1	0	0	0	0	8	11	5	10					
		1.22%	2.08%	2.12%	2.00%	0.84%	1.16%	1.03%	0.71%	0.49%	1.50%	0.92%	0.49%	0.40%	1.11%	4.62%	1.66%	1.40%	0.49%	0.79%	1.14%	0.58%	2.30%	0.77%	0.94%	1.84%	0.0%	1.51%	2.24%	2.75%	1.52%	0.56%	1.92%	1.74%	1.49%	1.81%	0.0%	0.0%	0.0%	0.0%	1.28%	0.83%	1.37%	1.11%					
30	"13. ""Демократическая партия России"""	57	6	3	2	0	3	5	2	2	5	0	5	0	0	1	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	2	1	2	5	0	0	0	0	0	2	2	2	1					
		0.29%	0.54%	0.39%	0.50%	0.0%	0.24%	0.46%	0.35%	0.49%	0.68%	0.0%	0.49%	0.0%	0.0%	0.92%	0.0%	0.17%	0.49%	0.0%	0.38%	0.29%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.96%	0.29%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.15%	0.54%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	0	0	0	0	3	6	1	0	3	1	3	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	9	0	0	0	0	0	2	3	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.24%	0.56%	0.17%	0.0%	0.40%	0.23%	0.29%	0.0%	1.11%	0.0%	0.33%	0.0%	0.24%	0.0%	0.0%	0.29%	0.32%	0.0%	0.0%	0.30%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.14%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.22%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	29	0	1	1	0	0	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	2	2	1	0	0	5	1	0	0	0	0	0	2	2	0	1					
		0.15%	0.0%	0.13%	0.25%	0.0%	0.0%	0.18%	0.0%	0.0%	0.27%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.65%	0.25%	0.0%	0.0%	0.0%	0.0%	2.24%	1.37%	0.50%	0.0%	0.0%	0.72%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.15%	0.0%	0.11%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1561	143	85	38	108	108	110	37	21	58	26	59	20	6	3	10	36	19	78	16	16	8	18	16	16	3	1	1	3	9	3	10	90	72	4	0	0	0	0	67	138	32	73					
		8.13%	12.96%	11.27%	9.52%	11.38%	8.97%	10.33%	6.61%	5.19%	7.91%	6.03%	5.81%	8.16%	6.66%	2.77%	3.32%	6.31%	4.66%	8.83%	6.13%	4.66%	2.63%	4.63%	7.54%	4.90%	2.12%	1.51%	1.12%	2.06%	4.56%	1.68%	9.61%	13.10%	5.97%	7.27%	0.0%	0.0%	0.0%	0.0%	10.78%	10.45%	8.79%	8.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	83	4	4	1	1	2	5	2	3	4	2	1	1	1	0	2	7	0	4	1	3	1	3	2	1	0	0	1	1	0	0	0	3	11	0	0	0	0	0	8	1	1	2					
		0.43%	0.36%	0.53%	0.25%	0.10%	0.16%	0.46%	0.35%	0.74%	0.54%	0.46%	0.09%	0.40%	1.11%	0.0%	0.66%	1.22%	0.0%	0.45%	0.38%	0.87%	0.32%	0.77%	0.94%	0.30%	0.0%	0.0%	1.12%	0.68%	0.0%	0.0%	0.0%	0.43%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.07%	0.27%	0.22%					
35	"18. ""ЛДПР"""	2539	139	83	43	136	175	161	64	43	117	80	120	19	9	9	26	61	38	127	23	33	36	38	22	26	9	2	12	15	23	24	7	188	173	5	0	2	3	1	78	216	47	106					
		13.22%	12.60%	11.00%	10.77%	14.33%	14.54%	15.13%	11.44%	10.64%	15.96%	18.56%	11.82%	7.75%	10.0%	8.33%	8.63%	10.70%	9.33%	14.38%	8.81%	9.62%	11.84%	9.79%	10.37%	7.97%	6.38%	3.03%	13.48%	10.34%	11.67%	13.48%	6.73%	27.36%	14.35%	9.09%	0.0%	100.0%	7.5%	5.55%	12.56%	16.36%	12.91%	11.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	422	18	8	15	19	22	15	16	10	24	16	21	13	2	1	9	22	9	25	8	3	8	8	1	6	3	0	0	3	14	2	6	8	26	3	0	0	0	5	12	15	2	24					
		2.19%	1.63%	1.06%	3.75%	2.00%	1.82%	1.40%	2.86%	2.47%	3.27%	3.71%	2.06%	5.30%	2.22%	0.92%	2.99%	3.85%	2.21%	2.83%	3.06%	0.87%	2.63%	2.06%	0.47%	1.84%	2.12%	0.0%	0.0%	2.06%	7.10%	1.12%	5.76%	1.16%	2.15%	5.45%	0.0%	0.0%	0.0%	27.77%	1.93%	1.13%	0.54%	2.68%					
37	"20. ""Политическая партия ""Единая Россия"""	8063	397	271	174	355	471	400	247	166	286	164	476	118	35	56	178	274	235	329	122	190	137	194	103	154	76	48	45	68	80	89	51	181	525	26	10	0	33	10	228	519	158	384					
		42.01%	35.99%	35.94%	43.60%	37.40%	39.15%	37.59%	44.18%	41.08%	39.01%	38.05%	46.89%	48.16%	38.88%	51.85%	59.13%	48.07%	57.73%	37.25%	46.74%	55.39%	45.06%	50.0%	48.58%	47.23%	53.90%	72.72%	50.56%	46.89%	40.60%	50.0%	49.03%	26.34%	43.56%	47.27%	66.66%	0.0%	82.5%	55.55%	36.71%	39.31%	43.40%	43.00%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	1	1	0	0	3	4	0	0	1	1	4	0	0	0	0	2	3	2	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1					
		0.16%	0.09%	0.13%	0.0%	0.0%	0.24%	0.37%	0.0%	0.0%	0.13%	0.23%	0.39%	0.0%	0.0%	0.0%	0.0%	0.35%	0.73%	0.22%	0.0%	0.29%	0.0%	0.51%	0.0%	0.30%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.27%	0.11%					
39	"22. ""Развитие предпринимательства"""	26	3	1	1	0	1	2	0	0	1	1	1	0	0	0	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	2	2					
		0.13%	0.27%	0.13%	0.25%	0.0%	0.08%	0.18%	0.0%	0.0%	0.13%	0.23%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.22%	0.0%	0.0%	0.65%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.15%	0.54%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2071	138	103	42	103	133	102	70	59	70	57	149	26	13	14	17	53	20	123	31	10	24	44	18	40	17	4	4	13	17	12	7	67	107	8	3	0	3	0	68	129	38	115					
		10.79%	12.51%	13.66%	10.52%	10.85%	11.05%	9.58%	12.52%	14.60%	9.54%	13.22%	14.67%	10.61%	14.44%	12.96%	5.64%	9.29%	4.91%	13.92%	11.87%	2.91%	7.89%	11.34%	8.49%	12.26%	12.05%	6.06%	4.49%	8.96%	8.62%	6.74%	6.73%	9.75%	8.87%	14.54%	20.0%	0.0%	7.5%	0.0%	10.95%	9.77%	10.43%	12.87%					
																																																	
41	Против всех	618	44	31	7	31	46	44	9	10	24	7	13	3	5	3	9	9	5	26	5	14	5	5	12	5	2	1	1	5	6	8	4	31	57	1	0	0	0	1	24	60	20	25					
		3.22%	3.98%	4.11%	1.75%	3.26%	3.82%	4.13%	1.61%	2.47%	3.27%	1.62%	1.28%	1.22%	5.55%	2.77%	2.99%	1.57%	1.22%	2.94%	1.91%	4.08%	1.64%	1.28%	5.66%	1.53%	1.41%	1.51%	1.12%	3.44%	3.04%	4.49%	3.84%	4.51%	4.73%	1.81%	0.0%	0.0%	0.0%	5.55%	3.86%	4.54%	5.49%	2.79%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
