Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Ржаксинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601					
		0.32%	0.00%	0.15%	0.00%	1.54%	0.86%	1.13%	0.88%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.60%	0.28%	0.00%	0.00%	0.49%	0.00%	1.22%	0.48%	0.76%	0.61%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6944	413	378	521	249	168	135	244	272	112	73	151	122	121	215	125	116	209	138	68	412	424	189	152	271	286	86	89	435	84	414	218	54					
		67.65%	53.99%	56.84%	72.46%	63.85%	72.10%	76.27%	71.76%	75.35%	49.56%	45.63%	80.75%	86.52%	84.62%	70.96%	85.62%	62.03%	64.91%	49.29%	55.74%	76.87%	84.29%	53.09%	87.36%	84.16%	70.44%	86.00%	54.27%	69.05%	64.12%	63.50%	68.34%	51.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	0	1	0	0	0	1	1	0	0	1	0	0	0	3	0	0	0	0	0	1	0	1	2	0	0	0	1	2	0	3	0	1					
		0.18%	0.00%	0.15%	0.00%	0.00%	0.00%	0.56%	0.29%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.28%	1.15%	0.00%	0.00%	0.00%	0.61%	0.32%	0.00%	0.46%	0.00%	0.95%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
