Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Ржаксинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655					
24	7.Политическая партия «Либерально-демократическая партия России»	834	71	54	72	24	13	12	21	34	26	17	35	10	8	18	2	15	23	24	14	46	19	46	26	10	33	22	9	7	38	7	47	22	9					
		7.39%	8.69%	6.79%	8.50%	6.88%	4.80%	6.45%	5.38%	8.35%	11.98%	9.04%	19.02%	8.20%	5.19%	5.36%	1.18%	5.79%	6.89%	7.36%	9.86%	9.20%	9.84%	9.54%	5.31%	5.38%	10.03%	4.75%	7.83%	3.70%	6.95%	4.38%	6.80%	6.67%	8.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	402	45	35	40	12	10	3	10	18	7	7	2	3	2	16	0	12	12	11	5	17	7	19	8	7	14	12	3	3	25	0	21	10	6					
		3.56%	5.51%	4.40%	4.72%	3.44%	3.69%	1.61%	2.56%	4.42%	3.23%	3.72%	1.09%	2.46%	1.30%	4.76%	0.00%	4.63%	3.59%	3.37%	3.52%	3.40%	3.63%	3.94%	1.63%	3.76%	4.26%	2.59%	2.61%	1.59%	4.57%	0.00%	3.04%	3.03%	5.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	78	6	7	10	2	1	0	0	4	2	1	2	2	1	9	0	1	3	2	0	1	1	5	0	1	4	0	1	1	4	0	3	1	3					
		0.69%	0.73%	0.88%	1.18%	0.57%	0.37%	0.00%	0.00%	0.98%	0.92%	0.53%	1.09%	1.64%	0.65%	2.68%	0.00%	0.39%	0.90%	0.61%	0.00%	0.20%	0.52%	1.04%	0.00%	0.54%	1.22%	0.00%	0.87%	0.53%	0.73%	0.00%	0.43%	0.30%	2.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7673	510	505	548	253	232	158	310	275	122	126	109	83	120	238	155	142	228	222	94	325	139	325	385	145	226	373	82	121	333	113	417	199	60					
		68.03%	62.42%	63.52%	64.70%	72.49%	85.61%	84.95%	79.49%	67.57%	56.22%	67.02%	59.24%	68.03%	77.92%	70.83%	91.72%	54.83%	68.26%	68.10%	66.20%	65.00%	72.02%	67.43%	78.57%	77.96%	68.69%	80.56%	71.30%	64.02%	60.88%	70.63%	60.35%	60.30%	54.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	6	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	3	0	2	1	1	1	0					
		0.23%	0.73%	0.25%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	2.61%	0.00%	0.37%	0.63%	0.14%	0.30%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
