Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Куньинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	179	30	9	3	0	3	4	5	26	8	6	3	6	10	2	1	7	10	4	32	1	9					
		2.64%	3.03%	1.65%	1.19%	0.00%	1.69%	1.67%	1.99%	5.16%	3.32%	3.00%	1.71%	1.78%	4.24%	0.65%	0.48%	2.89%	2.75%	2.01%	4.16%	0.41%	5.42%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	7	4	2	1	0	0	2	4	0	0	0	0	0	0	0	0	1	0	6	0	1					
		0.41%	0.71%	0.73%	0.79%	0.80%	0.00%	0.00%	0.80%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.78%	0.00%	0.60%					
20	3.Политическая партия «Демократическая партия России»	7	2	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0					
		0.10%	0.20%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.59%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	738	162	73	21	28	11	14	16	30	30	14	24	47	16	37	10	15	35	30	88	27	10					
		10.89%	16.38%	13.37%	8.33%	22.40%	6.21%	5.83%	6.37%	5.95%	12.45%	7.00%	13.71%	13.95%	6.78%	11.94%	4.78%	6.20%	9.62%	15.08%	11.43%	10.98%	6.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	5	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0					
		0.25%	0.51%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	4	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	1	0	0					
		0.16%	0.40%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	1.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	500	75	67	30	5	10	12	21	24	9	12	9	24	6	12	17	23	26	28	76	8	6					
		7.38%	7.58%	12.27%	11.90%	4.00%	5.65%	5.00%	8.37%	4.76%	3.73%	6.00%	5.14%	7.12%	2.54%	3.87%	8.13%	9.50%	7.14%	14.07%	9.87%	3.25%	3.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	540	102	49	28	14	14	16	9	37	23	11	3	26	3	21	36	5	26	13	59	23	22					
		7.97%	10.31%	8.97%	11.11%	11.20%	7.91%	6.67%	3.59%	7.34%	9.54%	5.50%	1.71%	7.72%	1.27%	6.77%	17.22%	2.07%	7.14%	6.53%	7.66%	9.35%	13.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	52	3	8	6	1	1	1	2	1	2	1	0	2	2	1	2	1	8	0	7	3	0					
		0.77%	0.30%	1.47%	2.38%	0.80%	0.56%	0.42%	0.80%	0.20%	0.83%	0.50%	0.00%	0.59%	0.85%	0.32%	0.96%	0.41%	2.20%	0.00%	0.91%	1.22%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4645	588	328	157	76	138	192	192	377	169	154	133	225	198	234	143	187	255	122	487	177	113					
		68.52%	59.45%	60.07%	62.30%	60.80%	77.97%	80.00%	76.49%	74.80%	70.12%	77.00%	76.00%	66.77%	83.90%	75.48%	68.42%	77.27%	70.05%	61.31%	63.25%	71.95%	68.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	1	2	1	0	0	0	1	1	0	0	1	2	1	2	0	2	2	1	6	4	0					
		0.40%	0.10%	0.37%	0.40%	0.00%	0.00%	0.00%	0.40%	0.20%	0.00%	0.00%	0.57%	0.59%	0.42%	0.65%	0.00%	0.83%	0.55%	0.50%	0.78%	1.63%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
