Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Куньинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497					
		0.32%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.67%	0.50%	0.73%	0.00%	0.62%	0.00%	1.00%	0.00%	0.00%	0.00%	0.64%	0.36%	0.00%	0.00%	0.00%	0.52%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
