Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Лениногорская городская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	330	6	0	0	4	4	1	4	8	15	3	6	1	11	6	12	13	10	12	12	6	18	16	2	7	6	4	7	9	1	17	9	14	5	4	8	3	11	10	9	11	9	1	7	8					
		0.88%	0.96%	0.0%	0.0%	0.47%	0.51%	0.13%	0.48%	1.02%	1.30%	0.25%	0.80%	0.10%	1.54%	0.71%	1.08%	1.22%	0.91%	1.07%	1.39%	0.75%	2.53%	1.67%	0.29%	0.80%	0.71%	0.52%	0.95%	1.11%	0.08%	2.21%	1.14%	1.09%	0.62%	0.49%	0.82%	0.34%	1.04%	0.96%	0.80%	1.78%	1.02%	0.48%	1.06%	1.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	351	6	0	3	1	5	3	6	8	10	4	0	13	2	10	13	20	11	15	4	11	9	14	4	5	8	6	10	13	9	8	6	7	5	5	18	3	9	17	21	8	12	0	8	1					
		0.93%	0.96%	0.0%	0.45%	0.11%	0.63%	0.39%	0.73%	1.02%	0.87%	0.33%	0.0%	1.38%	0.28%	1.18%	1.17%	1.87%	1.00%	1.33%	0.46%	1.38%	1.26%	1.46%	0.59%	0.57%	0.95%	0.79%	1.36%	1.61%	0.78%	1.04%	0.76%	0.54%	0.62%	0.61%	1.86%	0.34%	0.85%	1.63%	1.88%	1.30%	1.37%	0.0%	1.22%	0.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	518	17	0	0	1	9	2	7	9	17	13	7	9	12	15	24	13	17	20	10	7	12	18	3	12	12	24	12	7	18	12	5	29	11	10	15	2	9	21	18	10	28	1	13	7					
		1.38%	2.74%	0.0%	0.0%	0.11%	1.14%	0.26%	0.85%	1.15%	1.48%	1.09%	0.94%	0.95%	1.68%	1.78%	2.17%	1.22%	1.55%	1.78%	1.16%	0.88%	1.69%	1.88%	0.44%	1.37%	1.43%	3.17%	1.63%	0.86%	1.57%	1.56%	0.63%	2.26%	1.38%	1.22%	1.55%	0.22%	0.85%	2.01%	1.61%	1.62%	3.20%	0.48%	1.98%	1.60%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	810	8	0	10	6	16	7	9	16	31	15	17	9	23	25	43	24	37	34	14	20	19	26	16	14	12	15	29	14	24	23	26	24	19	23	22	6	0	36	38	19	18	0	12	11					
		2.16%	1.29%	0.0%	1.50%	0.71%	2.04%	0.93%	1.10%	2.05%	2.70%	1.26%	2.28%	0.95%	3.23%	2.96%	3.89%	2.25%	3.38%	3.03%	1.62%	2.51%	2.67%	2.72%	2.36%	1.60%	1.43%	1.98%	3.96%	1.73%	2.09%	2.99%	3.32%	1.87%	2.38%	2.81%	2.27%	0.68%	0.0%	3.46%	3.40%	3.08%	2.05%	0.0%	1.83%	2.52%					
22	"5. ""За Русь Святую"""	80	0	0	1	0	0	1	0	3	5	2	0	4	5	2	1	7	1	3	1	5	0	4	1	0	1	3	4	6	2	0	1	1	2	0	0	4	2	2	1	1	1	0	1	2					
		0.21%	0.0%	0.0%	0.15%	0.0%	0.0%	0.13%	0.0%	0.38%	0.43%	0.16%	0.0%	0.42%	0.70%	0.23%	0.09%	0.65%	0.09%	0.26%	0.11%	0.62%	0.0%	0.41%	0.14%	0.0%	0.11%	0.39%	0.54%	0.74%	0.17%	0.0%	0.12%	0.07%	0.25%	0.0%	0.0%	0.45%	0.19%	0.19%	0.08%	0.16%	0.11%	0.0%	0.15%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	0	0	1	0	0	1	1	0	1	1	1	4	2	4	2	0	2	1	2	2	2	0	0	0	0	5	0	1	1	0	0	2	0	2	3	2	1	0	0	2	0	0	2	1					
		0.13%	0.0%	0.0%	0.15%	0.0%	0.0%	0.13%	0.12%	0.0%	0.08%	0.08%	0.13%	0.42%	0.28%	0.47%	0.18%	0.0%	0.18%	0.08%	0.23%	0.25%	0.28%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.12%	0.08%	0.0%	0.0%	0.15%	0.0%	0.24%	0.31%	0.22%	0.09%	0.0%	0.0%	0.32%	0.0%	0.0%	0.30%	0.22%					
24	"7. ""Новый курс - Автомобильная Россия"""	218	18	0	2	2	5	1	3	3	6	6	3	8	2	2	8	11	5	13	5	4	8	5	2	3	9	7	3	6	15	0	4	11	5	4	4	4	3	5	1	1	7	0	3	1					
		0.58%	2.90%	0.0%	0.30%	0.23%	0.63%	0.13%	0.36%	0.38%	0.52%	0.50%	0.40%	0.85%	0.28%	0.23%	0.72%	1.03%	0.45%	1.16%	0.58%	0.50%	1.12%	0.52%	0.29%	0.34%	1.07%	0.92%	0.40%	0.74%	1.30%	0.0%	0.51%	0.86%	0.62%	0.49%	0.41%	0.45%	0.28%	0.48%	0.08%	0.16%	0.80%	0.0%	0.45%	0.22%					
25	"8. ""Народно-республиканская партия России"""	15	1	0	0	0	1	0	2	0	0	1	0	2	0	1	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.04%	0.16%	0.0%	0.0%	0.0%	0.12%	0.0%	0.24%	0.0%	0.0%	0.08%	0.0%	0.21%	0.0%	0.11%	0.0%	0.18%	0.0%	0.17%	0.0%	0.12%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	64	1	0	0	1	5	1	1	3	2	4	0	0	1	1	4	2	5	3	0	2	0	3	1	1	1	2	2	0	1	0	1	1	0	2	1	1	1	2	3	2	2	0	1	0					
		0.17%	0.16%	0.0%	0.0%	0.11%	0.63%	0.13%	0.12%	0.38%	0.17%	0.33%	0.0%	0.0%	0.14%	0.11%	0.36%	0.18%	0.45%	0.26%	0.0%	0.25%	0.0%	0.31%	0.14%	0.11%	0.11%	0.26%	0.27%	0.0%	0.08%	0.0%	0.12%	0.07%	0.0%	0.24%	0.10%	0.11%	0.09%	0.19%	0.26%	0.32%	0.22%	0.0%	0.15%	0.0%					
27	"10. ""Аграрная партия России"""	402	13	0	0	14	10	1	6	11	8	4	9	4	11	17	16	11	10	18	4	8	9	17	4	7	7	11	14	14	16	4	3	10	7	12	10	3	5	12	15	10	13	0	15	9					
		1.07%	2.10%	0.0%	0.0%	1.66%	1.27%	0.13%	0.73%	1.41%	0.69%	0.33%	1.21%	0.42%	1.54%	2.01%	1.44%	1.03%	0.91%	1.60%	0.46%	1.00%	1.26%	1.78%	0.59%	0.80%	0.83%	1.45%	1.91%	1.73%	1.39%	0.52%	0.38%	0.78%	0.87%	1.47%	1.03%	0.34%	0.47%	1.15%	1.34%	1.62%	1.48%	0.0%	2.29%	2.06%					
28	"11. ""Истинные патриоты России"""	58	1	0	0	1	0	1	1	2	3	1	0	1	1	0	0	2	1	4	1	4	1	3	0	1	3	4	0	3	5	0	2	1	3	0	0	0	1	1	3	1	0	0	1	1					
		0.15%	0.16%	0.0%	0.0%	0.11%	0.0%	0.13%	0.12%	0.25%	0.26%	0.08%	0.0%	0.10%	0.14%	0.0%	0.0%	0.18%	0.09%	0.35%	0.11%	0.50%	0.14%	0.31%	0.0%	0.11%	0.35%	0.52%	0.0%	0.37%	0.43%	0.0%	0.25%	0.07%	0.37%	0.0%	0.0%	0.0%	0.09%	0.09%	0.26%	0.16%	0.0%	0.0%	0.15%	0.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	393	7	0	0	3	10	1	6	7	18	8	4	6	11	14	19	18	17	14	10	11	5	15	5	7	17	9	10	5	12	13	9	13	4	7	9	7	4	11	15	10	10	0	10	2					
		1.04%	1.13%	0.0%	0.0%	0.35%	1.27%	0.13%	0.73%	0.89%	1.56%	0.67%	0.53%	0.63%	1.54%	1.66%	1.71%	1.69%	1.55%	1.24%	1.16%	1.38%	0.70%	1.57%	0.73%	0.80%	2.03%	1.18%	1.36%	0.61%	1.04%	1.69%	1.14%	1.01%	0.50%	0.85%	0.93%	0.79%	0.38%	1.05%	1.34%	1.62%	1.14%	0.0%	1.52%	0.45%					
30	"13. ""Демократическая партия России"""	62	1	0	0	0	1	1	1	1	1	1	0	3	0	0	1	2	1	5	1	2	3	2	1	1	2	4	1	1	4	0	2	6	2	0	1	3	0	1	0	3	0	0	3	0					
		0.16%	0.16%	0.0%	0.0%	0.0%	0.12%	0.13%	0.12%	0.12%	0.08%	0.08%	0.0%	0.31%	0.0%	0.0%	0.09%	0.18%	0.09%	0.44%	0.11%	0.25%	0.42%	0.20%	0.14%	0.11%	0.23%	0.52%	0.13%	0.12%	0.34%	0.0%	0.25%	0.46%	0.25%	0.0%	0.10%	0.34%	0.0%	0.09%	0.0%	0.48%	0.0%	0.0%	0.45%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	77	2	0	1	3	1	1	4	1	1	0	0	5	3	2	1	1	3	5	1	0	3	2	3	0	2	2	3	0	1	0	5	2	1	0	0	5	1	1	2	2	3	0	2	2					
		0.20%	0.32%	0.0%	0.15%	0.35%	0.12%	0.13%	0.48%	0.12%	0.08%	0.0%	0.0%	0.53%	0.42%	0.23%	0.09%	0.09%	0.27%	0.44%	0.11%	0.0%	0.42%	0.20%	0.44%	0.0%	0.23%	0.26%	0.40%	0.0%	0.08%	0.0%	0.63%	0.15%	0.12%	0.0%	0.0%	0.56%	0.09%	0.09%	0.17%	0.32%	0.34%	0.0%	0.30%	0.45%					
32	"15. ""Партия СЛОН"""	54	0	0	0	1	0	1	0	2	5	0	0	2	2	0	2	1	2	3	2	1	2	4	0	2	3	2	0	0	0	0	1	0	2	2	0	3	1	1	0	3	3	0	0	1					
		0.14%	0.0%	0.0%	0.0%	0.11%	0.0%	0.13%	0.0%	0.25%	0.43%	0.0%	0.0%	0.21%	0.28%	0.0%	0.18%	0.09%	0.18%	0.26%	0.23%	0.12%	0.28%	0.41%	0.0%	0.22%	0.35%	0.26%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.25%	0.24%	0.0%	0.34%	0.09%	0.09%	0.0%	0.48%	0.34%	0.0%	0.0%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1525	26	0	7	21	28	19	8	22	75	14	17	38	33	77	56	76	66	58	11	46	46	33	18	35	8	49	37	26	66	41	16	65	37	8	59	24	13	41	58	40	33	8	49	17					
		4.07%	4.20%	0.0%	1.05%	2.49%	3.57%	2.52%	0.97%	2.82%	6.53%	1.17%	2.28%	4.05%	4.63%	9.14%	5.06%	7.14%	6.03%	5.17%	1.27%	5.78%	6.47%	3.45%	2.65%	4.00%	0.95%	6.47%	5.05%	3.22%	5.75%	5.34%	2.04%	5.08%	4.64%	0.98%	6.11%	2.72%	1.23%	3.94%	5.19%	6.50%	3.77%	3.90%	7.48%	3.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	1	0	2	1	2	0	2	4	3	3	0	3	1	2	1	4	1	3	2	1	1	3	0	0	2	2	1	1	2	0	1	4	5	0	0	4	5	4	2	0	1	2	4	0					
		0.21%	0.16%	0.0%	0.30%	0.11%	0.25%	0.0%	0.24%	0.51%	0.26%	0.25%	0.0%	0.31%	0.14%	0.23%	0.09%	0.37%	0.09%	0.26%	0.23%	0.12%	0.14%	0.31%	0.0%	0.0%	0.23%	0.26%	0.13%	0.12%	0.17%	0.0%	0.12%	0.31%	0.62%	0.0%	0.0%	0.45%	0.47%	0.38%	0.17%	0.0%	0.11%	0.97%	0.61%	0.0%					
35	"18. ""ЛДПР"""	2983	1	138	22	43	96	31	38	19	195	13	48	39	98	106	167	141	164	171	35	66	65	96	41	87	10	90	73	66	101	28	41	89	12	45	124	40	44	50	49	30	62	0	79	30					
		7.96%	0.16%	16.66%	3.31%	5.10%	12.26%	4.12%	4.64%	2.43%	16.98%	1.09%	6.46%	4.15%	13.76%	12.58%	15.11%	13.25%	15.00%	15.26%	4.06%	8.30%	9.15%	10.06%	6.05%	9.95%	1.19%	11.88%	9.97%	8.17%	8.81%	3.65%	5.23%	6.96%	1.50%	5.51%	12.84%	4.54%	4.18%	4.80%	4.38%	4.87%	7.09%	0.0%	12.06%	6.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1240	28	0	21	22	23	7	48	30	43	2	19	8	43	32	66	71	79	59	24	42	12	52	23	15	32	53	36	6	13	47	43	52	29	4	2	7	4	1	44	46	25	0	19	8					
		3.31%	4.52%	0.0%	3.16%	2.61%	2.93%	0.93%	5.86%	3.85%	3.74%	0.16%	2.55%	0.85%	6.03%	3.80%	5.97%	6.67%	7.22%	5.26%	2.78%	5.28%	1.69%	5.45%	3.39%	1.71%	3.83%	7.00%	4.91%	0.74%	1.13%	6.12%	5.49%	4.06%	3.64%	0.49%	0.20%	0.79%	0.38%	0.09%	3.93%	7.47%	2.86%	0.0%	2.90%	1.83%					
37	"20. ""Политическая партия ""Единая Россия"""	23154	466	623	532	615	434	609	612	585	498	722	589	709	300	368	452	427	482	488	639	482	442	512	490	538	585	303	372	486	671	528	534	741	544	612	550	708	886	651	709	313	612	181	288	266					
		61.80%	75.28%	75.24%	80.12%	73.04%	55.42%	80.98%	74.81%	75.09%	43.37%	60.82%	79.27%	75.58%	42.13%	43.70%	40.90%	40.13%	44.09%	43.57%	74.21%	60.62%	62.25%	53.66%	72.37%	61.55%	70.14%	40.02%	50.81%	60.22%	58.55%	68.83%	68.19%	57.98%	68.34%	75.0%	56.99%	80.36%	84.30%	62.59%	63.47%	50.89%	70.02%	88.29%	43.96%	61.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	78	2	4	3	4	1	2	3	1	3	2	0	2	0	3	3	3	3	1	0	6	0	1	1	1	1	3	1	1	0	0	0	6	2	0	0	4	2	1	3	0	1	0	2	2					
		0.20%	0.32%	0.48%	0.45%	0.47%	0.12%	0.26%	0.36%	0.12%	0.26%	0.16%	0.0%	0.21%	0.0%	0.35%	0.27%	0.28%	0.27%	0.08%	0.0%	0.75%	0.0%	0.10%	0.14%	0.11%	0.11%	0.39%	0.13%	0.12%	0.0%	0.0%	0.0%	0.46%	0.25%	0.0%	0.0%	0.45%	0.19%	0.09%	0.26%	0.0%	0.11%	0.0%	0.30%	0.45%					
39	"22. ""Развитие предпринимательства"""	150	2	0	0	5	3	1	4	6	6	1	3	5	5	8	7	4	1	5	0	2	7	3	4	4	1	7	3	6	1	0	3	2	1	9	7	3	3	5	4	6	0	0	3	0					
		0.40%	0.32%	0.0%	0.0%	0.59%	0.38%	0.13%	0.48%	0.77%	0.52%	0.08%	0.40%	0.53%	0.70%	0.95%	0.63%	0.37%	0.09%	0.44%	0.0%	0.25%	0.98%	0.31%	0.59%	0.45%	0.11%	0.92%	0.40%	0.74%	0.08%	0.0%	0.38%	0.15%	0.12%	1.10%	0.72%	0.34%	0.28%	0.48%	0.35%	0.97%	0.0%	0.0%	0.45%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2949	8	24	30	46	108	49	47	26	110	23	20	54	98	96	152	163	118	117	49	29	15	100	50	77	102	83	80	81	109	38	59	146	58	30	105	16	25	96	66	65	29	11	94	47					
		7.87%	1.29%	2.89%	4.51%	5.46%	13.79%	6.51%	5.74%	3.33%	9.58%	1.93%	2.69%	5.75%	13.76%	11.40%	13.75%	15.31%	10.79%	10.44%	5.69%	3.64%	2.11%	10.48%	7.38%	8.81%	12.23%	10.96%	10.92%	10.03%	9.51%	4.95%	7.53%	11.42%	7.28%	3.67%	10.88%	1.81%	2.37%	9.23%	5.90%	10.56%	3.31%	5.36%	14.35%	10.80%					
																																																			
41	Против всех	1071	1	34	13	11	19	9	2	7	52	0	0	6	30	42	43	41	49	45	25	34	28	14	8	28	6	45	27	33	58	0	4	52	18	37	20	18	13	68	55	23	5	0	31	17					
		2.85%	0.16%	4.10%	1.95%	1.30%	2.42%	1.19%	0.24%	0.89%	4.52%	0.0%	0.0%	0.63%	4.21%	4.98%	3.89%	3.85%	4.48%	4.01%	2.90%	4.27%	3.94%	1.46%	1.18%	3.20%	0.71%	5.94%	3.68%	4.08%	5.06%	0.0%	0.51%	4.06%	2.26%	4.53%	2.07%	2.04%	1.23%	6.53%	4.92%	3.73%	0.57%	0.0%	4.73%	3.90%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
