Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Колышлейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	249	0	15	4	4	2	19	6	5	1	0	12	10	19	16	8	19	12	3	12	11	22	25	8	6	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	160	2	8	2	3	1	0	2	4	4	3	4	5	4	5	1	3	2	1	5	2	6	88	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	147	10	5	1	6	3	1	9	10	14	15	3	5	0	14	7	11	3	2	3	4	0	0	7	9	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	207	6	29	3	10	0	6	18	5	11	9	2	8	8	5	5	7	13	7	2	9	8	20	3	6	7					
		1.28%	1.42%	2.55%	0.98%	2.59%	0.00%	0.72%	2.75%	0.67%	2.04%	1.49%	0.32%	1.78%	0.94%	0.87%	0.65%	1.05%	2.30%	2.22%	0.42%	0.84%	0.97%	1.35%	0.60%	1.18%	1.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	0	2	4	0	0	0	0	4	0	0	0	2	2	1	1	1	2	1	1	1	4	2	3	0	0					
		0.19%	0.00%	0.18%	1.30%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.44%	0.24%	0.17%	0.13%	0.15%	0.35%	0.32%	0.21%	0.09%	0.48%	0.14%	0.60%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0					
		0.04%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.13%	0.00%	0.18%	0.00%	0.00%	0.09%	0.12%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1479	29	79	29	35	22	62	54	56	41	32	40	28	63	61	44	87	57	17	60	117	162	196	37	46	25					
		9.13%	6.87%	6.94%	9.45%	9.07%	9.21%	7.40%	8.24%	7.47%	7.61%	5.28%	6.35%	6.22%	7.40%	10.66%	5.74%	13.08%	10.09%	5.38%	12.66%	10.89%	19.61%	13.27%	7.39%	9.02%	3.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	0	1	0	0	0	1	1	0	1	0	1	1	0	0	4	1	0	0	0	0	1	3	2	1	0					
		0.11%	0.00%	0.09%	0.00%	0.00%	0.00%	0.12%	0.15%	0.00%	0.19%	0.00%	0.16%	0.22%	0.00%	0.00%	0.52%	0.15%	0.00%	0.00%	0.00%	0.00%	0.12%	0.20%	0.40%	0.20%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	0	0	1	0	1	0	0	1	0	0	0	3	0	1	1	0	0	1	1	0	0	0	0	0					
		0.07%	0.24%	0.00%	0.00%	0.26%	0.00%	0.12%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.35%	0.00%	0.13%	0.15%	0.00%	0.00%	0.21%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	539	24	50	7	7	10	14	21	26	20	21	10	18	24	35	27	15	27	9	15	30	36	46	20	20	7					
		3.33%	5.69%	4.39%	2.28%	1.81%	4.18%	1.67%	3.21%	3.47%	3.71%	3.47%	1.59%	4.00%	2.82%	6.12%	3.52%	2.26%	4.78%	2.85%	3.16%	2.79%	4.36%	3.11%	3.99%	3.92%	1.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	577	6	41	10	13	5	21	18	23	11	16	16	15	24	23	33	20	13	7	20	53	61	78	23	18	9					
		3.56%	1.42%	3.60%	3.26%	3.37%	2.09%	2.51%	2.75%	3.07%	2.04%	2.64%	2.54%	3.33%	2.82%	4.02%	4.31%	3.01%	2.30%	2.22%	4.22%	4.93%	7.38%	5.28%	4.59%	3.53%	1.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	2	6	2	1	0	1	2	2	0	2	0	3	2	2	1	5	0	0	2	0	5	4	3	0	1					
		0.28%	0.47%	0.53%	0.65%	0.26%	0.00%	0.12%	0.31%	0.27%	0.00%	0.33%	0.00%	0.67%	0.24%	0.35%	0.13%	0.75%	0.00%	0.00%	0.42%	0.00%	0.61%	0.27%	0.60%	0.00%	0.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13083	350	916	245	315	200	725	536	631	451	526	547	368	706	442	642	522	444	271	370	851	532	1114	409	417	553					
		80.75%	82.94%	80.49%	79.80%	81.61%	83.68%	86.52%	81.83%	84.13%	83.67%	86.80%	86.83%	81.78%	82.96%	77.27%	83.81%	78.50%	78.58%	85.76%	78.06%	79.24%	64.41%	75.42%	81.64%	81.76%	85.87%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	1	1	4	1	0	0	1	2	1	0	0	0	2	1	5	1	1	0	3	6	8	8	0	0	2					
		0.30%	0.24%	0.09%	1.30%	0.26%	0.00%	0.00%	0.15%	0.27%	0.19%	0.00%	0.00%	0.00%	0.24%	0.17%	0.65%	0.15%	0.18%	0.00%	0.63%	0.56%	0.97%	0.54%	0.00%	0.00%	0.31%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
