7	Число избирательных бюллетеней в переносных ящиках для голосования	3729	29	446	110	28	29	29	12	50	25	53	1	23	41	15	11	19	22	18	8	38	7	6	6	24	36	89	43	19	21	26	35	18	24	16	29	222	19	15	24	45	305	43	13	29	11	31	26	42	22	15	19	142	54	99	122	19	108	106	28	84	79	18	17	4	0	2	54	17	4	5	68	70	49	178	41	1	2	53	4	14									
8	Число бюллетеней в стационарных ящиках для голосования	113273	1403	1392	1201	1701	1348	1639	1858	1559	1696	1457	1150	1622	1812	1497	1584	1701	1516	1192	1411	555	865	1414	1440	1624	1295	1483	1501	1361	1265	1475	1284	1666	1702	1649	1311	1472	1011	1333	1661	1904	1328	1500	1695	1297	1676	1239	1347	1566	1085	1119	1703	1786	905	640	765	812	2073	1718	2349	1902	1960	1351	274	264	1654	1837	1691	1507	1229	1740	1140	1763	1119	324	600	1267	865	2618	1750	1805									
9	Число недействительных избирательных бюллетеней	2031	19	44	24	25	9	19	90	30	26	11	18	30	12	20	30	27	30	22	21	11	12	36	37	20	28	20	23	35	11	17	12	33	7	30	29	25	7	9	23	42	11	17	23	31	36	45	36	34	24	11	31	23	12	17	8	18	29	29	43	28	27	15	4	6	32	33	24	22	16	32	54	51	3	0	8	38	8	41	3	134									
10	Число действительных избирательных бюллетеней	114971	1413	1794	1287	1704	1368	1649	1780	1579	1695	1499	1133	1615	1841	1492	1565	1693	1508	1188	1398	582	860	1384	1409	1628	1303	1552	1521	1345	1275	1484	1307	1651	1719	1635	1311	1669	1023	1339	1662	1907	1622	1526	1685	1295	1651	1225	1337	1574	1083	1123	1691	1905	947	722	879	813	2152	1795	2334	1958	2012	1354	287	262	1622	1806	1721	1502	1217	1713	1154	1782	1165	502	633	1230	859	2630	1751	1685									
11	Число полученных открепительных  удостоверений	2804	26	30	20	20	20	25	39	35	25	21	50	29	71	24	23	37	28	38	37	10	23	31	30	20	19	30	30	29	35	26	25	20	35	30	25	30	21	21	30	35	32	23	20	27	33	30	35	30	30	79	30	50	20	15	10	50	33	56	83	50	127	36	10	20	65	40	42	30	70	50	25	78	46	14	10	60	10	100	30	52									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2748	25	30	19	19	20	24	38	35	25	21	50	29	69	24	23	36	28	35	36	10	23	31	30	20	17	30	30	29	35	26	25	20	35	30	21	30	21	20	30	35	31	23	8	25	32	30	29	30	30	79	30	50	20	15	9	50	33	56	83	50	127	36	10	13	65	40	40	29	70	49	25	78	46	14	10	60	10	100	30	49									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2564	27	27	30	28	16	19	32	32	18	36	16	58	73	26	8	25	16	25	120	8	26	29	21	23	12	14	15	19	24	15	6	47	26	15	23	37	29	30	42	36	18	12	15	20	46	11	16	19	34	21	28	28	44	16	78	12	79	119	122	28	67	35	22	56	32	15	12	3	29	22	16	26	12	13	11	38	43	59	124	34									
14	Число неиспользованных открепительных удостоверений	56	1	0	1	1	0	1	1	0	0	0	0	0	2	0	0	1	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	12	2	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	95	1	5	0	1	1	1	1	3	4	1	0	0	4	0	8	1	1	0	1	3	1	0	0	0	0	0	0	2	1	1	1	1	0	0	2	4	0	0	1	1	1	1	0	0	2	0	2	2	2	0	2	0	2	1	0	9	0	0	1	0	1	1	0	1	0	1	2	3	0	2	1	1	0	1	0	1	2	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
19	Жириновский Владимир Вольфович	7587	77	111	78	91	105	99	114	55	107	75	42	92	148	94	85	75	89	88	99	25	62	91	83	99	81	103	102	99	81	150	93	93	69	86	99	139	73	80	90	87	91	73	97	38	70	82	95	90	82	114	132	226	54	53	51	91	166	97	124	253	271	47	27	14	123	67	71	106	78	103	65	118	198	24	42	72	52	272	94	55									
		6.48%	5.38%	6.04%	5.95%	5.26%	7.63%	5.94%	6.10%	3.42%	6.22%	4.97%	3.65%	5.59%	7.99%	6.22%	5.33%	4.36%	5.79%	7.27%	6.98%	4.22%	7.11%	6.41%	5.74%	6.01%	6.09%	6.55%	6.61%	7.17%	6.30%	9.99%	7.05%	5.52%	3.99%	5.17%	7.39%	8.21%	7.09%	5.93%	5.34%	4.46%	5.57%	4.73%	5.68%	2.87%	4.15%	6.46%	6.92%	5.60%	7.41%	10.05%	7.67%	11.72%	5.63%	7.17%	5.75%	10.95%	7.61%	5.32%	5.22%	12.74%	13.29%	3.43%	9.28%	5.22%	7.44%	3.64%	4.07%	6.96%	6.33%	5.90%	5.38%	6.44%	16.95%	4.78%	6.55%	5.68%	5.99%	10.18%	5.36%	3.02%									
20	Зюганов Геннадий Андреевич	20049	228	352	229	294	296	273	382	207	306	304	263	316	421	292	354	314	274	267	347	73	201	242	309	246	319	316	306	284	229	240	184	346	452	359	276	316	124	161	266	322	308	201	205	318	308	198	246	286	253	135	348	138	156	140	98	94	221	221	265	163	159	170	43	35	385	325	425	306	260	418	185	174	210	87	84	148	127	287	285	344									
		17.14%	15.92%	19.15%	17.47%	17.00%	21.50%	16.37%	20.43%	12.87%	17.78%	20.13%	22.85%	19.21%	22.72%	19.31%	22.19%	18.26%	17.82%	22.07%	24.45%	12.31%	23.05%	17.04%	21.37%	14.93%	23.97%	20.10%	19.82%	20.58%	17.81%	15.99%	13.95%	20.55%	26.19%	21.56%	20.60%	18.65%	12.04%	11.94%	15.79%	16.52%	18.86%	13.03%	12.00%	23.98%	18.26%	15.59%	17.92%	17.79%	22.85%	11.90%	20.21%	7.16%	16.27%	18.94%	11.05%	11.31%	10.13%	12.12%	11.15%	8.21%	7.80%	12.42%	14.78%	13.06%	23.28%	17.67%	24.36%	20.08%	21.09%	23.95%	15.31%	9.49%	17.98%	17.33%	13.10%	11.67%	14.65%	10.75%	16.25%	18.91%									
21	Миронов Сергей Михайлович	4268	51	91	48	52	61	63	76	63	74	41	40	66	55	54	52	76	83	58	60	16	52	70	53	49	71	70	54	52	47	35	33	70	65	54	60	58	26	54	72	68	86	71	36	45	56	72	77	62	49	32	78	49	48	40	35	28	59	48	42	63	55	33	1	6	78	39	70	55	55	81	55	74	15	11	24	41	21	57	67	61									
		3.65%	3.56%	4.95%	3.66%	3.01%	4.43%	3.78%	4.06%	3.92%	4.30%	2.72%	3.48%	4.01%	2.97%	3.57%	3.26%	4.42%	5.40%	4.79%	4.23%	2.70%	5.96%	4.93%	3.67%	2.97%	5.33%	4.45%	3.50%	3.77%	3.65%	2.33%	2.50%	4.16%	3.77%	3.24%	4.48%	3.42%	2.52%	4.01%	4.27%	3.49%	5.27%	4.60%	2.11%	3.39%	3.32%	5.67%	5.61%	3.86%	4.43%	2.82%	4.53%	2.54%	5.01%	5.41%	3.95%	3.37%	2.71%	2.63%	1.77%	3.17%	2.70%	2.41%	0.34%	2.24%	4.72%	2.12%	4.01%	3.61%	4.46%	4.64%	4.55%	4.04%	1.28%	2.19%	3.74%	3.23%	2.42%	2.13%	3.82%	3.35%									
22	Прохоров Михаил Дмитриевич	13511	201	301	169	184	103	187	264	139	184	218	161	269	198	164	77	199	265	251	266	64	141	236	246	255	169	211	191	176	168	214	95	201	179	232	103	197	51	92	260	155	157	144	159	80	304	134	127	145	85	79	228	174	179	111	93	80	205	119	54	177	183	136	33	19	277	162	174	224	148	183	107	170	33	46	57	194	211	285	452	147									
		11.55%	14.04%	16.38%	12.89%	10.64%	7.48%	11.21%	14.12%	8.64%	10.69%	14.44%	13.99%	16.35%	10.69%	10.85%	4.83%	11.57%	17.23%	20.74%	18.75%	10.79%	16.17%	16.62%	17.01%	15.47%	12.70%	13.42%	12.37%	12.75%	13.06%	14.26%	7.20%	11.94%	10.37%	13.93%	7.69%	11.63%	4.95%	6.82%	15.43%	7.95%	9.61%	9.33%	9.31%	6.03%	18.02%	10.55%	9.25%	9.02%	7.68%	6.97%	13.24%	9.02%	18.67%	15.02%	10.48%	9.63%	9.40%	6.52%	2.27%	8.91%	8.97%	9.93%	11.34%	7.09%	16.75%	8.81%	9.97%	14.70%	12.00%	10.49%	8.86%	9.27%	2.83%	9.16%	8.89%	15.30%	24.34%	10.67%	25.77%	8.08%									
23	Путин Владимир Владимирович	69556	856	939	763	1083	803	1027	944	1115	1024	861	627	872	1019	888	997	1029	797	524	626	404	404	745	718	979	663	852	868	734	750	845	902	941	954	904	773	959	749	952	974	1275	980	1037	1188	814	913	739	792	991	614	763	905	1318	510	378	602	520	1501	1310	1849	1302	1344	968	183	188	759	1213	981	811	676	928	742	1246	709	334	426	775	448	1729	853	1078									
		59.45%	59.78%	51.09%	58.20%	62.64%	58.32%	61.57%	50.48%	69.30%	59.50%	57.02%	54.47%	53.01%	54.99%	58.73%	62.51%	59.83%	51.82%	43.31%	44.12%	68.13%	46.33%	52.46%	49.65%	59.41%	49.81%	54.20%	56.22%	53.19%	58.32%	56.30%	68.39%	55.88%	55.27%	54.29%	57.69%	56.61%	72.72%	70.62%	57.80%	65.42%	60.01%	67.21%	69.56%	61.39%	54.12%	58.19%	57.68%	61.63%	55.47%	67.28%	52.56%	68.36%	53.18%	51.15%	67.87%	62.58%	68.82%	71.82%	77.79%	65.56%	65.91%	70.71%	62.89%	70.15%	45.89%	65.96%	56.22%	53.22%	54.83%	53.18%	61.42%	67.98%	60.70%	66.53%	66.46%	61.12%	51.67%	64.73%	48.63%	59.26%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
