Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
"Наименование Избирательной комиссии:    Тольятти, Комсомольская"																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	490	18	18	12	7	8	16	11	16	7	7	18	11	10	21	8	4	8	9	12	13	11	14	10	6	7	5	3	21	4	23	12	15	15	17	12	7	9	12	6	4	11	8	14	10					
		1.00%	1.27%	1.34%	0.97%	0.61%	0.67%	1.26%	0.86%	1.51%	0.65%	0.59%	1.45%	0.94%	0.80%	1.87%	0.78%	0.35%	0.72%	0.79%	0.93%	1.05%	1.06%	1.16%	0.93%	0.84%	0.64%	0.51%	0.35%	1.75%	0.44%	1.97%	1.02%	1.15%	1.06%	1.39%	1.56%	0.69%	0.91%	0.92%	0.50%	0.76%	1.61%	0.68%	1.24%	0.89%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3203	84	65	110	81	105	98	75	67	85	106	117	69	78	80	67	82	89	87	66	90	83	80	70	47	70	52	55	70	48	59	73	96	92	92	48	84	50	76	77	23	61	35	34	27					
		6.54%	5.95%	4.83%	8.92%	7.10%	8.79%	7.75%	5.89%	6.36%	7.95%	9.01%	9.47%	5.90%	6.30%	7.15%	6.59%	7.18%	8.06%	7.66%	5.16%	7.26%	8.05%	6.66%	6.56%	6.64%	6.42%	5.30%	6.56%	5.85%	5.30%	5.06%	6.26%	7.38%	6.54%	7.53%	6.25%	8.29%	5.06%	5.85%	6.52%	4.42%	8.95%	3.00%	3.03%	2.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1556	37	41	38	27	51	50	62	28	40	73	61	73	51	33	33	42	45	21	47	27	35	24	29	19	24	20	22	29	22	19	26	32	34	45	30	36	26	49	39	12	23	24	34	23					
		3.17%	2.62%	3.05%	3.08%	2.36%	4.27%	3.95%	4.87%	2.65%	3.74%	6.20%	4.93%	6.25%	4.12%	2.95%	3.24%	3.67%	4.07%	1.85%	3.68%	2.18%	3.39%	2.0%	2.72%	2.68%	2.20%	2.04%	2.62%	2.42%	2.43%	1.63%	2.22%	2.46%	2.41%	3.68%	3.91%	3.55%	2.63%	3.77%	3.30%	2.30%	3.37%	2.06%	3.03%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2120	68	56	77	40	54	66	74	43	60	43	53	46	64	61	56	45	72	73	51	70	49	66	77	21	43	33	22	36	42	51	47	46	63	58	30	44	19	35	53	14	18	19	34	28					
		4.33%	4.81%	4.16%	6.25%	3.50%	4.52%	5.22%	5.81%	4.08%	5.61%	3.65%	4.29%	3.93%	5.17%	5.45%	5.51%	3.94%	6.52%	6.43%	3.99%	5.65%	4.75%	5.5%	7.22%	2.97%	3.94%	3.36%	2.62%	3.01%	4.64%	4.38%	4.03%	3.53%	4.48%	4.75%	3.91%	4.34%	1.92%	2.69%	4.49%	2.69%	2.64%	1.63%	3.03%	2.49%					
22	"5. ""За Русь Святую"""	200	7	2	6	2	4	5	12	4	3	4	7	3	3	6	6	4	2	1	10	4	0	10	5	4	4	8	2	6	0	3	2	3	5	7	4	2	1	7	6	2	10	1	2	11					
		0.40%	0.49%	0.14%	0.48%	0.17%	0.33%	0.39%	0.94%	0.37%	0.28%	0.34%	0.56%	0.25%	0.24%	0.53%	0.59%	0.35%	0.18%	0.08%	0.78%	0.32%	0.0%	0.83%	0.46%	0.56%	0.36%	0.81%	0.23%	0.50%	0.0%	0.25%	0.17%	0.23%	0.35%	0.57%	0.52%	0.19%	0.10%	0.53%	0.50%	0.38%	1.46%	0.08%	0.17%	0.98%					
23	"6. ""Объединенная Российская партия ""Русь"""	99	3	3	3	1	1	0	2	3	4	2	1	2	4	0	0	2	0	6	4	4	1	1	4	0	3	4	4	1	2	3	3	0	3	4	1	0	4	1	4	0	2	2	2	5					
		0.20%	0.21%	0.22%	0.24%	0.08%	0.08%	0.0%	0.15%	0.28%	0.37%	0.17%	0.08%	0.17%	0.32%	0.0%	0.0%	0.17%	0.0%	0.52%	0.31%	0.32%	0.09%	0.08%	0.37%	0.0%	0.27%	0.40%	0.47%	0.08%	0.22%	0.25%	0.25%	0.0%	0.21%	0.32%	0.13%	0.0%	0.40%	0.07%	0.33%	0.0%	0.29%	0.17%	0.17%	0.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	425	13	12	13	3	20	7	11	6	7	12	11	9	13	6	7	14	11	12	8	6	6	4	6	5	15	12	5	27	2	14	10	14	13	12	6	12	7	11	10	3	4	7	11	8					
		0.86%	0.92%	0.89%	1.05%	0.26%	1.67%	0.55%	0.86%	0.56%	0.65%	1.02%	0.89%	0.77%	1.05%	0.53%	0.68%	1.22%	0.99%	1.05%	0.62%	0.48%	0.58%	0.33%	0.56%	0.70%	1.37%	1.22%	0.59%	2.25%	0.22%	1.20%	0.85%	1.07%	0.92%	0.98%	0.78%	1.18%	0.70%	0.84%	0.84%	0.57%	0.58%	0.60%	0.98%	0.71%					
25	"8. ""Народно-республиканская партия России"""	50	1	3	1	0	2	2	2	1	0	2	2	0	0	1	0	0	1	2	1	2	1	1	0	1	1	0	1	5	0	1	1	1	3	2	0	0	1	2	0	0	0	1	0	5					
		0.10%	0.07%	0.22%	0.08%	0.0%	0.16%	0.15%	0.15%	0.09%	0.0%	0.17%	0.16%	0.0%	0.0%	0.08%	0.0%	0.0%	0.09%	0.17%	0.07%	0.16%	0.09%	0.08%	0.0%	0.14%	0.09%	0.0%	0.11%	0.41%	0.0%	0.08%	0.08%	0.07%	0.21%	0.16%	0.0%	0.0%	0.10%	0.15%	0.0%	0.0%	0.0%	0.08%	0.0%	0.44%					
26	"9. ""Российская экологическая партия ""Зеленые"""	337	17	9	11	6	8	6	6	4	5	4	4	7	10	14	7	12	2	8	1	15	3	14	8	7	11	13	6	10	6	8	9	16	8	4	10	12	6	4	1	2	1	6	6	10					
		0.68%	1.20%	0.67%	0.89%	0.52%	0.67%	0.47%	0.47%	0.37%	0.46%	0.34%	0.32%	0.59%	0.80%	1.25%	0.68%	1.05%	0.18%	0.70%	0.07%	1.21%	0.29%	1.16%	0.75%	0.99%	1.00%	1.32%	0.71%	0.83%	0.66%	0.68%	0.77%	1.23%	0.56%	0.32%	1.30%	1.18%	0.60%	0.30%	0.08%	0.38%	0.14%	0.51%	0.53%	0.89%					
27	"10. ""Аграрная партия России"""	1255	49	43	24	22	27	31	43	13	29	26	21	27	26	26	23	26	35	18	21	22	28	24	23	20	20	16	24	12	17	17	31	33	28	26	19	32	37	35	34	24	25	60	67	51					
		2.56%	3.47%	3.20%	1.94%	1.92%	2.26%	2.45%	3.37%	1.23%	2.71%	2.21%	1.70%	2.31%	2.10%	2.32%	2.26%	2.27%	3.17%	1.58%	1.64%	1.77%	2.71%	2.0%	2.15%	2.82%	1.83%	1.63%	2.86%	1.00%	1.87%	1.46%	2.65%	2.53%	1.99%	2.12%	2.47%	3.15%	3.74%	2.69%	2.88%	4.61%	3.67%	5.15%	5.97%	4.54%					
28	"11. ""Истинные патриоты России"""	50	3	2	0	0	0	0	0	3	0	1	0	1	1	1	0	2	3	4	2	2	0	2	0	0	2	4	2	8	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	3					
		0.10%	0.21%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.08%	0.0%	0.08%	0.08%	0.08%	0.0%	0.17%	0.27%	0.35%	0.15%	0.16%	0.0%	0.16%	0.0%	0.0%	0.18%	0.40%	0.23%	0.66%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.26%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1005	33	43	31	35	19	16	38	26	25	19	22	20	27	17	22	24	27	25	30	30	24	26	19	11	24	15	16	17	23	24	24	23	23	33	14	13	11	19	16	11	10	28	29	23					
		2.05%	2.33%	3.20%	2.51%	3.07%	1.59%	1.26%	2.98%	2.46%	2.34%	1.61%	1.78%	1.71%	2.18%	1.52%	2.16%	2.10%	2.44%	2.20%	2.34%	2.42%	2.32%	2.16%	1.78%	1.55%	2.20%	1.53%	1.90%	1.42%	2.54%	2.06%	2.05%	1.76%	1.63%	2.70%	1.82%	1.28%	1.11%	1.46%	1.35%	2.11%	1.46%	2.40%	2.58%	2.04%					
30	"13. ""Демократическая партия России"""	78	2	2	3	0	3	2	3	1	3	1	1	1	0	3	3	2	2	0	4	2	1	2	0	1	1	1	1	4	2	3	0	1	3	4	2	1	0	3	2	1	0	2	2	3					
		0.15%	0.14%	0.14%	0.24%	0.0%	0.25%	0.15%	0.23%	0.09%	0.28%	0.08%	0.08%	0.08%	0.0%	0.26%	0.29%	0.17%	0.18%	0.0%	0.31%	0.16%	0.09%	0.16%	0.0%	0.14%	0.09%	0.10%	0.11%	0.33%	0.22%	0.25%	0.0%	0.07%	0.21%	0.32%	0.26%	0.09%	0.0%	0.23%	0.16%	0.19%	0.0%	0.17%	0.17%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	82	2	0	1	1	2	2	1	1	1	1	4	3	4	2	2	2	1	0	1	4	0	2	1	0	2	1	0	2	1	3	2	2	4	5	0	0	1	7	4	3	2	0	3	2					
		0.16%	0.14%	0.0%	0.08%	0.08%	0.16%	0.15%	0.07%	0.09%	0.09%	0.08%	0.32%	0.25%	0.32%	0.17%	0.19%	0.17%	0.09%	0.0%	0.07%	0.32%	0.0%	0.16%	0.09%	0.0%	0.18%	0.10%	0.0%	0.16%	0.11%	0.25%	0.17%	0.15%	0.28%	0.40%	0.0%	0.0%	0.10%	0.53%	0.33%	0.57%	0.29%	0.0%	0.26%	0.17%					
32	"15. ""Партия СЛОН"""	55	1	0	4	0	1	0	4	2	1	3	0	0	0	0	3	2	0	1	0	2	0	3	1	0	2	1	2	0	1	0	1	1	5	3	0	0	1	4	1	1	1	1	2	0					
		0.11%	0.07%	0.0%	0.32%	0.0%	0.08%	0.0%	0.31%	0.18%	0.09%	0.25%	0.0%	0.0%	0.0%	0.0%	0.29%	0.17%	0.0%	0.08%	0.0%	0.16%	0.0%	0.25%	0.09%	0.0%	0.18%	0.10%	0.23%	0.0%	0.11%	0.0%	0.08%	0.07%	0.35%	0.24%	0.0%	0.0%	0.10%	0.30%	0.08%	0.19%	0.14%	0.08%	0.17%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4764	143	117	123	143	141	124	139	150	101	115	147	91	147	128	124	108	119	125	118	145	143	132	135	49	111	100	71	68	92	118	101	104	127	97	55	88	78	98	134	32	45	87	60	91					
		9.73%	10.13%	8.71%	9.98%	12.54%	11.80%	9.81%	10.91%	14.24%	9.45%	9.77%	11.90%	7.79%	11.88%	11.44%	12.20%	9.45%	10.78%	11.01%	9.24%	11.71%	13.87%	11.0%	12.66%	6.93%	10.18%	10.20%	8.47%	5.68%	10.16%	10.13%	8.66%	8.0%	9.03%	7.94%	7.17%	8.68%	7.90%	7.55%	11.35%	6.15%	6.60%	7.47%	5.34%	8.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	5	0	1	0	0	2	0	0	1	0	0	3	3	2	0	1	1	2	0	0	0	0	0	2	1	0	1	6	0	0	1	1	5	0	3	0	0	4	1	0	2	0	2	1					
		0.10%	0.35%	0.0%	0.08%	0.0%	0.0%	0.15%	0.0%	0.0%	0.09%	0.0%	0.0%	0.25%	0.24%	0.17%	0.0%	0.08%	0.09%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.09%	0.0%	0.11%	0.50%	0.0%	0.0%	0.08%	0.07%	0.35%	0.0%	0.39%	0.0%	0.0%	0.30%	0.08%	0.0%	0.29%	0.0%	0.17%	0.08%					
35	"18. ""ЛДПР"""	7351	192	193	191	157	124	164	138	142	131	143	153	165	187	195	154	160	137	179	161	177	148	166	155	126	202	200	155	278	154	236	219	232	232	188	104	172	129	141	132	81	111	181	188	178					
		15.01%	13.60%	14.37%	15.50%	13.77%	10.38%	12.98%	10.84%	13.48%	12.26%	12.15%	12.38%	14.12%	15.11%	17.44%	15.15%	14.01%	12.42%	15.77%	12.60%	14.29%	14.35%	13.83%	14.54%	17.82%	18.53%	20.40%	18.49%	23.24%	17.01%	20.27%	18.78%	17.84%	16.51%	15.39%	13.55%	16.97%	13.06%	10.87%	11.18%	15.57%	16.29%	15.54%	16.75%	15.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	726	23	24	18	15	15	17	26	15	22	9	17	14	16	6	9	12	14	14	17	19	18	19	8	8	24	19	23	12	12	17	18	12	11	19	9	7	18	17	31	6	17	30	30	19					
		1.48%	1.63%	1.78%	1.46%	1.31%	1.25%	1.34%	2.04%	1.42%	2.05%	0.76%	1.37%	1.19%	1.29%	0.53%	0.88%	1.05%	1.26%	1.23%	1.33%	1.53%	1.74%	1.58%	0.75%	1.13%	2.20%	1.93%	2.74%	1.00%	1.32%	1.46%	1.54%	0.92%	0.78%	1.55%	1.17%	0.69%	1.82%	1.31%	2.62%	1.15%	2.49%	2.57%	2.67%	1.69%					
37	"20. ""Политическая партия ""Единая Россия"""	15101	417	443	347	378	401	384	365	325	328	376	377	395	369	318	297	370	302	347	406	351	281	374	306	223	302	279	275	335	326	365	356	372	428	360	257	276	336	430	368	171	205	418	382	380					
		30.85%	29.55%	32.98%	28.16%	33.15%	33.58%	30.40%	28.67%	30.86%	30.71%	31.97%	30.52%	33.81%	29.83%	28.44%	29.23%	32.39%	27.37%	30.57%	31.79%	28.35%	27.25%	31.16%	28.70%	31.54%	27.70%	28.46%	32.81%	28.01%	36.02%	31.35%	30.53%	28.61%	30.46%	29.48%	33.50%	27.24%	34.04%	33.15%	31.18%	32.88%	30.10%	35.91%	34.04%	33.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	62	0	0	1	1	2	2	1	2	0	1	1	0	0	1	1	1	0	3	1	1	1	2	1	0	3	1	0	3	2	3	3	2	0	2	1	4	2	3	3	0	1	2	0	4					
		0.12%	0.0%	0.0%	0.08%	0.08%	0.16%	0.15%	0.07%	0.18%	0.0%	0.08%	0.08%	0.0%	0.0%	0.08%	0.09%	0.08%	0.0%	0.26%	0.07%	0.08%	0.09%	0.16%	0.09%	0.0%	0.27%	0.10%	0.0%	0.25%	0.22%	0.25%	0.25%	0.15%	0.0%	0.16%	0.13%	0.39%	0.20%	0.23%	0.25%	0.0%	0.14%	0.17%	0.0%	0.35%					
39	"22. ""Развитие предпринимательства"""	158	3	10	7	10	1	4	1	1	3	0	3	3	3	2	0	5	6	8	6	3	5	5	2	0	4	2	4	3	2	4	2	4	3	3	2	5	3	4	5	3	4	6	2	2					
		0.32%	0.21%	0.74%	0.56%	0.87%	0.08%	0.31%	0.07%	0.09%	0.28%	0.0%	0.24%	0.25%	0.24%	0.17%	0.0%	0.43%	0.54%	0.70%	0.46%	0.24%	0.48%	0.41%	0.18%	0.0%	0.36%	0.20%	0.47%	0.25%	0.22%	0.34%	0.17%	0.30%	0.21%	0.24%	0.26%	0.49%	0.30%	0.30%	0.42%	0.57%	0.58%	0.51%	0.17%	0.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6461	181	190	144	155	132	174	179	132	146	167	152	151	151	133	139	148	159	121	217	167	135	150	135	119	118	115	93	143	95	106	159	173	176	151	100	112	179	251	193	95	99	148	125	153					
		13.20%	12.82%	14.14%	11.68%	13.59%	11.05%	13.77%	14.06%	12.53%	13.67%	14.20%	12.30%	12.92%	12.20%	11.89%	13.68%	12.95%	14.41%	10.66%	16.99%	13.48%	13.09%	12.5%	12.66%	16.83%	10.82%	11.73%	11.09%	11.95%	10.49%	9.10%	13.63%	13.30%	12.52%	12.36%	13.03%	11.05%	18.13%	19.35%	16.35%	18.26%	14.53%	12.71%	11.14%	13.63%					
																																																			
41	Против всех	2702	102	59	59	48	57	83	65	61	53	45	56	54	58	52	47	65	61	54	78	75	50	72	60	30	74	76	39	74	45	71	51	104	94	70	52	79	42	62	56	22	15	78	81	73					
		5.52%	7.22%	4.39%	4.78%	4.21%	4.77%	6.57%	5.10%	5.79%	4.96%	3.82%	4.53%	4.62%	4.68%	4.65%	4.62%	5.69%	5.53%	4.75%	6.10%	6.05%	4.84%	6.0%	5.62%	4.24%	6.78%	7.75%	4.65%	6.18%	4.97%	6.09%	4.37%	8.0%	6.69%	5.73%	6.77%	7.79%	4.25%	4.78%	4.74%	4.23%	2.20%	6.70%	7.21%	6.50%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
