Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Алексеевская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	561	66	86	38	21	2	19	10	18	2	27	38	25	13	62	17	20	20	18	46	13					
		4.92%	5.77%	6.39%	4.24%	5.30%	1.83%	3.32%	2.09%	6.84%	1.08%	5.71%	5.14%	5.02%	3.19%	4.08%	5.45%	3.31%	6.39%	4.14%	8.26%	8.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	3	6	3	2	0	1	0	0	0	0	1	1	0	3	0	2	0	2	2	1					
		0.24%	0.26%	0.45%	0.33%	0.51%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.14%	0.20%	0.00%	0.20%	0.00%	0.33%	0.00%	0.46%	0.36%	0.63%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	884	125	163	71	29	6	29	25	15	3	36	62	29	24	92	26	38	31	24	40	16					
		7.75%	10.94%	12.12%	7.92%	7.32%	5.50%	5.07%	5.22%	5.70%	1.61%	7.61%	8.38%	5.82%	5.90%	6.05%	8.33%	6.28%	9.90%	5.52%	7.18%	10.13%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.06%	0.09%	0.07%	0.11%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	1	2	2	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0					
		0.08%	0.09%	0.15%	0.22%	0.00%	0.00%	0.00%	0.21%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	590	73	78	57	30	8	21	42	10	5	25	41	19	18	45	18	22	15	20	25	18					
		5.17%	6.39%	5.80%	6.36%	7.58%	7.34%	3.67%	8.77%	3.80%	2.69%	5.29%	5.54%	3.82%	4.42%	2.96%	5.77%	3.64%	4.79%	4.60%	4.49%	11.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	362	51	50	16	16	3	7	21	7	5	22	19	17	11	35	19	15	9	6	29	4					
		3.17%	4.46%	3.72%	1.79%	4.04%	2.75%	1.22%	4.38%	2.66%	2.69%	4.65%	2.57%	3.41%	2.70%	2.30%	6.09%	2.48%	2.88%	1.38%	5.21%	2.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	6	4	5	0	0	1	1	0	0	3	2	2	1	10	1	0	0	1	1	1					
		0.34%	0.52%	0.30%	0.56%	0.00%	0.00%	0.17%	0.21%	0.00%	0.00%	0.63%	0.27%	0.40%	0.25%	0.66%	0.32%	0.00%	0.00%	0.23%	0.18%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8830	800	945	698	293	89	492	377	211	159	359	566	403	338	1260	228	504	238	356	409	105					
		77.41%	69.99%	70.26%	77.90%	73.99%	81.65%	86.01%	78.71%	80.23%	85.48%	75.90%	76.49%	80.92%	83.05%	82.89%	73.08%	83.31%	76.04%	81.84%	73.43%	66.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	6	7	3	2	0	0	0	0	1	0	4	0	0	3	0	2	0	1	1	0					
		0.26%	0.52%	0.52%	0.33%	0.51%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.54%	0.00%	0.00%	0.20%	0.00%	0.33%	0.00%	0.23%	0.18%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
