Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Родниковская																																			
																																			
Сводная таблица предварительных итогов голосования																																			
																																			
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	396	15	15	15	16	15	16	15	15	15	17	15	15	15	15	8	12	7	15	15	15	15	15	20	15	16	15	7	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	396	15	15	15	16	15	16	15	15	15	17	15	15	15	15	8	12	7	15	15	15	15	15	20	15	16	15	7	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	283	25	20	15	14	16	14	19	15	8	13	16	11	10	2	13	3	4	4	16	4	6	6	3	5	11	5	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	109	7	11	8	13	16	3	14	4	3	8	7	6	0	0	0	0	0	0	1	0	1	2	0	2	1	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2293	91	126	120	157	172	120	192	85	103	255	65	94	145	37	39	7	15	61	58	29	51	34	35	70	37	62	13	20					
		15.61%	12.98%	16.67%	15.33%	16.27%	15.87%	15.48%	15.31%	15.07%	14.71%	22.43%	11.02%	16.32%	18.47%	10.48%	15.42%	5.07%	10.79%	15.89%	13.46%	11.03%	18.75%	12.73%	12.87%	21.15%	11.25%	19.31%	8.07%	19.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2215	100	117	115	150	149	122	199	115	117	170	84	76	91	54	34	27	24	52	78	40	38	44	46	43	56	27	21	26					
		15.08%	14.27%	15.48%	14.69%	15.54%	13.75%	15.74%	15.87%	20.39%	16.71%	14.95%	14.24%	13.19%	11.59%	15.30%	13.44%	19.57%	17.27%	13.54%	18.10%	15.21%	13.97%	16.48%	16.91%	12.99%	17.02%	8.41%	13.04%	24.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	147	6	8	10	8	10	10	6	3	4	9	2	6	9	5	1	1	2	7	7	3	8	4	2	6	5	5	0	0					
		1.00%	0.86%	1.06%	1.28%	0.83%	0.92%	1.29%	0.48%	0.53%	0.57%	0.79%	0.34%	1.04%	1.15%	1.42%	0.40%	0.72%	1.44%	1.82%	1.62%	1.14%	2.94%	1.50%	0.74%	1.81%	1.52%	1.56%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2824	141	169	177	220	221	151	200	89	164	236	122	127	123	36	24	15	24	66	89	40	62	68	83	41	52	43	23	18					
		19.23%	20.11%	22.35%	22.61%	22.80%	20.39%	19.48%	15.95%	15.78%	23.43%	20.76%	20.68%	22.05%	15.67%	10.20%	9.49%	10.87%	17.27%	17.19%	20.65%	15.21%	22.79%	25.47%	30.51%	12.39%	15.81%	13.40%	14.29%	17.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	261	16	12	21	10	36	24	27	4	7	27	16	11	11	2	5	0	1	4	5	0	4	5	2	0	6	1	2	2					
		1.78%	2.28%	1.59%	2.68%	1.04%	3.32%	3.10%	2.15%	0.71%	1.00%	2.37%	2.71%	1.91%	1.40%	0.57%	1.98%	0.00%	0.72%	1.04%	1.16%	0.00%	1.47%	1.87%	0.74%	0.00%	1.82%	0.31%	1.24%	1.90%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6719	327	316	324	402	477	326	602	258	299	429	289	254	395	216	148	86	68	192	190	148	104	109	102	170	171	182	99	36					
		45.74%	46.65%	41.80%	41.38%	41.66%	44.00%	42.06%	48.01%	45.74%	42.71%	37.73%	48.98%	44.10%	50.32%	61.19%	58.50%	62.32%	48.92%	50.00%	44.08%	56.27%	38.24%	40.82%	37.50%	51.36%	51.98%	56.70%	61.49%	34.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	88	7	4	4	10	5	10	11	2	2	5	2	4	1	1	2	1	3	1	2	1	3	3	1	0	2	0	1	0					
		0.60%	0.99%	0.53%	0.51%	1.04%	0.46%	1.29%	0.88%	0.35%	0.29%	0.44%	0.34%	0.69%	0.13%	0.28%	0.79%	0.72%	2.16%	0.26%	0.46%	0.38%	1.10%	1.12%	0.37%	0.00%	0.61%	0.00%	0.62%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
