Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Родниковская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	496	20	20	20	20	20	20	20	20	20	20	20	20	20	10	21	30	10	10	10	10	10	30	10	10	25	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	309	8	9	7	9	14	13	14	6	20	4	20	15	20	0	13	26	6	6	1	0	4	24	10	2	25	3	10	10	1	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	210	12	17	8	12	11	11	12	4	6	9	12	22	8	5	4	5	1	3	3	4	5	3	5	3	6	1	7	4	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	187	12	11	13	11	6	7	6	14	0	16	0	5	0	10	8	4	4	4	9	10	6	6	0	8	0	7	0	0	9	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	717	24	38	21	17	30	48	40	22	30	20	23	31	32	14	27	31	9	31	5	2	44	28	16	35	15	5	26	6	34	13					
		4.29%	2.91%	4.11%	2.66%	2.33%	3.34%	4.25%	3.48%	2.23%	2.98%	1.98%	2.29%	3.33%	3.76%	5.13%	10.19%	10.16%	5.88%	13.14%	4.63%	2.67%	9.44%	18.54%	10.26%	8.75%	3.29%	7.04%	4.66%	3.39%	12.45%	3.55%					
19	2.Всероссийская политическая партия «Гражданская Сила»	119	4	12	8	5	4	16	6	13	7	5	16	7	4	0	0	2	0	0	0	0	3	0	0	3	0	0	0	1	1	2					
		0.71%	0.48%	1.30%	1.01%	0.69%	0.45%	1.42%	0.52%	1.32%	0.70%	0.50%	1.59%	0.75%	0.47%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.56%	0.37%	0.55%					
20	3.Политическая партия «Демократическая партия России»	17	3	1	0	0	0	0	2	2	3	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1					
		0.10%	0.36%	0.11%	0.00%	0.00%	0.00%	0.00%	0.17%	0.20%	0.30%	0.10%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1386	76	96	69	55	94	118	121	88	73	61	91	100	61	45	14	16	5	41	4	4	39	1	5	14	34	5	26	13	12	5					
		8.29%	9.21%	10.39%	8.75%	7.54%	10.48%	10.45%	10.52%	8.92%	7.26%	6.05%	9.06%	10.74%	7.16%	16.48%	5.28%	5.25%	3.27%	17.37%	3.70%	5.33%	8.37%	0.66%	3.21%	3.50%	7.46%	7.04%	4.66%	7.34%	4.40%	1.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	121	4	12	7	8	4	16	12	9	2	5	1	6	10	1	0	2	1	1	0	1	10	0	0	2	1	0	0	0	0	6					
		0.72%	0.48%	1.30%	0.89%	1.10%	0.45%	1.42%	1.04%	0.91%	0.20%	0.50%	0.10%	0.64%	1.17%	0.37%	0.00%	0.66%	0.65%	0.42%	0.00%	1.33%	2.15%	0.00%	0.00%	0.50%	0.22%	0.00%	0.00%	0.00%	0.00%	1.64%					
23	6.Политическая партия «Партия социальной справедливости»	48	1	2	1	3	3	2	3	2	1	1	4	4	4	0	0	3	2	0	1	0	1	0	0	4	2	1	2	0	0	1					
		0.29%	0.12%	0.22%	0.13%	0.41%	0.33%	0.18%	0.26%	0.20%	0.10%	0.10%	0.40%	0.43%	0.47%	0.00%	0.00%	0.98%	1.31%	0.00%	0.93%	0.00%	0.21%	0.00%	0.00%	1.00%	0.44%	1.41%	0.36%	0.00%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	1843	103	98	91	93	99	182	125	116	133	138	115	99	66	25	33	24	15	27	9	7	36	17	11	30	44	8	35	16	21	27					
		11.02%	12.48%	10.61%	11.53%	12.76%	11.04%	16.12%	10.87%	11.76%	13.22%	13.68%	11.45%	10.63%	7.75%	9.16%	12.45%	7.87%	9.80%	11.44%	8.33%	9.33%	7.73%	11.26%	7.05%	7.50%	9.65%	11.27%	6.27%	9.04%	7.69%	7.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1567	82	86	74	68	87	123	155	103	127	87	108	97	83	17	8	19	8	11	5	4	42	16	3	10	48	2	23	3	37	31					
		9.37%	9.94%	9.31%	9.38%	9.33%	9.70%	10.89%	13.48%	10.45%	12.62%	8.62%	10.76%	10.42%	9.74%	6.23%	3.02%	6.23%	5.23%	4.66%	4.63%	5.33%	9.01%	10.60%	1.92%	2.50%	10.53%	2.82%	4.12%	1.69%	13.55%	8.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	158	9	13	5	7	12	9	7	9	9	10	12	7	4	6	2	13	0	3	0	1	3	1	2	0	5	0	1	0	3	5					
		0.94%	1.09%	1.41%	0.63%	0.96%	1.34%	0.80%	0.61%	0.91%	0.89%	0.99%	1.20%	0.75%	0.47%	2.20%	0.75%	4.26%	0.00%	1.27%	0.00%	1.33%	0.64%	0.66%	1.28%	0.00%	1.10%	0.00%	0.18%	0.00%	1.10%	1.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10548	509	555	501	466	560	598	648	607	609	670	617	571	578	164	180	194	110	121	84	55	283	86	118	301	302	49	441	138	163	270					
		63.09%	61.70%	60.06%	63.50%	63.92%	62.43%	52.97%	56.35%	61.56%	60.54%	66.40%	61.45%	61.33%	67.84%	60.07%	67.92%	63.61%	71.90%	51.27%	77.78%	73.33%	60.73%	56.95%	75.64%	75.25%	66.23%	69.01%	79.03%	77.97%	59.71%	73.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	91	5	4	5	6	3	8	18	5	6	4	13	4	3	0	0	1	1	1	0	0	2	1	0	0	1	0	0	0	0	0					
		0.54%	0.61%	0.43%	0.63%	0.82%	0.33%	0.71%	1.57%	0.51%	0.60%	0.40%	1.29%	0.43%	0.35%	0.00%	0.00%	0.33%	0.65%	0.42%	0.00%	0.00%	0.43%	0.66%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
