Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    район Преображенское																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №3194	УИК №3195	УИК №3196					
24	7.Политическая партия «Либерально-демократическая партия России»	1940	58	72	84	92	116	75	49	83	92	97	97	85	95	72	93	67	101	73	94	65	106	79	57	4	34					
		6.67%	4.50%	6.38%	6.45%	8.46%	10.38%	5.64%	4.50%	6.30%	6.51%	6.54%	6.99%	6.69%	7.95%	5.64%	8.45%	5.36%	8.03%	5.80%	6.52%	5.50%	6.88%	5.86%	11.73%	7.27%	7.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2526	113	98	85	83	90	114	95	130	125	129	126	131	121	118	83	122	99	99	115	86	159	137	25	6	37					
		8.69%	8.76%	8.69%	6.52%	7.63%	8.05%	8.58%	8.72%	9.86%	8.85%	8.70%	9.08%	10.31%	10.13%	9.25%	7.54%	9.76%	7.87%	7.86%	7.98%	7.28%	10.32%	10.16%	5.14%	10.91%	7.96%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	481	24	14	22	10	14	19	16	25	23	23	16	27	16	27	26	21	22	23	28	20	36	20	4	1	4					
		1.65%	1.86%	1.24%	1.69%	0.92%	1.25%	1.43%	1.47%	1.90%	1.63%	1.55%	1.15%	2.12%	1.34%	2.12%	2.36%	1.68%	1.75%	1.83%	1.94%	1.69%	2.34%	1.48%	0.82%	1.82%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14097	613	534	632	609	601	631	442	637	622	712	708	584	601	613	563	555	627	623	678	574	715	620	287	30	286					
		48.49%	47.52%	47.34%	48.50%	55.97%	53.76%	47.48%	40.55%	48.33%	44.02%	48.01%	51.05%	45.95%	50.29%	48.04%	51.14%	44.40%	49.84%	49.48%	47.02%	48.60%	46.43%	45.99%	59.05%	54.55%	61.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2095	84	81	114	52	46	118	129	111	116	92	90	78	76	101	70	111	90	91	105	106	95	96	25	5	13					
		7.21%	6.51%	7.18%	8.75%	4.78%	4.11%	8.88%	11.83%	8.42%	8.21%	6.20%	6.49%	6.14%	6.36%	7.92%	6.36%	8.88%	7.15%	7.23%	7.28%	8.98%	6.17%	7.12%	5.14%	9.09%	2.80%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
