Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    район Преображенское																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №3287	УИК №3288	УИК №3289					
		7.22%	6.88%	7.89%	5.91%	8.07%	6.96%	7.27%	5.54%	6.57%	5.96%	7.30%	4.66%	9.79%	10.87%	7.17%	9.63%	6.98%	8.38%	5.21%	7.36%	5.87%	4.88%	6.05%	13.00%	4.35%	12.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	472	19	18	31	29	10	9	14	9	15	19	20	23	36	23	32	15	24	24	16	23	19	13	12	3	16					
		1.22%	1.32%	1.63%	1.89%	1.84%	0.76%	0.54%	0.82%	0.53%	0.75%	0.96%	1.15%	1.43%	2.03%	1.36%	2.02%	0.91%	1.39%	1.37%	0.84%	1.30%	0.97%	0.77%	1.50%	3.26%	2.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6288	307	239	270	234	159	293	247	276	334	380	306	299	289	272	263	291	283	288	203	136	353	334	91	18	123					
		16.27%	21.35%	21.67%	16.45%	14.87%	12.04%	17.45%	14.56%	16.18%	16.73%	19.12%	17.59%	18.53%	16.28%	16.12%	16.56%	17.67%	16.35%	16.48%	10.68%	7.67%	17.95%	19.81%	11.38%	19.57%	16.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3368	150	200	193	85	88	79	217	162	135	145	99	157	168	207	145	211	154	127	128	101	220	117	37	7	36					
		8.72%	10.43%	18.13%	11.76%	5.40%	6.66%	4.71%	12.79%	9.50%	6.76%	7.30%	5.69%	9.73%	9.46%	12.27%	9.13%	12.81%	8.90%	7.27%	6.73%	5.70%	11.18%	6.94%	4.63%	7.61%	4.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19632	633	357	807	957	839	796	897	914	987	1014	947	715	811	783	659	771	918	857	1147	1064	984	903	437	51	384					
		50.81%	44.02%	32.37%	49.18%	60.80%	63.51%	47.41%	52.86%	53.58%	49.42%	51.03%	54.43%	44.30%	45.69%	46.41%	41.50%	46.81%	53.03%	49.03%	60.34%	60.01%	50.03%	53.56%	54.63%	55.43%	51.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	300	13	9	13	7	10	13	11	12	14	18	19	15	13	18	11	10	15	8	15	9	21	9	7	3	7					
		0.78%	0.90%	0.82%	0.79%	0.44%	0.76%	0.77%	0.65%	0.70%	0.70%	0.91%	1.09%	0.93%	0.73%	1.07%	0.69%	0.61%	0.87%	0.46%	0.79%	0.51%	1.07%	0.53%	0.88%	3.26%	0.94%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
