8	Число бюллетеней в стационарных ящиках для голосования	26479	776	139	1497	74	227	671	191	388	912	235	1397	245	173	640	100	160	125	285	935	221	1010	1186	725	291	673	160	391	57	276	550	153	255	308	479	339	894	138	687	178	251	96	1455	1422	677	234	95	153	64	424	71	81	172	125	47	118	234	272	76	122	278	89	376	778	250	179	162	37									
9	Число недействительных избирательных бюллетеней	399	14	2	18	1	8	6	3	4	11	3	12	4	0	7	2	5	3	12	14	8	26	16	11	5	5	2	5	1	5	10	0	3	2	4	9	14	1	10	4	2	0	23	16	12	3	1	7	1	2	1	0	0	6	0	2	4	4	2	0	2	1	6	16	4	6	6	2									
10	Число действительных избирательных бюллетеней	28306	811	142	1565	83	233	696	227	413	1049	268	1471	281	196	713	103	214	133	299	961	242	1018	1213	768	318	736	162	403	60	308	596	179	268	348	528	349	917	147	723	198	283	161	1478	1445	694	241	119	163	85	487	80	81	183	123	47	132	242	282	81	166	305	125	417	838	283	203	168	55									
11	Число полученных открепительных  удостоверений	1085	20	13	37	7	13	30	13	15	36	12	15	17	5	30	13	10	10	13	30	8	16	45	40	20	22	15	17	12	17	13	14	6	14	16	6	19	11	29	11	13	10	49	44	14	11	11	11	6	28	10	10	13	6	10	6	12	16	9	6	13	15	17	16	18	15	6	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1085	20	13	37	7	13	30	13	15	36	12	15	17	5	30	13	10	10	13	30	8	16	45	40	20	22	15	17	12	17	13	14	6	14	16	6	19	11	29	11	13	10	49	44	14	11	11	11	6	28	10	10	13	6	10	6	12	16	9	6	13	15	17	16	18	15	6	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	959	14	3	37	10	15	10	5	7	19	8	26	5	10	18	13	17	9	24	15	6	11	14	6	2	25	6	40	2	15	53	12	10	14	24	20	30	12	33	22	29	20	24	23	17	5	18	5	9	32	3	1	11	8	2	4	15	13	3	15	14	5	12	24	14	7	3	1									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	435	0	0	0	0	0	6	4	5	64	0	19	0	0	17	5	2	1	5	0	0	0	0	0	0	27	7	13	8	0	30	3	22	0	0	0	0	0	28	6	0	2	0	0	10	4	0	5	1	0	0	0	0	1	2	0	0	22	8	10	6	6	24	28	15	19	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	3044	104	14	167	8	21	84	34	55	112	30	148	33	17	71	29	21	17	34	125	22	110	133	76	40	61	21	63	8	32	52	13	45	40	78	28	103	16	92	23	32	24	143	161	65	27	13	28	3	35	1	10	16	5	3	15	18	24	15	11	19	7	48	74	37	12	11	7									
		10.60%	12.61%	9.72%	10.55%	9.52%	8.71%	11.97%	14.78%	13.19%	10.57%	11.07%	9.98%	11.58%	8.67%	9.86%	27.62%	9.59%	12.50%	10.93%	12.82%	8.80%	10.54%	10.82%	9.76%	12.38%	8.23%	12.80%	15.44%	13.11%	10.22%	8.58%	7.26%	16.61%	11.43%	14.66%	7.82%	11.06%	10.81%	12.55%	11.39%	11.23%	14.91%	9.53%	11.02%	9.21%	11.07%	10.83%	16.47%	3.49%	7.16%	1.23%	12.35%	8.74%	3.88%	6.38%	11.19%	7.32%	8.39%	18.07%	6.63%	6.19%	5.56%	11.35%	8.67%	12.89%	5.74%	6.32%	12.28%									
20	Зюганов Геннадий Андреевич	2133	58	2	127	6	19	77	34	51	77	14	152	14	19	37	6	22	6	23	60	15	69	91	50	16	46	11	36	2	19	51	8	12	34	25	19	73	9	67	25	24	18	100	85	44	16	11	9	6	40	4	8	10	8	3	8	16	14	2	9	21	13	39	86	14	19	20	4									
		7.43%	7.03%	1.39%	8.02%	7.14%	7.88%	10.97%	14.78%	12.23%	7.26%	5.17%	10.25%	4.91%	9.69%	5.14%	5.71%	10.05%	4.41%	7.40%	6.15%	6.00%	6.61%	7.40%	6.42%	4.95%	6.21%	6.71%	8.82%	3.28%	6.07%	8.42%	4.47%	4.43%	9.71%	4.70%	5.31%	7.84%	6.08%	9.14%	12.38%	8.42%	11.18%	6.66%	5.82%	6.23%	6.56%	9.17%	5.29%	6.98%	8.18%	4.94%	9.88%	5.46%	6.20%	6.38%	5.97%	6.50%	4.90%	2.41%	5.42%	6.84%	10.32%	9.22%	10.07%	4.88%	9.09%	11.49%	7.02%									
21	Миронов Сергей Михайлович	631	13	1	41	0	3	18	8	13	25	4	22	7	1	44	0	6	2	2	31	3	24	20	10	3	16	1	13	0	5	15	2	4	4	19	9	26	2	15	5	5	5	35	30	14	7	6	4	3	8	1	1	4	1	0	2	2	2	0	0	8	7	11	24	3	9	2	0									
		2.20%	1.58%	0.69%	2.59%	0.00%	1.24%	2.56%	3.48%	3.12%	2.36%	1.48%	1.48%	2.46%	0.51%	6.11%	0.00%	2.74%	1.47%	0.64%	3.18%	1.20%	2.30%	1.63%	1.28%	0.93%	2.16%	0.61%	3.19%	0.00%	1.60%	2.48%	1.12%	1.48%	1.14%	3.57%	2.51%	2.79%	1.35%	2.05%	2.48%	1.75%	3.11%	2.33%	2.05%	1.98%	2.87%	5.00%	2.35%	3.49%	1.64%	1.23%	1.23%	2.19%	0.78%	0.00%	1.49%	0.81%	0.70%	0.00%	0.00%	2.61%	5.56%	2.60%	2.81%	1.05%	4.31%	1.15%	0.00%									
22	Прохоров Михаил Дмитриевич	1409	34	3	91	5	11	38	9	21	65	9	119	8	14	59	4	11	4	8	46	15	49	51	33	5	20	8	12	2	15	30	4	5	17	20	12	67	15	62	19	17	7	60	80	19	13	1	6	2	12	4	1	4	0	0	6	14	12	2	2	8	8	18	48	23	17	5	0									
		4.91%	4.12%	2.08%	5.75%	5.95%	4.56%	5.41%	3.91%	5.04%	6.13%	3.32%	8.02%	2.81%	7.14%	8.19%	3.81%	5.02%	2.94%	2.57%	4.72%	6.00%	4.69%	4.15%	4.24%	1.55%	2.70%	4.88%	2.94%	3.28%	4.79%	4.95%	2.23%	1.85%	4.86%	3.76%	3.35%	7.20%	10.14%	8.46%	9.41%	5.96%	4.35%	3.99%	5.48%	2.69%	5.33%	0.83%	3.53%	2.33%	2.45%	4.94%	1.23%	2.19%	0.00%	0.00%	4.48%	5.69%	4.20%	2.41%	1.20%	2.61%	6.35%	4.26%	5.62%	8.01%	8.13%	2.87%	0.00%									
23	Путин Владимир Владимирович	21089	602	122	1139	64	179	479	142	273	770	211	1030	219	145	502	64	154	104	232	699	187	766	918	599	254	593	121	279	48	237	448	152	202	253	386	281	648	105	487	126	205	107	1140	1089	552	178	88	116	71	392	70	61	149	109	41	101	192	230	62	144	249	90	301	606	206	146	130	44									
		73.47%	72.97%	84.72%	71.95%	76.19%	74.27%	68.23%	61.74%	65.47%	72.64%	77.86%	69.45%	76.84%	73.98%	69.72%	60.95%	70.32%	76.47%	74.60%	71.69%	74.80%	73.37%	74.69%	76.89%	78.64%	80.03%	73.78%	68.38%	78.69%	75.72%	73.93%	84.92%	74.54%	72.29%	72.56%	78.49%	69.60%	70.95%	66.44%	62.38%	71.93%	66.46%	75.95%	74.54%	78.19%	72.95%	73.33%	68.24%	82.56%	80.16%	86.42%	75.31%	81.42%	84.50%	87.23%	75.37%	78.05%	80.42%	74.70%	86.75%	81.11%	71.43%	71.16%	70.96%	71.78%	69.86%	74.71%	77.19%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
