Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Сапожковская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759					
23	"6. ""Объединенная Российская партия ""Русь"""	13	1	2	0	2	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1					
		0.20%	0.19%	0.36%	0.0%	0.40%	0.0%	1.57%	1.29%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	3	1	0	4	0	0	0	1	1	0	1	1	3	1	0	0	0	0	1	1	1	2	1	1					
		0.36%	0.57%	0.18%	0.0%	0.80%	0.0%	0.0%	0.0%	0.41%	0.47%	0.0%	0.69%	1.21%	0.75%	0.50%	0.0%	0.0%	0.0%	0.0%	0.89%	0.17%	0.34%	0.30%	0.56%	0.41%					
25	"8. ""Народно-республиканская партия России"""	18	2	1	0	2	1	1	0	1	0	0	0	1	2	0	0	0	1	0	0	4	1	1	0	0					
		0.28%	0.38%	0.18%	0.0%	0.40%	0.96%	0.78%	0.0%	0.41%	0.0%	0.0%	0.0%	1.21%	0.5%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.70%	0.34%	0.15%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	1	1	2	2	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0					
		0.20%	0.19%	0.18%	0.38%	0.40%	0.96%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.69%	0.0%	0.56%	0.0%					
27	"10. ""Аграрная партия России"""	499	34	34	28	29	13	2	13	23	33	4	8	2	21	22	25	8	17	13	8	26	27	82	5	22					
		7.94%	6.48%	6.24%	5.34%	5.85%	12.5%	1.57%	16.88%	9.50%	15.63%	5.63%	5.55%	2.43%	5.25%	11.05%	17.85%	19.51%	10.30%	8.90%	7.14%	4.56%	9.37%	12.55%	2.82%	9.05%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	0.71%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	43	3	4	5	6	1	2	0	1	2	0	0	1	2	1	1	0	3	0	0	5	1	1	0	4					
		0.68%	0.57%	0.73%	0.95%	1.21%	0.96%	1.57%	0.0%	0.41%	0.94%	0.0%	0.0%	1.21%	0.5%	0.50%	0.71%	0.0%	1.81%	0.0%	0.0%	0.87%	0.34%	0.15%	0.0%	1.64%					
30	"13. ""Демократическая партия России"""	18	2	2	1	2	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	3	0	3	0	0					
		0.28%	0.38%	0.36%	0.19%	0.40%	0.0%	0.78%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.25%	0.0%	0.71%	0.0%	0.60%	0.0%	0.0%	0.52%	0.0%	0.45%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	2	0	0	0	1	2	0	1	0	0	1	1	2	0	0	0	1	0	0	1	2	0	0	0					
		0.22%	0.38%	0.0%	0.0%	0.0%	0.96%	1.57%	0.0%	0.41%	0.0%	0.0%	0.69%	1.21%	0.5%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.17%	0.69%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0					
		0.15%	0.19%	0.18%	0.38%	0.20%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.17%	0.34%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	281	26	37	23	25	4	12	6	6	4	0	1	1	26	4	2	1	2	4	7	19	22	33	10	6					
		4.47%	4.96%	6.80%	4.38%	5.05%	3.84%	9.44%	7.79%	2.47%	1.89%	0.0%	0.69%	1.21%	6.5%	2.01%	1.42%	2.43%	1.21%	2.73%	6.24%	3.33%	7.63%	5.05%	5.64%	2.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	1	2	2	4	0	0	2	1	0	1	0	2	0	1	1	1	1	0	2	2	0	3	2					
		0.44%	0.0%	0.18%	0.38%	0.40%	3.84%	0.0%	0.0%	0.82%	0.47%	0.0%	0.69%	0.0%	0.5%	0.0%	0.71%	2.43%	0.60%	0.68%	0.0%	0.35%	0.69%	0.0%	1.69%	0.82%					
35	"18. ""ЛДПР"""	633	45	56	43	49	13	19	2	18	35	5	12	8	12	20	28	1	8	17	13	63	29	93	8	36					
		10.08%	8.58%	10.29%	8.20%	9.89%	12.5%	14.96%	2.59%	7.43%	16.58%	7.04%	8.33%	9.75%	3.0%	10.05%	19.99%	2.43%	4.84%	11.64%	11.60%	11.07%	10.06%	14.24%	4.51%	14.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	93	1	9	13	5	2	6	1	3	4	0	2	2	2	5	1	1	5	1	1	7	2	7	2	11					
		1.48%	0.19%	1.65%	2.48%	1.01%	1.92%	4.72%	1.29%	1.23%	1.89%	0.0%	1.38%	2.43%	0.5%	2.51%	0.71%	2.43%	3.03%	0.68%	0.89%	1.23%	0.69%	1.07%	1.12%	4.52%					
37	"20. ""Политическая партия ""Единая Россия"""	2173	158	193	173	166	33	27	25	85	70	40	84	32	157	53	28	8	64	65	49	195	102	214	85	67					
		34.61%	30.15%	35.47%	33.01%	33.53%	31.73%	21.25%	32.46%	35.12%	33.17%	56.33%	58.33%	39.02%	39.25%	26.63%	19.99%	19.51%	38.78%	44.52%	43.74%	34.27%	35.41%	32.77%	48.02%	27.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	0	2	0	0	0	0	3	0	0	0	1	1	0	2	0	0	0	0	3	0	0	0	1					
		0.20%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	1.21%	0.25%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.41%					
39	"22. ""Развитие предпринимательства"""	14	3	0	2	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	2	0	0	1	1					
		0.22%	0.57%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.25%	1.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.56%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	943	108	72	105	71	15	14	7	33	20	13	10	13	64	51	27	10	17	16	16	78	45	75	22	41					
		15.02%	20.61%	13.23%	20.03%	14.34%	14.42%	11.02%	9.09%	13.63%	9.47%	18.30%	6.94%	15.85%	16.0%	25.62%	19.28%	24.39%	10.30%	10.95%	14.28%	13.70%	15.62%	11.48%	12.42%	16.87%					
																															
41	Против всех	263	23	14	23	35	3	20	1	8	3	1	5	4	12	2	7	0	5	10	6	32	4	30	7	8					
		4.18%	4.38%	2.57%	4.38%	7.07%	2.88%	15.74%	1.29%	3.30%	1.42%	1.40%	3.47%	4.87%	3.0%	1.00%	4.99%	0.0%	3.03%	6.84%	5.35%	5.62%	1.38%	4.59%	3.95%	3.29%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
