Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
"Наименование Избирательной комиссии:    Махачкала, Советская"																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	205	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	5	5	5	5	5	5	5	5	0	5	5	5	5	5	5	5	5	5	0	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	38	8	3	0	0	2	0	0	0	0	0	0	0	0	0	4	0	3	0	1	0	2	0	0	0	0	0	0	4	0	1	2	0	0	0	0	5	2	0	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	10	1	1	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	167	2	2	5	5	3	5	5	5	5	5	5	5	5	5	1	5	2	5	4	0	3	5	5	5	5	5	5	1	0	4	3	5	5	5	5	0	3	5	0	5	4	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	189	0	100	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	27	0	1	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.04%	0.52%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.1%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3323	88	15	124	64	138	110	71	24	86	65	135	48	70	56	176	97	0	108	78	96	58	55	141	72	2	84	14	50	35	143	77	91	0	95	72	109	87	51	146	111	51	60	70					
		3.84%	3.97%	0.68%	5.87%	3.76%	6.19%	5.42%	4.00%	1.01%	5.26%	3.24%	7.10%	2.68%	4.45%	4.0%	7.06%	5.10%	0.0%	3.97%	5.09%	4.53%	2.97%	2.79%	5.52%	3.82%	0.2%	5.00%	0.81%	2.27%	1.60%	6.96%	3.34%	3.71%	0.0%	5.58%	4.03%	4.37%	4.52%	3.00%	5.40%	4.44%	2.42%	3.02%	3.89%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	23	0	10	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	345	0	16	6	0	23	0	0	117	8	0	0	0	0	1	0	0	0	9	0	0	18	0	34	6	0	0	0	100	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0					
		0.39%	0.0%	0.73%	0.28%	0.0%	1.03%	0.0%	0.0%	4.95%	0.49%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.92%	0.0%	1.33%	0.31%	0.0%	0.0%	0.0%	4.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.21%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	32	0	11	0	0	0	0	0	3	0	0	0	0	0	1	0	3	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.15%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	1120	44	15	44	0	0	0	0	38	0	0	0	0	0	1	44	0	93	25	51	0	12	0	0	60	71	140	19	0	17	22	0	39	44	0	0	0	19	0	0	104	0	0	218					
		1.29%	1.98%	0.68%	2.08%	0.0%	0.0%	0.0%	0.0%	1.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	1.76%	0.0%	4.99%	0.92%	3.33%	0.0%	0.61%	0.0%	0.0%	3.18%	7.1%	8.33%	1.10%	0.0%	0.77%	1.07%	0.0%	1.59%	1.82%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	4.16%	0.0%	0.0%	12.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	156	0	14	0	0	0	0	130	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	7.33%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	255	0	19	42	0	0	0	0	17	0	0	0	0	0	1	0	0	0	30	0	0	20	30	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	33	0					
		0.29%	0.0%	0.86%	1.98%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	1.02%	1.52%	0.0%	0.0%	0.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.53%	0.0%	0.0%	0.0%	1.66%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	59	0	12	11	0	0	0	0	7	8	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.54%	0.52%	0.0%	0.0%	0.0%	0.0%	0.29%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	948	0	20	17	0	13	132	0	9	130	13	30	0	0	0	0	4	0	12	0	20	11	60	0	0	0	0	103	0	49	0	0	22	0	0	0	0	0	103	0	200	0	0	0					
		1.09%	0.0%	0.91%	0.80%	0.0%	0.58%	6.51%	0.0%	0.38%	7.96%	0.64%	1.57%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.44%	0.0%	0.94%	0.56%	3.04%	0.0%	0.0%	0.0%	0.0%	5.97%	0.0%	2.24%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	6.06%	0.0%	8.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	61796	1545	1569	1512	1278	1642	1421	1256	1691	1141	1510	1358	1288	1114	1008	1752	1388	1305	1885	1073	1493	1385	1372	1795	1318	720	1209	1442	1550	1540	1446	1600	1735	1669	1207	1348	1786	1365	1226	1958	1755	1448	1403	1290					
		71.41%	69.75%	71.67%	71.62%	75.17%	73.66%	70.10%	70.88%	71.62%	69.91%	75.31%	71.47%	72.07%	70.95%	72.0%	70.30%	73.05%	70.04%	69.45%	70.13%	70.55%	71.02%	69.68%	70.39%	70.06%	72.0%	72.00%	83.64%	70.45%	70.64%	70.43%	69.56%	70.81%	69.16%	71.0%	75.60%	71.64%	70.98%	72.24%	72.51%	70.2%	68.98%	70.75%	71.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	75	0	52	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	2.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	18068	530	395	322	353	401	364	312	382	253	417	377	436	346	329	519	382	455	555	328	507	446	450	580	417	190	246	132	500	539	440	623	563	700	391	361	598	452	253	596	330	600	481	217					
		20.87%	23.92%	18.04%	15.25%	20.76%	17.99%	17.95%	17.60%	16.17%	15.50%	20.79%	19.84%	24.39%	22.03%	23.5%	20.82%	20.10%	24.42%	20.44%	21.43%	23.96%	22.87%	22.85%	22.74%	22.16%	19.0%	14.65%	7.65%	22.72%	24.72%	21.43%	27.08%	22.97%	29.00%	23.0%	20.24%	23.98%	23.50%	14.90%	22.07%	13.2%	28.58%	24.25%	12.08%					
																																																		
41	Против всех	98	3	9	15	0	6	0	0	19	6	0	0	15	0	0	0	3	7	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0					
		0.11%	0.13%	0.41%	0.71%	0.0%	0.26%	0.0%	0.0%	0.80%	0.36%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.15%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.3%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
