Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Усть-Донецкая																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380					
		12.02%	14.01%	12.93%	11.84%	14.75%	11.60%	10.25%	11.42%	5.61%	11.68%	17.94%	12.30%	11.83%	11.92%	8.19%	11.04%	18.66%	10.07%	5.90%	7.10%	9.61%	14.05%	18.52%	14.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	269	6	14	20	10	16	14	6	4	3	5	25	31	29	0	15	9	12	3	16	3	4	1	23					
		1.92%	3.82%	3.77%	3.28%	1.16%	2.47%	1.77%	2.44%	2.24%	1.94%	1.06%	1.86%	1.93%	1.89%	0.0%	1.26%	4.0%	1.42%	1.04%	2.91%	0.82%	1.30%	0.29%	3.29%					
37	"20. ""Политическая партия ""Единая Россия"""	5838	58	152	225	339	335	387	107	101	75	207	464	583	608	118	522	77	378	181	242	140	126	145	268					
		41.87%	36.94%	40.97%	37.00%	39.37%	51.85%	48.98%	43.67%	56.74%	48.70%	44.23%	34.60%	36.30%	39.63%	64.48%	44.01%	34.22%	44.78%	62.84%	44.08%	38.46%	41.17%	42.64%	38.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	2	2	2	1	2	1	0	1	1	2	3	5	0	4	2	0	2	1	0	0	1	3					
		0.25%	0.0%	0.53%	0.32%	0.23%	0.15%	0.25%	0.40%	0.0%	0.64%	0.21%	0.14%	0.18%	0.32%	0.0%	0.33%	0.88%	0.0%	0.69%	0.18%	0.0%	0.0%	0.29%	0.42%					
39	"22. ""Развитие предпринимательства"""	20	0	1	3	1	1	1	0	0	0	0	1	3	4	0	1	0	0	0	1	0	1	0	2					
		0.14%	0.0%	0.26%	0.49%	0.11%	0.15%	0.12%	0.0%	0.0%	0.0%	0.0%	0.07%	0.18%	0.26%	0.0%	0.08%	0.0%	0.0%	0.0%	0.18%	0.0%	0.32%	0.0%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2092	31	63	71	112	69	90	22	19	18	63	175	284	215	19	207	28	177	39	123	71	36	44	116					
		15.00%	19.74%	16.98%	11.67%	13.00%	10.68%	11.39%	8.97%	10.67%	11.68%	13.46%	13.04%	17.68%	14.01%	10.38%	17.45%	12.44%	20.97%	13.54%	22.40%	19.50%	11.76%	12.94%	16.61%					
																														
41	Против всех	494	5	14	25	29	16	27	9	9	5	16	84	63	54	6	51	3	15	11	7	9	7	5	24					
		3.54%	3.18%	3.77%	4.11%	3.36%	2.47%	3.41%	3.67%	5.05%	3.24%	3.41%	6.26%	3.92%	3.52%	3.27%	4.30%	1.33%	1.77%	3.81%	1.27%	2.47%	2.28%	1.47%	3.43%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
