Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
"Наименование Избирательной комиссии:    Сочи, Хостинская"																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №4501	УИК №4502	УИК №4503	УИК №4504	УИК №4505	УИК №4506	УИК №4507	УИК №4508	УИК №4509	УИК №4510	УИК №4511	УИК №4512	УИК №4513	УИК №4514	УИК №4515	УИК №4516	УИК №4517	УИК №4518	УИК №4519	УИК №4520	УИК №4521	УИК №4522	УИК №4523	УИК №4524	УИК №4525	УИК №4526	УИК №4527	УИК №4528	УИК №4529	УИК №4530	УИК №4531	УИК №4532	УИК №4533	УИК №4534					
		5.12%	4.41%	3.59%	3.90%	4.22%	2.64%	5.65%	3.38%	9.80%	7.36%	6.97%	5.06%	6.52%	7.41%	8.40%	7.33%	5.83%	6.85%	5.94%	6.33%	2.99%	4.00%	6.46%	4.63%	3.49%	4.33%	1.78%	2.40%	3.5%	4.65%	5.06%	2.70%	3.67%	3.38%	0.0%					
22	"5. ""За Русь Святую"""	157	1	1	5	4	5	1	2	6	7	6	6	4	6	11	5	5	2	6	6	2	9	5	5	5	2	0	5	8	12	3	5	3	4	0					
		0.64%	0.16%	0.19%	0.57%	0.67%	1.10%	0.19%	0.48%	0.69%	0.85%	0.87%	0.72%	1.08%	0.49%	0.80%	0.44%	1.21%	0.37%	0.75%	0.66%	0.49%	0.90%	1.15%	1.21%	0.56%	0.48%	0.0%	0.60%	0.8%	1.43%	0.8%	0.36%	0.32%	0.30%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	72	2	3	4	2	1	1	6	6	1	0	2	0	2	4	4	0	1	1	2	0	5	4	1	3	2	0	1	1	0	3	6	0	4	0					
		0.29%	0.33%	0.59%	0.45%	0.33%	0.22%	0.19%	1.44%	0.69%	0.12%	0.0%	0.24%	0.0%	0.16%	0.29%	0.35%	0.0%	0.18%	0.12%	0.22%	0.0%	0.50%	0.92%	0.24%	0.33%	0.48%	0.0%	0.12%	0.1%	0.0%	0.8%	0.43%	0.0%	0.30%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	190	8	4	8	10	8	6	3	7	11	6	3	2	12	7	9	3	0	8	8	3	5	4	1	3	2	0	8	7	3	3	6	6	15	1					
		0.78%	1.35%	0.79%	0.91%	1.68%	1.76%	1.16%	0.72%	0.80%	1.34%	0.87%	0.36%	0.54%	0.99%	0.51%	0.79%	0.72%	0.0%	1.01%	0.88%	0.74%	0.50%	0.92%	0.24%	0.33%	0.48%	0.0%	0.96%	0.7%	0.35%	0.8%	0.43%	0.64%	1.15%	0.60%					
25	"8. ""Народно-республиканская партия России"""	21	1	0	2	1	0	1	0	0	0	0	1	1	0	0	2	1	0	0	0	2	1	0	0	0	1	0	0	0	1	1	1	3	0	1					
		0.08%	0.16%	0.0%	0.22%	0.16%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.12%	0.27%	0.0%	0.0%	0.17%	0.24%	0.0%	0.0%	0.0%	0.49%	0.10%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.11%	0.26%	0.07%	0.32%	0.0%	0.60%					
26	"9. ""Российская экологическая партия ""Зеленые"""	90	1	3	0	1	1	1	0	2	2	4	5	3	3	6	7	3	0	1	10	0	4	1	3	2	0	3	4	4	3	0	8	1	3	1					
		0.36%	0.16%	0.59%	0.0%	0.16%	0.22%	0.19%	0.0%	0.23%	0.24%	0.58%	0.60%	0.81%	0.24%	0.43%	0.61%	0.72%	0.0%	0.12%	1.11%	0.0%	0.40%	0.23%	0.73%	0.22%	0.0%	1.78%	0.48%	0.4%	0.35%	0.0%	0.58%	0.10%	0.23%	0.60%					
27	"10. ""Аграрная партия России"""	480	9	17	19	12	9	6	5	16	13	10	26	3	15	34	34	9	4	17	11	4	22	12	14	18	11	6	5	23	16	6	25	11	36	2					
		1.97%	1.52%	3.39%	2.18%	2.02%	1.98%	1.16%	1.20%	1.84%	1.59%	1.45%	3.13%	0.81%	1.24%	2.48%	3.00%	2.18%	0.74%	2.15%	1.22%	0.99%	2.20%	2.77%	3.41%	2.02%	2.65%	3.57%	0.60%	2.3%	1.91%	1.6%	1.82%	1.18%	2.76%	1.21%					
28	"11. ""Истинные патриоты России"""	24	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	2	0	0	0	4	0	0	0	5	1	2	2					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.08%	0.07%	0.08%	0.24%	0.0%	0.0%	0.11%	0.0%	0.10%	0.23%	0.48%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.36%	0.10%	0.15%	1.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	263	4	6	8	2	3	11	0	19	19	8	8	2	14	14	8	5	3	10	6	12	13	1	3	5	6	1	6	9	13	5	15	13	11	0					
		1.07%	0.67%	1.19%	0.91%	0.33%	0.66%	2.14%	0.0%	2.19%	2.33%	1.16%	0.96%	0.54%	1.16%	1.02%	0.70%	1.21%	0.55%	1.26%	0.66%	2.99%	1.30%	0.23%	0.73%	0.56%	1.44%	0.59%	0.72%	0.9%	1.55%	1.33%	1.09%	1.40%	0.84%	0.0%					
30	"13. ""Демократическая партия России"""	46	3	1	4	1	0	1	0	1	2	0	1	0	1	3	4	0	0	3	1	1	1	0	1	2	0	0	3	1	0	0	5	2	4	0					
		0.18%	0.50%	0.19%	0.45%	0.16%	0.0%	0.19%	0.0%	0.11%	0.24%	0.0%	0.12%	0.0%	0.08%	0.21%	0.35%	0.0%	0.0%	0.37%	0.11%	0.24%	0.10%	0.0%	0.24%	0.22%	0.0%	0.0%	0.36%	0.1%	0.0%	0.0%	0.36%	0.21%	0.30%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	4	0	2	2	0	0	0	0	2	0	0	0	0	2	1	4	0	0	1	0	5	1	1	1	1	0	1	0	0	1	0	1	4	0					
		0.13%	0.67%	0.0%	0.22%	0.33%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.14%	0.08%	0.97%	0.0%	0.0%	0.11%	0.0%	0.50%	0.23%	0.24%	0.11%	0.24%	0.0%	0.12%	0.0%	0.0%	0.26%	0.0%	0.10%	0.30%	0.0%					
32	"15. ""Партия СЛОН"""	19	2	1	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	3	1	0	1	0	0	0	0	0	0	2	0	0	4	0	0	0					
		0.07%	0.33%	0.19%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.08%	0.07%	0.0%	0.0%	0.0%	0.37%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2717	39	17	53	48	27	51	14	124	142	106	121	57	155	210	156	53	99	106	99	24	96	27	40	146	38	19	63	110	99	5	137	89	144	3					
		11.15%	6.62%	3.39%	6.08%	8.10%	5.96%	9.94%	3.38%	14.30%	17.42%	15.40%	14.59%	15.48%	12.90%	15.33%	13.79%	12.89%	18.33%	13.41%	11.0%	5.98%	9.60%	6.23%	9.75%	16.45%	9.15%	11.30%	7.56%	11.0%	11.82%	1.33%	10.02%	9.62%	11.06%	1.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	4	0	3	3	2	2	1	2	1	1	1	1	2	2	2	0	2	1	4	0	3	0	0	1	0	1	1	0	0	0	4	3	5	1					
		0.21%	0.67%	0.0%	0.34%	0.50%	0.44%	0.38%	0.24%	0.23%	0.12%	0.14%	0.12%	0.27%	0.16%	0.14%	0.17%	0.0%	0.37%	0.12%	0.44%	0.0%	0.30%	0.0%	0.0%	0.11%	0.0%	0.59%	0.12%	0.0%	0.0%	0.0%	0.29%	0.32%	0.38%	0.60%					
35	"18. ""ЛДПР"""	2710	28	38	37	52	65	38	15	83	77	57	82	36	116	119	94	44	78	90	117	64	145	44	57	99	51	29	109	102	108	65	240	149	174	8					
		11.12%	4.75%	7.58%	4.24%	8.78%	14.34%	7.40%	3.62%	9.57%	9.44%	8.28%	9.89%	9.78%	9.65%	8.69%	8.31%	10.70%	14.44%	11.39%	13.0%	15.96%	14.51%	10.16%	13.90%	11.16%	12.28%	17.26%	13.08%	10.2%	12.90%	17.33%	17.55%	16.10%	13.37%	4.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	351	16	3	4	5	18	19	5	6	5	6	6	7	15	17	18	0	2	8	6	1	7	2	5	19	5	5	18	28	10	6	32	15	32	0					
		1.44%	2.71%	0.59%	0.45%	0.84%	3.97%	3.70%	1.20%	0.69%	0.61%	0.87%	0.72%	1.90%	1.24%	1.24%	1.59%	0.0%	0.37%	1.01%	0.66%	0.24%	0.70%	0.46%	1.21%	2.14%	1.20%	2.97%	2.16%	2.8%	1.19%	1.6%	2.34%	1.62%	2.45%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	9587	263	263	407	264	227	225	224	267	271	262	266	145	440	453	361	138	161	274	338	186	400	163	159	358	162	76	385	410	354	167	508	383	509	118					
		39.35%	44.65%	52.49%	46.72%	44.59%	50.11%	43.85%	54.10%	30.79%	33.25%	38.08%	32.08%	39.40%	36.63%	33.08%	31.91%	33.57%	29.81%	34.68%	37.55%	46.38%	40.04%	37.64%	38.78%	40.36%	39.03%	45.23%	46.21%	41.0%	42.29%	44.53%	37.16%	41.40%	39.12%	71.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	4	1	1	3	1	0	2	0	1	0	1	0	0	5	0	1	2	0	1	0	1	0	0	2	2	0	3	1	0	0	1	2	3	0					
		0.15%	0.67%	0.19%	0.11%	0.50%	0.22%	0.0%	0.48%	0.0%	0.12%	0.0%	0.12%	0.0%	0.0%	0.36%	0.0%	0.24%	0.37%	0.0%	0.11%	0.0%	0.10%	0.0%	0.0%	0.22%	0.48%	0.0%	0.36%	0.1%	0.0%	0.0%	0.07%	0.21%	0.23%	0.0%					
39	"22. ""Развитие предпринимательства"""	70	5	0	2	2	5	2	0	5	5	6	4	1	4	1	0	1	0	2	2	0	3	2	0	3	0	0	3	2	0	0	3	1	6	0					
		0.28%	0.84%	0.0%	0.22%	0.33%	1.10%	0.38%	0.0%	0.57%	0.61%	0.87%	0.48%	0.27%	0.33%	0.07%	0.0%	0.24%	0.0%	0.25%	0.22%	0.0%	0.30%	0.46%	0.0%	0.33%	0.0%	0.0%	0.36%	0.2%	0.0%	0.0%	0.21%	0.10%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2397	61	32	72	49	42	48	35	69	75	53	118	36	111	149	159	51	62	84	63	25	78	50	26	100	55	10	78	114	76	23	135	103	141	14					
		9.84%	10.35%	6.38%	8.26%	8.27%	9.27%	9.35%	8.45%	7.95%	9.20%	7.70%	14.23%	9.78%	9.24%	10.88%	14.05%	12.40%	11.48%	10.63%	7.0%	6.23%	7.80%	11.54%	6.34%	11.27%	13.25%	5.95%	9.36%	11.4%	9.08%	6.13%	9.87%	11.13%	10.83%	8.48%					
																																									
41	Против всех	1492	45	30	62	47	18	33	30	59	40	29	45	15	76	95	72	26	25	50	61	25	69	42	26	29	24	5	37	70	48	38	88	53	72	8					
		6.12%	7.64%	5.98%	7.11%	7.93%	3.97%	6.43%	7.24%	6.80%	4.90%	4.21%	5.42%	4.07%	6.32%	6.93%	6.36%	6.32%	4.62%	6.32%	6.77%	6.23%	6.90%	9.69%	6.34%	3.26%	5.78%	2.97%	4.44%	7.0%	5.73%	10.13%	6.43%	5.72%	5.53%	4.84%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
