Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Лысогорская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912					
		1.42%	0.65%	0.92%	1.23%	1.18%	0.84%	1.13%	3.07%	0.76%	3.14%	1.73%	3.77%	1.39%	4.10%	1.13%	1.70%	0.65%	1.74%	1.89%	1.54%	0.68%	2.91%	6.12%	1.44%	1.64%	1.6%	3.23%	1.95%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	192	52	22	26	5	0	1	5	1	3	0	1	2	2	6	1	0	3	4	10	15	1	4	1	10	3	6	8					
		1.82%	3.80%	2.03%	2.66%	0.99%	0.0%	0.22%	7.69%	0.38%	0.85%	0.0%	1.88%	0.39%	1.36%	1.70%	0.85%	0.0%	1.04%	1.26%	5.15%	2.04%	0.72%	4.08%	0.72%	2.06%	0.8%	1.76%	3.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	229	26	27	13	8	2	12	5	8	11	4	7	2	1	10	3	5	8	9	5	24	7	2	10	9	2	5	4					
		2.17%	1.90%	2.49%	1.33%	1.58%	0.84%	2.72%	7.69%	3.05%	3.14%	0.99%	13.20%	0.39%	0.68%	2.84%	2.56%	1.63%	2.78%	2.83%	2.57%	3.26%	5.10%	2.04%	7.24%	1.85%	0.53%	1.47%	1.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	167	36	31	21	11	0	7	1	0	1	8	1	4	1	6	0	5	3	3	4	9	0	0	3	2	5	1	4					
		1.58%	2.63%	2.86%	2.15%	2.17%	0.0%	1.58%	1.53%	0.0%	0.28%	1.98%	1.88%	0.79%	0.68%	1.70%	0.0%	1.63%	1.04%	0.94%	2.06%	1.22%	0.0%	0.0%	2.17%	0.41%	1.33%	0.29%	1.56%					
22	"5. ""За Русь Святую"""	51	3	2	4	4	0	3	0	0	4	1	0	1	1	2	2	1	4	3	0	5	0	2	2	0	3	3	1					
		0.48%	0.21%	0.18%	0.41%	0.79%	0.0%	0.68%	0.0%	0.0%	1.14%	0.24%	0.0%	0.19%	0.68%	0.56%	1.70%	0.32%	1.39%	0.94%	0.0%	0.68%	0.0%	2.04%	1.44%	0.0%	0.8%	0.88%	0.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	4	3	3	2	2	0	0	0	2	1	0	1	1	1	0	1	2	1	1	2	1	1	1	1	0	1	1					
		0.31%	0.29%	0.27%	0.30%	0.39%	0.84%	0.0%	0.0%	0.0%	0.57%	0.24%	0.0%	0.19%	0.68%	0.28%	0.0%	0.32%	0.69%	0.31%	0.51%	0.27%	0.72%	1.02%	0.72%	0.20%	0.0%	0.29%	0.39%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	9	6	2	5	2	5	0	3	2	0	0	1	0	0	0	0	1	3	1	1	2	0	0	0	0	1	1					
		0.42%	0.65%	0.55%	0.20%	0.99%	0.84%	1.13%	0.0%	1.14%	0.57%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.34%	0.94%	0.51%	0.13%	1.45%	0.0%	0.0%	0.0%	0.0%	0.29%	0.39%					
25	"8. ""Народно-республиканская партия России"""	28	7	5	1	1	1	0	0	0	1	1	0	1	1	0	0	0	2	0	0	1	0	0	0	1	1	3	1					
		0.26%	0.51%	0.46%	0.10%	0.19%	0.42%	0.0%	0.0%	0.0%	0.28%	0.24%	0.0%	0.19%	0.68%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.20%	0.26%	0.88%	0.39%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	6	1	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	6	0	0	0	4	0	1	0					
		0.21%	0.43%	0.09%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.82%	0.0%	0.29%	0.0%					
27	"10. ""Аграрная партия России"""	654	69	63	44	29	38	16	1	19	55	62	2	31	10	12	2	30	23	18	12	32	0	5	10	34	18	5	14					
		6.21%	5.05%	5.81%	4.51%	5.74%	15.96%	3.62%	1.53%	7.25%	15.71%	15.38%	3.77%	6.16%	6.84%	3.41%	1.70%	9.83%	8.01%	5.67%	6.18%	4.35%	0.0%	5.10%	7.24%	7.01%	4.8%	1.47%	5.46%					
28	"11. ""Истинные патриоты России"""	26	0	0	1	0	0	2	0	0	3	1	0	0	0	0	1	1	1	1	7	0	0	0	0	3	1	4	0					
		0.24%	0.0%	0.0%	0.10%	0.0%	0.0%	0.45%	0.0%	0.0%	0.85%	0.24%	0.0%	0.0%	0.0%	0.0%	0.85%	0.32%	0.34%	0.31%	3.60%	0.0%	0.0%	0.0%	0.0%	0.61%	0.26%	1.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	172	37	19	23	11	1	3	2	5	5	3	1	2	2	11	2	10	9	4	4	2	0	0	2	5	2	3	4					
		1.63%	2.71%	1.75%	2.35%	2.17%	0.42%	0.68%	3.07%	1.90%	1.42%	0.74%	1.88%	0.39%	1.36%	3.13%	1.70%	3.27%	3.13%	1.26%	2.06%	0.27%	0.0%	0.0%	1.44%	1.03%	0.53%	0.88%	1.56%					
30	"13. ""Демократическая партия России"""	25	1	2	0	0	0	2	0	0	1	0	0	3	2	0	0	0	1	1	0	4	1	0	0	2	1	4	0					
		0.23%	0.07%	0.18%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.28%	0.0%	0.0%	0.59%	1.36%	0.0%	0.0%	0.0%	0.34%	0.31%	0.0%	0.54%	0.72%	0.0%	0.0%	0.41%	0.26%	1.17%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	1	1	1	4	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	3	0	2					
		0.17%	0.07%	0.09%	0.10%	0.79%	0.0%	0.22%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.34%	0.0%	0.51%	0.13%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.78%					
32	"15. ""Партия СЛОН"""	10	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1					
		0.09%	0.36%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.20%	0.26%	0.0%	0.39%					
33	"16. ""Родина"" (народно-патриотический союз)"""	688	145	102	113	34	7	28	1	6	17	16	5	19	6	12	11	19	7	5	6	47	6	6	3	22	10	15	20					
		6.53%	10.62%	9.41%	11.58%	6.73%	2.94%	6.34%	1.53%	2.29%	4.85%	3.97%	9.43%	3.77%	4.10%	3.41%	9.40%	6.22%	2.43%	1.57%	3.09%	6.40%	4.37%	6.12%	2.17%	4.53%	2.66%	4.41%	7.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	0	1	0	2	0	1	1	4	1	0	0	1	2	0	0	7	1	1	2	3	0	0	0	0	2	1	1					
		0.29%	0.0%	0.09%	0.0%	0.39%	0.0%	0.22%	1.53%	1.52%	0.28%	0.0%	0.0%	0.19%	1.36%	0.0%	0.0%	2.29%	0.34%	0.31%	1.03%	0.40%	0.0%	0.0%	0.0%	0.0%	0.53%	0.29%	0.39%					
35	"18. ""ЛДПР"""	1201	158	150	104	73	31	65	12	18	38	52	4	39	15	32	15	33	36	35	21	92	12	3	15	46	49	32	21					
		11.41%	11.57%	13.85%	10.66%	14.45%	13.02%	14.73%	18.46%	6.87%	10.85%	12.90%	7.54%	7.75%	10.27%	9.11%	12.82%	10.81%	12.54%	11.04%	10.82%	12.53%	8.75%	3.06%	10.86%	9.48%	13.06%	9.41%	8.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	309	22	10	19	4	1	5	0	3	10	4	0	11	3	6	2	15	4	7	0	16	1	4	3	6	9	10	134					
		2.93%	1.61%	0.92%	1.94%	0.79%	0.42%	1.13%	0.0%	1.14%	2.85%	0.99%	0.0%	2.18%	2.05%	1.70%	1.70%	4.91%	1.39%	2.20%	0.0%	2.17%	0.72%	4.08%	2.17%	1.23%	2.4%	2.94%	52.34%					
37	"20. ""Политическая партия ""Единая Россия"""	3957	366	299	274	189	133	193	22	146	93	185	23	230	47	163	52	101	99	172	76	306	61	56	54	245	182	190	0					
		37.60%	26.81%	27.60%	28.10%	37.42%	55.88%	43.76%	33.84%	55.72%	26.57%	45.90%	43.39%	45.72%	32.19%	46.43%	44.44%	33.11%	34.49%	54.25%	39.17%	41.68%	44.52%	57.14%	39.13%	50.51%	48.53%	55.88%	0.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	8	0	2	0	0	1	0	1	3	0	0	4	0	1	1	0	0	4	0	2	1	0	2	1	0	2	0					
		0.31%	0.58%	0.0%	0.20%	0.0%	0.0%	0.22%	0.0%	0.38%	0.85%	0.0%	0.0%	0.79%	0.0%	0.28%	0.85%	0.0%	0.0%	1.26%	0.0%	0.27%	0.72%	0.0%	1.44%	0.20%	0.0%	0.58%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	6	1	6	0	0	1	0	3	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0					
		0.21%	0.43%	0.09%	0.61%	0.0%	0.0%	0.22%	0.0%	1.14%	0.0%	0.24%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1877	313	291	271	74	14	64	8	29	58	35	5	118	38	65	17	54	61	32	26	115	26	3	20	44	51	23	22					
		17.83%	22.93%	26.86%	27.79%	14.65%	5.88%	14.51%	12.30%	11.06%	16.57%	8.68%	9.43%	23.45%	26.02%	18.51%	14.52%	17.70%	21.25%	10.09%	13.40%	15.66%	18.97%	3.06%	14.49%	9.07%	13.6%	6.76%	8.59%					
																																		
41	Против всех	402	64	22	22	29	1	15	2	12	26	17	2	17	5	19	6	14	7	7	12	40	10	2	6	14	10	12	9					
		3.82%	4.68%	2.03%	2.25%	5.74%	0.42%	3.40%	3.07%	4.58%	7.42%	4.21%	3.77%	3.37%	3.42%	5.41%	5.12%	4.59%	2.43%	2.20%	6.18%	5.44%	7.29%	2.04%	4.34%	2.88%	2.66%	3.52%	3.51%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
