Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Дивногорская городская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86					
24	7.Политическая партия «Либерально-демократическая партия России»	1404	7	143	149	147	147	137	139	176	90	80	3	42	66	24	21	5	28					
		10.05%	8.24%	9.62%	10.53%	11.40%	9.26%	10.42%	9.97%	11.06%	9.23%	7.47%	6.25%	10.82%	10.31%	10.17%	10.14%	6.85%	16.37%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1223	7	124	138	125	142	113	108	158	93	106	1	35	36	16	11	2	8					
		8.75%	8.24%	8.34%	9.75%	9.69%	8.94%	8.59%	7.75%	9.92%	9.54%	9.90%	2.08%	9.02%	5.63%	6.78%	5.31%	2.74%	4.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	113	0	7	10	10	17	11	9	13	7	7	0	4	2	3	2	0	11					
		0.81%	0.00%	0.47%	0.71%	0.78%	1.07%	0.84%	0.65%	0.82%	0.72%	0.65%	0.00%	1.03%	0.31%	1.27%	0.97%	0.00%	6.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7514	41	808	746	655	778	742	796	805	534	592	33	238	367	138	106	57	78					
		53.77%	48.24%	54.34%	52.72%	50.78%	48.99%	56.43%	57.10%	50.57%	54.77%	55.28%	68.75%	61.34%	57.34%	58.47%	51.21%	78.08%	45.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	175	1	15	26	16	20	9	25	31	4	14	0	2	2	4	2	0	4					
		1.25%	1.18%	1.01%	1.84%	1.24%	1.26%	0.68%	1.79%	1.95%	0.41%	1.31%	0.00%	0.52%	0.31%	1.69%	0.97%	0.00%	2.34%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
