Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Искитимская городская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375					
		1.48%	1.38%	0.98%	1.12%	1.35%	0.62%	1.08%	2.52%	1.61%	1.19%	1.15%	1.76%	0.99%	2.63%	1.06%	0.85%	1.65%	2.21%	1.65%	0.47%	1.90%	1.55%	2.14%	1.69%	1.11%	0.62%	2.10%	2.13%	1.52%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	922	18	4	20	41	49	51	34	24	43	44	44	21	25	3	39	42	38	43	59	49	32	60	37	19	14	26	25	18					
		3.83%	3.11%	1.31%	2.25%	4.28%	5.07%	3.95%	3.30%	2.77%	3.96%	4.24%	3.70%	2.09%	4.11%	1.06%	3.71%	4.64%	4.01%	4.45%	5.59%	5.48%	3.55%	7.15%	4.17%	2.64%	4.37%	4.55%	2.54%	1.95%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	723	15	13	39	29	26	30	25	32	38	29	30	28	21	10	31	17	35	19	35	25	24	18	24	29	16	30	32	23					
		3.00%	2.59%	4.26%	4.40%	3.03%	2.69%	2.32%	2.43%	3.69%	3.50%	2.79%	2.52%	2.79%	3.45%	3.54%	2.95%	1.88%	3.69%	1.96%	3.31%	2.79%	2.66%	2.14%	2.70%	4.03%	5.0%	5.25%	3.25%	2.49%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1172	26	15	22	50	54	76	72	29	41	50	56	43	10	7	62	52	58	60	83	52	43	37	37	25	14	18	48	32					
		4.87%	4.49%	4.91%	2.48%	5.23%	5.59%	5.88%	7.00%	3.34%	3.78%	4.82%	4.71%	4.29%	1.64%	2.48%	5.91%	5.75%	6.13%	6.21%	7.86%	5.81%	4.77%	4.41%	4.17%	3.48%	4.37%	3.15%	4.87%	3.47%					
22	"5. ""За Русь Святую"""	256	4	1	12	3	9	17	10	12	16	9	13	13	1	4	3	1	8	22	8	13	6	7	11	16	3	9	14	11					
		1.06%	0.69%	0.32%	1.35%	0.31%	0.93%	1.31%	0.97%	1.38%	1.47%	0.86%	1.09%	1.29%	0.16%	1.41%	0.28%	0.11%	0.84%	2.27%	0.75%	1.45%	0.66%	0.83%	1.24%	2.22%	0.93%	1.57%	1.42%	1.19%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	0	4	2	1	3	1	2	3	2	2	0	2	0	0	0	3	0	1	7	1	0	1	1	1	3	1	3					
		0.18%	0.17%	0.0%	0.45%	0.20%	0.10%	0.23%	0.09%	0.23%	0.27%	0.19%	0.16%	0.0%	0.32%	0.0%	0.0%	0.0%	0.31%	0.0%	0.09%	0.78%	0.11%	0.0%	0.11%	0.13%	0.31%	0.52%	0.10%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	145	3	1	5	4	7	9	4	6	9	7	12	5	3	1	13	5	6	7	2	8	6	2	4	5	2	0	5	4					
		0.60%	0.51%	0.32%	0.56%	0.41%	0.72%	0.69%	0.38%	0.69%	0.83%	0.67%	1.01%	0.49%	0.49%	0.35%	1.23%	0.55%	0.63%	0.72%	0.18%	0.89%	0.66%	0.23%	0.45%	0.69%	0.62%	0.0%	0.50%	0.43%					
25	"8. ""Народно-республиканская партия России"""	33	0	1	3	1	0	0	0	2	0	1	2	0	3	0	4	0	0	2	2	2	0	1	1	2	3	0	3	0					
		0.13%	0.0%	0.32%	0.33%	0.10%	0.0%	0.0%	0.0%	0.23%	0.0%	0.09%	0.16%	0.0%	0.49%	0.0%	0.38%	0.0%	0.0%	0.20%	0.18%	0.22%	0.0%	0.11%	0.11%	0.27%	0.93%	0.0%	0.30%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	57	2	0	2	1	1	1	4	4	4	2	3	1	1	1	3	2	2	1	2	0	4	2	1	4	1	1	1	6					
		0.23%	0.34%	0.0%	0.22%	0.10%	0.10%	0.07%	0.38%	0.46%	0.36%	0.19%	0.25%	0.09%	0.16%	0.35%	0.28%	0.22%	0.21%	0.10%	0.18%	0.0%	0.44%	0.23%	0.11%	0.55%	0.31%	0.17%	0.10%	0.65%					
27	"10. ""Аграрная партия России"""	422	17	6	10	19	16	21	19	13	14	14	26	9	4	6	27	12	14	8	17	18	23	10	13	21	8	10	26	21					
		1.75%	2.94%	1.96%	1.12%	1.98%	1.65%	1.62%	1.84%	1.50%	1.29%	1.35%	2.18%	0.89%	0.65%	2.12%	2.57%	1.32%	1.47%	0.82%	1.61%	2.01%	2.55%	1.19%	1.46%	2.92%	2.5%	1.75%	2.64%	2.28%					
28	"11. ""Истинные патриоты России"""	15	0	4	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0					
		0.06%	0.0%	1.31%	0.11%	0.10%	0.20%	0.07%	0.0%	0.11%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.31%	0.0%	0.10%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	163	10	0	5	7	11	5	7	9	12	8	2	4	6	4	10	9	8	6	7	2	3	4	1	2	1	4	6	10					
		0.67%	1.73%	0.0%	0.56%	0.73%	1.13%	0.38%	0.68%	1.03%	1.10%	0.77%	0.16%	0.39%	0.98%	1.41%	0.95%	0.99%	0.84%	0.62%	0.66%	0.22%	0.33%	0.47%	0.11%	0.27%	0.31%	0.70%	0.60%	1.08%					
30	"13. ""Демократическая партия России"""	68	0	0	6	3	1	5	1	2	3	3	4	3	3	3	4	3	1	0	2	1	2	3	2	6	0	4	2	1					
		0.28%	0.0%	0.0%	0.67%	0.31%	0.10%	0.38%	0.09%	0.23%	0.27%	0.28%	0.33%	0.29%	0.49%	1.06%	0.38%	0.33%	0.10%	0.0%	0.18%	0.11%	0.22%	0.35%	0.22%	0.83%	0.0%	0.70%	0.20%	0.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	2	2	1	1	2	6	0	0	1	0	1	2	0	1	5	0	2	2	0	4	1	1	3	4	0	1	2	0					
		0.18%	0.34%	0.65%	0.11%	0.10%	0.20%	0.46%	0.0%	0.0%	0.09%	0.0%	0.08%	0.19%	0.0%	0.35%	0.47%	0.0%	0.21%	0.20%	0.0%	0.44%	0.11%	0.11%	0.33%	0.55%	0.0%	0.17%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	44	3	0	1	1	3	0	1	4	2	4	3	1	1	1	1	2	1	2	0	2	3	0	0	0	3	0	2	3					
		0.18%	0.51%	0.0%	0.11%	0.10%	0.31%	0.0%	0.09%	0.46%	0.18%	0.38%	0.25%	0.09%	0.16%	0.35%	0.09%	0.22%	0.10%	0.20%	0.0%	0.22%	0.33%	0.0%	0.0%	0.0%	0.93%	0.0%	0.20%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2030	54	19	43	80	102	149	96	74	89	89	111	83	39	17	122	93	89	89	96	57	96	82	68	63	10	26	50	44					
		8.44%	9.34%	6.22%	4.85%	8.36%	10.55%	11.54%	9.33%	8.54%	8.21%	8.58%	9.34%	8.29%	6.41%	6.02%	11.63%	10.28%	9.40%	9.21%	9.09%	6.37%	10.65%	9.78%	7.67%	8.77%	3.12%	4.55%	5.08%	4.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	1	1	2	3	1	0	4	2	0	4	1	4	5	1	2	0	3	2	3	2	2	2	4	3	2	1	6	4					
		0.27%	0.17%	0.32%	0.22%	0.31%	0.10%	0.0%	0.38%	0.23%	0.0%	0.38%	0.08%	0.39%	0.82%	0.35%	0.19%	0.0%	0.31%	0.20%	0.28%	0.22%	0.22%	0.23%	0.45%	0.41%	0.62%	0.17%	0.60%	0.43%					
35	"18. ""ЛДПР"""	3303	86	45	158	170	134	131	131	122	145	126	127	147	86	58	136	125	113	117	147	140	102	116	124	111	55	90	115	146					
		13.74%	14.87%	14.75%	17.85%	17.78%	13.87%	10.14%	12.74%	14.08%	13.37%	12.15%	10.69%	14.68%	14.14%	20.56%	12.96%	13.82%	11.94%	12.11%	13.93%	15.65%	11.32%	13.84%	13.99%	15.45%	17.18%	15.76%	11.68%	15.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	448	7	8	14	19	13	20	21	22	22	24	20	22	7	2	19	12	17	23	20	9	11	17	29	15	4	11	17	23					
		1.86%	1.21%	2.62%	1.58%	1.98%	1.34%	1.54%	2.04%	2.54%	2.02%	2.31%	1.68%	2.19%	1.15%	0.70%	1.81%	1.32%	1.79%	2.38%	1.89%	1.00%	1.22%	2.02%	3.27%	2.08%	1.25%	1.92%	1.72%	2.49%					
37	"20. ""Политическая партия ""Единая Россия"""	7173	100	82	270	287	276	399	334	281	353	317	335	345	134	81	317	299	296	292	352	259	277	252	247	197	87	173	274	257					
		29.85%	17.30%	26.88%	30.50%	30.02%	28.57%	30.90%	32.49%	32.44%	32.56%	30.56%	28.19%	34.46%	22.03%	28.72%	30.21%	33.07%	31.28%	30.22%	33.36%	28.97%	30.74%	30.07%	27.87%	27.43%	27.18%	30.29%	27.84%	27.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	0	1	1	2	1	3	3	4	2	3	1	0	0	3	0	1	3	0	1	0	0	0	2	1	1	2	4					
		0.16%	0.0%	0.0%	0.11%	0.10%	0.20%	0.07%	0.29%	0.34%	0.36%	0.19%	0.25%	0.09%	0.0%	0.0%	0.28%	0.0%	0.10%	0.31%	0.0%	0.11%	0.0%	0.0%	0.0%	0.27%	0.31%	0.17%	0.20%	0.43%					
39	"22. ""Развитие предпринимательства"""	72	1	0	3	3	6	5	5	2	7	4	0	7	0	0	1	5	0	1	4	1	3	1	2	6	1	1	1	2					
		0.29%	0.17%	0.0%	0.33%	0.31%	0.62%	0.38%	0.48%	0.23%	0.64%	0.38%	0.0%	0.69%	0.0%	0.0%	0.09%	0.55%	0.0%	0.10%	0.37%	0.11%	0.33%	0.11%	0.22%	0.83%	0.31%	0.17%	0.10%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4452	172	63	169	146	175	241	154	112	182	194	280	195	163	55	172	131	168	156	136	144	176	162	177	129	72	109	229	190					
		18.52%	29.75%	20.65%	19.09%	15.27%	18.11%	18.66%	14.98%	12.93%	16.78%	18.70%	23.56%	19.48%	26.80%	19.50%	16.39%	14.49%	17.75%	16.14%	12.89%	16.10%	19.53%	19.33%	19.97%	17.96%	22.5%	19.08%	23.27%	20.62%					
																																			
41	Против всех	1446	26	27	56	58	54	75	65	69	64	67	66	37	38	14	54	65	46	83	61	51	62	28	66	29	8	30	68	79					
		6.01%	4.49%	8.85%	6.32%	6.06%	5.59%	5.80%	6.32%	7.96%	5.90%	6.46%	5.55%	3.69%	6.25%	4.96%	5.14%	7.19%	4.86%	8.59%	5.78%	5.70%	6.88%	3.34%	7.44%	4.03%	2.5%	5.25%	6.91%	8.57%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
