Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Благодарненская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	27	1	0	3	1	2	0	2	0	0	0	0	0	2	0	1	3	0	0	0	3	1	2	3	3	0	0					
14	Число погашенных открепительных удостоверений	84	2	1	3	2	1	5	4	5	3	3	3	2	5	1	3	3	3	5	5	4	5	4	5	4	0	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	276	2	9	20	10	16	10	14	6	14	16	7	7	21	2	13	22	10	11	15	11	6	3	3	11	3	14					
		1.30%	0.29%	0.72%	1.66%	0.74%	1.35%	1.06%	1.17%	1.04%	1.16%	1.33%	0.68%	1.54%	3.77%	0.54%	1.21%	1.98%	1.83%	1.56%	3.01%	1.61%	0.86%	0.59%	0.36%	1.62%	0.61%	4.60%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	130	8	13	16	10	5	6	4	5	4	6	5	1	2	3	3	6	3	3	3	6	2	1	1	4	5	5					
		0.61%	1.19%	1.05%	1.33%	0.74%	0.42%	0.64%	0.33%	0.87%	0.33%	0.49%	0.48%	0.22%	0.35%	0.81%	0.27%	0.54%	0.54%	0.42%	0.60%	0.88%	0.28%	0.19%	0.12%	0.59%	1.01%	1.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	677	17	44	38	35	45	39	31	35	66	41	20	19	20	17	21	42	16	16	12	20	20	5	23	25	5	5					
		3.18%	2.53%	3.56%	3.17%	2.60%	3.81%	4.16%	2.59%	6.11%	5.51%	3.40%	1.94%	4.18%	3.59%	4.63%	1.95%	3.79%	2.93%	2.27%	2.41%	2.94%	2.87%	0.99%	2.82%	3.69%	1.01%	1.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	239	8	18	19	29	8	18	13	9	15	29	12	3	3	1	11	5	2	6	5	4	3	3	4	3	4	4					
		1.12%	1.19%	1.45%	1.58%	2.16%	0.67%	1.92%	1.08%	1.57%	1.25%	2.41%	1.16%	0.66%	0.53%	0.27%	1.02%	0.45%	0.36%	0.85%	1.00%	0.58%	0.43%	0.59%	0.49%	0.44%	0.81%	1.31%					
22	"5. ""За Русь Святую"""	139	6	8	10	5	5	2	2	4	3	7	19	10	2	0	5	7	1	1	1	6	7	6	5	9	8	0					
		0.65%	0.89%	0.64%	0.83%	0.37%	0.42%	0.21%	0.16%	0.69%	0.25%	0.58%	1.84%	2.20%	0.35%	0.0%	0.46%	0.63%	0.18%	0.14%	0.20%	0.88%	1.00%	1.19%	0.61%	1.33%	1.62%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	1	3	2	5	5	5	4	1	10	1	2	0	2	1	3	5	3	1	0	3	1	0	1	0	1	1					
		0.28%	0.14%	0.24%	0.16%	0.37%	0.42%	0.53%	0.33%	0.17%	0.83%	0.08%	0.19%	0.0%	0.35%	0.27%	0.27%	0.45%	0.54%	0.14%	0.0%	0.44%	0.14%	0.0%	0.12%	0.0%	0.20%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	103	7	7	6	8	9	4	2	1	4	12	5	2	6	1	4	5	2	3	0	3	2	0	4	2	2	2					
		0.48%	1.04%	0.56%	0.50%	0.59%	0.76%	0.42%	0.16%	0.17%	0.33%	0.99%	0.48%	0.44%	1.07%	0.27%	0.37%	0.45%	0.36%	0.42%	0.0%	0.44%	0.28%	0.0%	0.49%	0.29%	0.40%	0.65%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	1	0	0	0	0	3	1	0	0	2	0	1	1	1	1	1	0	1	0	1	1	0	1					
		0.07%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.25%	0.08%	0.0%	0.0%	0.35%	0.0%	0.09%	0.09%	0.18%	0.14%	0.20%	0.0%	0.14%	0.0%	0.12%	0.14%	0.0%	0.32%					
26	"9. ""Российская экологическая партия ""Зеленые"""	51	1	3	3	2	4	5	1	1	1	3	2	3	1	1	3	0	2	1	1	3	1	0	1	7	1	0					
		0.24%	0.14%	0.24%	0.25%	0.14%	0.33%	0.53%	0.08%	0.17%	0.08%	0.24%	0.19%	0.66%	0.17%	0.27%	0.27%	0.0%	0.36%	0.14%	0.20%	0.44%	0.14%	0.0%	0.12%	1.03%	0.20%	0.0%					
27	"10. ""Аграрная партия России"""	1942	23	62	34	46	70	36	54	15	42	43	90	43	75	32	165	114	46	124	102	83	119	68	215	103	110	28					
		9.15%	3.43%	5.02%	2.83%	3.42%	5.93%	3.84%	4.51%	2.62%	3.50%	3.57%	8.75%	9.47%	13.48%	8.71%	15.36%	10.28%	8.42%	17.66%	20.52%	12.20%	17.09%	13.49%	26.41%	15.23%	22.40%	9.21%					
28	"11. ""Истинные патриоты России"""	89	2	1	1	0	23	3	2	0	1	4	1	1	1	7	4	6	4	2	2	0	1	0	0	15	0	8					
		0.41%	0.29%	0.08%	0.08%	0.0%	1.95%	0.32%	0.16%	0.0%	0.08%	0.33%	0.09%	0.22%	0.17%	1.90%	0.37%	0.54%	0.73%	0.28%	0.40%	0.0%	0.14%	0.0%	0.0%	2.21%	0.0%	2.63%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	174	6	11	11	12	9	10	6	6	6	6	6	3	4	4	6	16	8	2	9	9	9	9	2	1	0	3					
		0.81%	0.89%	0.89%	0.91%	0.89%	0.76%	1.06%	0.50%	1.04%	0.50%	0.49%	0.58%	0.66%	0.71%	1.08%	0.55%	1.44%	1.46%	0.28%	1.81%	1.32%	1.29%	1.78%	0.24%	0.14%	0.0%	0.98%					
30	"13. ""Демократическая партия России"""	46	0	2	4	3	1	2	2	0	4	4	3	0	2	1	3	2	3	1	1	2	2	1	0	0	3	0					
		0.21%	0.0%	0.16%	0.33%	0.22%	0.08%	0.21%	0.16%	0.0%	0.33%	0.33%	0.29%	0.0%	0.35%	0.27%	0.27%	0.18%	0.54%	0.14%	0.20%	0.29%	0.28%	0.19%	0.0%	0.0%	0.61%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	1	3	4	0	4	1	1	0	3	0	4	1	3	2	2	7	2	2	4	2	0	3	2	4	0	21					
		0.35%	0.14%	0.24%	0.33%	0.0%	0.33%	0.10%	0.08%	0.0%	0.25%	0.0%	0.38%	0.22%	0.53%	0.54%	0.18%	0.63%	0.36%	0.28%	0.80%	0.29%	0.0%	0.59%	0.24%	0.59%	0.0%	6.90%					
32	"15. ""Партия СЛОН"""	27	0	0	0	0	5	1	0	0	3	0	3	1	2	1	0	3	1	0	2	0	1	0	0	1	0	3					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.42%	0.10%	0.0%	0.0%	0.25%	0.0%	0.29%	0.22%	0.35%	0.27%	0.0%	0.27%	0.18%	0.0%	0.40%	0.0%	0.14%	0.0%	0.0%	0.14%	0.0%	0.98%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1425	65	109	115	84	62	67	93	58	86	87	59	26	29	18	35	72	16	36	16	46	94	31	40	33	37	11					
		6.71%	9.70%	8.84%	9.59%	6.25%	5.25%	7.15%	7.78%	10.13%	7.18%	7.23%	5.73%	5.72%	5.21%	4.90%	3.25%	6.49%	2.93%	5.12%	3.21%	6.76%	13.50%	6.15%	4.91%	4.88%	7.53%	3.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	75	0	4	4	2	6	7	3	3	6	4	6	2	8	1	1	1	0	3	0	2	1	3	2	3	2	1					
		0.35%	0.0%	0.32%	0.33%	0.14%	0.50%	0.74%	0.25%	0.52%	0.50%	0.33%	0.58%	0.44%	1.43%	0.27%	0.09%	0.09%	0.0%	0.42%	0.0%	0.29%	0.14%	0.59%	0.24%	0.44%	0.40%	0.32%					
35	"18. ""ЛДПР"""	3460	114	184	206	242	231	145	215	88	201	263	162	53	73	61	215	131	60	144	86	122	86	109	108	92	62	7					
		16.30%	17.01%	14.92%	17.19%	18.03%	19.59%	15.47%	17.99%	15.38%	16.79%	21.86%	15.75%	11.67%	13.12%	16.62%	20.01%	11.82%	10.98%	20.51%	17.30%	17.94%	12.35%	21.62%	13.26%	13.60%	12.62%	2.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	438	12	24	43	25	16	30	21	10	32	24	29	16	10	7	22	21	6	14	7	12	17	14	8	9	6	3					
		2.06%	1.79%	1.94%	3.58%	1.86%	1.35%	3.20%	1.75%	1.74%	2.67%	1.99%	2.82%	3.52%	1.79%	1.90%	2.04%	1.89%	1.09%	1.99%	1.40%	1.76%	2.44%	2.77%	0.98%	1.33%	1.22%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	7339	285	470	410	574	475	401	507	233	462	451	274	128	162	167	311	346	165	212	164	182	187	112	235	173	156	97					
		34.58%	42.53%	38.11%	34.22%	42.77%	40.28%	42.79%	42.42%	40.73%	38.59%	37.48%	26.65%	28.19%	29.13%	45.50%	28.95%	31.22%	30.21%	30.19%	32.99%	26.76%	26.86%	22.22%	28.86%	25.59%	31.77%	31.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	0	2	0	3	2	0	0	1	5	0	5	1	0	2	1	2	1	0	1	1	1	0	2	0	0	0					
		0.14%	0.0%	0.16%	0.0%	0.22%	0.16%	0.0%	0.0%	0.17%	0.41%	0.0%	0.48%	0.22%	0.0%	0.54%	0.09%	0.18%	0.18%	0.0%	0.20%	0.14%	0.14%	0.0%	0.24%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	41	3	2	0	2	6	2	0	1	4	2	4	1	0	1	3	2	1	1	1	0	0	0	2	0	2	1					
		0.19%	0.44%	0.16%	0.0%	0.14%	0.50%	0.21%	0.0%	0.17%	0.33%	0.16%	0.38%	0.22%	0.0%	0.27%	0.27%	0.18%	0.18%	0.14%	0.20%	0.0%	0.0%	0.0%	0.24%	0.0%	0.40%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3310	87	206	191	190	136	91	167	65	169	134	237	113	72	15	205	239	154	66	44	127	109	93	122	147	62	69					
		15.59%	12.98%	16.70%	15.94%	14.15%	11.53%	9.71%	13.97%	11.36%	14.11%	11.13%	23.05%	24.88%	12.94%	4.08%	19.08%	21.57%	28.20%	9.40%	8.85%	18.67%	15.66%	18.45%	14.98%	21.74%	12.62%	22.69%					
																																	
41	Против всех	618	11	39	42	36	18	36	39	22	32	46	41	6	23	10	23	27	22	30	7	13	15	17	17	23	16	7					
		2.91%	1.64%	3.16%	3.50%	2.68%	1.52%	3.84%	3.26%	3.84%	2.67%	3.82%	3.98%	1.32%	4.13%	2.72%	2.14%	2.43%	4.02%	4.27%	1.40%	1.91%	2.15%	3.37%	2.08%	3.40%	3.25%	2.30%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
