Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Челно-Вершинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5	2	1	0	1	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	174	8	4	6	6	8	3	0	4	3	3	5	1	2	7	5	6	11	18	9	15	8	7	5	11	8	10	1					
		1.71%	1.48%	1.82%	2.90%	1.14%	1.78%	3.57%	0.00%	1.70%	1.38%	0.87%	1.57%	0.47%	1.98%	1.45%	1.87%	1.56%	1.48%	2.38%	1.65%	2.55%	1.25%	1.49%	1.18%	3.67%	1.72%	3.00%	0.63%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	2	2	4	0	0	2	0	2	0	0					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.40%	0.26%	0.37%	0.68%	0.00%	0.00%	0.47%	0.00%	0.43%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	0	2	0					
		0.09%	0.18%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.34%	0.00%	0.21%	0.24%	0.00%	0.00%	0.60%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1163	60	14	17	39	54	6	5	9	9	18	27	31	4	57	23	33	92	134	75	84	109	55	71	40	56	38	3					
		11.45%	11.09%	6.36%	8.21%	7.41%	12.00%	7.14%	3.50%	3.83%	4.13%	5.20%	8.46%	14.62%	3.96%	11.80%	8.61%	8.57%	12.40%	17.70%	13.74%	14.29%	17.06%	11.73%	16.78%	13.33%	12.07%	11.41%	1.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	2	2	2	2	0	0	0	0	1	1	0	0					
		0.15%	0.18%	0.45%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.47%	0.00%	0.00%	0.00%	0.52%	0.27%	0.26%	0.37%	0.00%	0.00%	0.00%	0.00%	0.33%	0.22%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	0	1	1	0	0	0	1	0	1	2	0	0	0	0	1	2	3	0	1	0	1	0	1	1	1	0					
		0.19%	0.37%	0.00%	0.48%	0.19%	0.00%	0.00%	0.00%	0.43%	0.00%	0.29%	0.63%	0.00%	0.00%	0.00%	0.00%	0.26%	0.27%	0.40%	0.00%	0.17%	0.00%	0.21%	0.00%	0.33%	0.22%	0.30%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	422	15	6	5	24	19	1	4	9	4	9	11	20	8	16	8	28	24	48	18	27	45	16	10	7	25	9	6					
		4.15%	2.77%	2.73%	2.42%	4.56%	4.22%	1.19%	2.80%	3.83%	1.83%	2.60%	3.45%	9.43%	7.92%	3.31%	2.99%	7.27%	3.23%	6.34%	3.30%	4.59%	7.04%	3.41%	2.36%	2.33%	5.39%	2.70%	3.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1646	57	26	42	94	83	19	14	34	26	21	59	28	15	58	70	41	131	111	121	123	108	89	48	37	68	93	30					
		16.21%	10.54%	11.82%	20.29%	17.87%	18.44%	22.62%	9.79%	14.47%	11.93%	6.07%	18.50%	13.21%	14.85%	12.01%	26.22%	10.65%	17.65%	14.66%	22.16%	20.92%	16.90%	18.98%	11.35%	12.33%	14.66%	27.93%	18.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	4	0	2	1	3	1	0	0	0	1	4	2	0	3	1	2	3	5	6	3	4	4	1	4	2	5	0					
		0.60%	0.74%	0.00%	0.97%	0.19%	0.67%	1.19%	0.00%	0.00%	0.00%	0.29%	1.25%	0.94%	0.00%	0.62%	0.37%	0.52%	0.40%	0.66%	1.10%	0.51%	0.63%	0.85%	0.24%	1.33%	0.43%	1.50%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6486	389	166	131	352	275	53	116	176	172	287	209	126	71	337	149	267	461	427	308	317	362	284	276	199	299	162	115					
		63.86%	71.90%	75.45%	63.29%	66.92%	61.11%	63.10%	81.12%	74.89%	78.90%	82.95%	65.52%	59.43%	70.30%	69.77%	55.81%	69.35%	62.13%	56.41%	56.41%	53.91%	56.65%	60.55%	65.25%	66.33%	64.44%	48.65%	72.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	1	0	2	2	0	0	0	0	1	0	0	1	0	3	1	6	1	3	1	0	1	0	0	0	3	1					
		0.27%	0.00%	0.45%	0.00%	0.38%	0.44%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.99%	0.00%	1.12%	0.26%	0.81%	0.13%	0.55%	0.17%	0.00%	0.21%	0.00%	0.00%	0.00%	0.90%	0.63%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
