Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Алнашская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026					
14	Число погашенных неиспользованных открепительных удостоверений	43	4	3	2	9	0	0	1	0	0	0	2	0	0	0	1	1	5	0	0	3	0	2	4	5	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	871	130	141	25	30	21	11	43	25	32	32	24	33	19	18	40	18	35	55	20	31	7	4	22	13	24	18					
		7.58%	8.54%	8.50%	11.16%	9.15%	7.19%	6.40%	11.53%	5.80%	6.26%	10.16%	6.23%	8.53%	7.95%	3.78%	7.65%	6.90%	5.21%	10.50%	6.33%	8.07%	3.68%	3.67%	8.59%	6.10%	4.51%	9.18%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1323	205	210	20	28	35	9	51	49	68	46	62	44	43	37	52	30	58	43	44	54	14	14	27	25	31	24					
		11.52%	13.47%	12.67%	8.93%	8.54%	11.99%	5.23%	13.67%	11.37%	13.31%	14.60%	16.10%	11.37%	17.99%	7.77%	9.94%	11.49%	8.63%	8.21%	13.92%	14.06%	7.37%	12.84%	10.55%	11.74%	5.83%	12.24%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	51	8	9	0	3	1	0	1	0	2	3	1	3	1	3	1	2	2	6	1	0	0	0	1	2	1	0					
		0.44%	0.53%	0.54%	0.00%	0.91%	0.34%	0.00%	0.27%	0.00%	0.39%	0.95%	0.26%	0.78%	0.42%	0.63%	0.19%	0.77%	0.30%	1.15%	0.32%	0.00%	0.00%	0.00%	0.39%	0.94%	0.19%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1775	293	288	31	60	37	12	53	63	119	57	64	60	29	62	58	36	66	139	29	40	14	9	36	20	81	19					
		15.45%	19.25%	17.37%	13.84%	18.29%	12.67%	6.98%	14.21%	14.62%	23.29%	18.10%	16.62%	15.50%	12.13%	13.03%	11.09%	13.79%	9.82%	26.53%	9.18%	10.42%	7.37%	8.26%	14.06%	9.39%	15.23%	9.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	64	9	10	0	3	0	0	2	2	3	2	1	6	1	1	0	0	4	9	0	1	1	0	1	0	7	1					
		0.56%	0.59%	0.60%	0.00%	0.91%	0.00%	0.00%	0.54%	0.46%	0.59%	0.63%	0.26%	1.55%	0.42%	0.21%	0.00%	0.00%	0.60%	1.72%	0.00%	0.26%	0.53%	0.00%	0.39%	0.00%	1.32%	0.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7205	835	964	144	195	198	140	213	286	280	167	232	234	143	350	369	171	502	256	219	250	149	80	167	152	381	128					
		62.71%	54.86%	58.14%	64.29%	59.45%	67.81%	81.40%	57.10%	66.36%	54.79%	53.02%	60.26%	60.47%	59.83%	73.53%	70.55%	65.52%	74.70%	48.85%	69.30%	65.10%	78.42%	73.39%	65.23%	71.36%	71.62%	65.31%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	8	7	1	1	0	0	2	1	3	3	0	3	0	1	0	0	2	2	1	2	1	2	0	1	0	1					
		0.37%	0.53%	0.42%	0.45%	0.30%	0.00%	0.00%	0.54%	0.23%	0.59%	0.95%	0.00%	0.78%	0.00%	0.21%	0.00%	0.00%	0.30%	0.38%	0.32%	0.52%	0.53%	1.83%	0.00%	0.47%	0.00%	0.51%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
