Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Дубненская городская 																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414					
		2.17%	2.44%	2.61%	3.74%	2.33%	2.43%	1.10%	1.36%	3.53%	1.73%	2.05%	2.24%	1.53%	1.91%	2.22%	1.76%	2.64%	0.66%	1.45%	1.29%	3.25%	2.20%	2.52%	2.84%	2.77%	1.90%	2.35%	2.80%	0.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2827	75	51	48	94	115	131	109	94	53	50	86	95	69	73	140	108	72	100	140	101	196	137	119	121	121	155	161	13					
		8.89%	7.63%	5.13%	5.44%	7.58%	7.37%	8.02%	6.48%	7.06%	6.57%	6.41%	8.39%	6.94%	6.30%	8.13%	12.36%	11.89%	7.98%	9.72%	12.91%	10.26%	11.37%	11.51%	12.08%	12.44%	11.50%	9.60%	9.61%	4.76%					
22	"5. ""За Русь Святую"""	152	2	5	8	10	8	11	3	12	6	0	2	10	8	3	3	1	4	3	6	1	9	5	7	3	4	7	9	2					
		0.47%	0.20%	0.50%	0.90%	0.80%	0.51%	0.67%	0.17%	0.90%	0.74%	0.0%	0.19%	0.73%	0.73%	0.33%	0.26%	0.11%	0.44%	0.29%	0.55%	0.10%	0.52%	0.42%	0.71%	0.30%	0.38%	0.43%	0.53%	0.73%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	1	2	0	2	3	2	0	1	3	6	3	5	2	3	4	2	0	2	0	4	2	3	0	1	1	4	4	1					
		0.19%	0.10%	0.20%	0.0%	0.16%	0.19%	0.12%	0.0%	0.07%	0.37%	0.77%	0.29%	0.36%	0.18%	0.33%	0.35%	0.22%	0.0%	0.19%	0.0%	0.40%	0.11%	0.25%	0.0%	0.10%	0.09%	0.24%	0.23%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	362	13	11	17	11	19	15	14	14	11	7	18	23	9	15	12	16	10	13	6	8	12	13	10	10	16	19	15	5					
		1.13%	1.32%	1.10%	1.92%	0.88%	1.21%	0.91%	0.83%	1.05%	1.36%	0.89%	1.75%	1.68%	0.82%	1.67%	1.06%	1.76%	1.10%	1.26%	0.55%	0.81%	0.69%	1.09%	1.01%	1.02%	1.52%	1.17%	0.89%	1.83%					
25	"8. ""Народно-республиканская партия России"""	39	0	3	0	0	1	2	1	1	0	0	4	1	2	0	2	2	1	1	0	0	3	3	0	2	8	1	1	0					
		0.12%	0.0%	0.30%	0.0%	0.0%	0.06%	0.12%	0.05%	0.07%	0.0%	0.0%	0.39%	0.07%	0.18%	0.0%	0.17%	0.22%	0.11%	0.09%	0.0%	0.0%	0.17%	0.25%	0.0%	0.20%	0.76%	0.06%	0.05%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	160	6	4	5	5	11	11	6	8	2	6	4	8	9	2	4	5	5	3	10	5	5	3	3	6	3	8	7	6					
		0.50%	0.61%	0.40%	0.56%	0.40%	0.70%	0.67%	0.35%	0.60%	0.24%	0.77%	0.39%	0.58%	0.82%	0.22%	0.35%	0.55%	0.55%	0.29%	0.92%	0.50%	0.29%	0.25%	0.30%	0.61%	0.28%	0.49%	0.41%	2.19%					
27	"10. ""Аграрная партия России"""	720	21	27	26	38	34	34	31	29	28	18	13	15	19	21	21	20	29	14	31	14	37	26	31	21	31	39	47	5					
		2.26%	2.13%	2.71%	2.94%	3.06%	2.17%	2.08%	1.84%	2.17%	3.47%	2.31%	1.26%	1.09%	1.73%	2.34%	1.85%	2.20%	3.21%	1.36%	2.85%	1.42%	2.14%	2.18%	3.14%	2.16%	2.94%	2.41%	2.80%	1.83%					
28	"11. ""Истинные патриоты России"""	17	0	2	0	1	0	0	0	0	0	0	0	2	1	0	2	0	0	3	1	0	0	0	0	0	2	1	2	0					
		0.05%	0.0%	0.20%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.09%	0.0%	0.17%	0.0%	0.0%	0.29%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.06%	0.11%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	552	15	18	15	23	21	25	28	22	21	14	18	26	24	20	19	21	10	13	12	21	22	24	15	21	23	25	30	6					
		1.73%	1.52%	1.81%	1.70%	1.85%	1.34%	1.53%	1.66%	1.65%	2.60%	1.79%	1.75%	1.90%	2.19%	2.22%	1.67%	2.31%	1.10%	1.26%	1.10%	2.13%	1.27%	2.01%	1.52%	2.16%	2.18%	1.54%	1.79%	2.19%					
30	"13. ""Демократическая партия России"""	46	0	1	2	6	3	1	0	2	0	2	2	4	0	2	4	3	0	1	2	1	3	1	0	3	2	1	0	0					
		0.14%	0.0%	0.10%	0.22%	0.48%	0.19%	0.06%	0.0%	0.15%	0.0%	0.25%	0.19%	0.29%	0.0%	0.22%	0.35%	0.33%	0.0%	0.09%	0.18%	0.10%	0.17%	0.08%	0.0%	0.30%	0.19%	0.06%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	0	1	3	1	1	0	2	4	2	2	0	3	3	1	3	0	0	1	2	2	1	1	0	0	1	1	1	0					
		0.11%	0.0%	0.10%	0.34%	0.08%	0.06%	0.0%	0.11%	0.30%	0.24%	0.25%	0.0%	0.21%	0.27%	0.11%	0.26%	0.0%	0.0%	0.09%	0.18%	0.20%	0.05%	0.08%	0.0%	0.0%	0.09%	0.06%	0.05%	0.0%					
32	"15. ""Партия СЛОН"""	59	0	3	0	2	3	2	1	3	0	3	5	3	0	1	1	2	3	3	0	1	9	1	4	1	1	2	2	3					
		0.18%	0.0%	0.30%	0.0%	0.16%	0.19%	0.12%	0.05%	0.22%	0.0%	0.38%	0.48%	0.21%	0.0%	0.11%	0.08%	0.22%	0.33%	0.29%	0.0%	0.10%	0.52%	0.08%	0.40%	0.10%	0.09%	0.12%	0.11%	1.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5733	203	165	151	253	297	297	426	251	124	116	163	190	191	159	192	128	173	186	211	165	338	255	188	203	147	269	254	38					
		18.03%	20.67%	16.61%	17.12%	20.40%	19.03%	18.18%	25.35%	18.85%	15.38%	14.89%	15.91%	13.88%	17.45%	17.72%	16.96%	14.09%	19.17%	18.09%	19.46%	16.76%	19.61%	21.42%	19.08%	20.88%	13.97%	16.66%	15.17%	13.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	2	2	0	2	1	0	3	0	2	0	0	0	2	0	0	0	7	0	1	3	0	2	1	0	4	3	0					
		0.11%	0.0%	0.20%	0.22%	0.0%	0.12%	0.06%	0.0%	0.22%	0.0%	0.25%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.68%	0.0%	0.10%	0.17%	0.0%	0.20%	0.10%	0.0%	0.24%	0.17%	0.0%					
35	"18. ""ЛДПР"""	2351	77	62	80	106	132	135	95	113	64	67	88	135	71	75	74	82	88	63	70	59	122	69	37	50	75	138	102	22					
		7.39%	7.84%	6.24%	9.07%	8.54%	8.46%	8.26%	5.65%	8.48%	7.94%	8.60%	8.59%	9.86%	6.48%	8.36%	6.53%	9.03%	9.75%	6.12%	6.45%	5.99%	7.08%	5.79%	3.75%	5.14%	7.12%	8.55%	6.09%	8.05%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	558	15	29	11	18	28	33	36	32	22	10	15	32	19	9	16	19	20	15	21	11	27	15	14	8	12	32	33	6					
		1.75%	1.52%	2.92%	1.24%	1.45%	1.79%	2.02%	2.14%	2.40%	2.72%	1.28%	1.46%	2.33%	1.73%	1.00%	1.41%	2.09%	2.21%	1.45%	1.93%	1.11%	1.56%	1.26%	1.42%	0.82%	1.14%	1.98%	1.97%	2.19%					
37	"20. ""Политическая партия ""Единая Россия"""	9900	322	327	263	375	507	528	501	358	222	313	366	528	406	291	329	261	286	358	310	296	457	299	285	252	310	510	548	92					
		31.14%	32.79%	32.93%	29.81%	30.24%	32.5%	32.33%	29.82%	26.89%	27.54%	40.17%	35.74%	38.59%	37.11%	32.44%	29.06%	28.74%	31.70%	34.82%	28.59%	30.08%	26.52%	25.12%	28.93%	25.92%	29.46%	31.59%	32.73%	33.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	3	0	0	5	2	2	0	2	0	0	0	2	0	1	0	1	0	1	0	3	1	1	2	2	2	5	0					
		0.11%	0.0%	0.30%	0.0%	0.0%	0.32%	0.12%	0.11%	0.0%	0.24%	0.0%	0.0%	0.0%	0.18%	0.0%	0.08%	0.0%	0.11%	0.0%	0.09%	0.0%	0.17%	0.08%	0.10%	0.20%	0.19%	0.12%	0.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	132	4	4	2	6	7	8	6	2	6	5	4	7	5	9	6	3	5	3	3	5	9	0	4	3	2	4	9	1					
		0.41%	0.40%	0.40%	0.22%	0.48%	0.44%	0.48%	0.35%	0.15%	0.74%	0.64%	0.39%	0.51%	0.45%	1.00%	0.53%	0.33%	0.55%	0.29%	0.27%	0.50%	0.52%	0.0%	0.40%	0.30%	0.19%	0.24%	0.53%	0.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3063	105	126	102	105	148	211	168	139	109	51	90	67	99	86	104	75	80	75	94	87	205	110	117	110	99	153	131	17					
		9.63%	10.69%	12.68%	11.56%	8.46%	9.48%	12.92%	10.0%	10.44%	13.52%	6.54%	8.78%	4.89%	9.04%	9.58%	9.18%	8.25%	8.86%	7.29%	8.67%	8.84%	11.89%	9.24%	11.87%	11.31%	9.41%	9.47%	7.82%	6.22%					
																																			
41	Против всех	1717	34	47	47	60	86	79	101	100	43	47	51	105	67	45	58	57	49	43	60	65	68	59	42	51	46	85	96	26					
		5.40%	3.46%	4.73%	5.32%	4.83%	5.51%	4.83%	6.01%	7.51%	5.33%	6.03%	4.98%	7.67%	6.12%	5.01%	5.12%	6.27%	5.43%	4.18%	5.53%	6.60%	3.94%	4.95%	4.26%	5.24%	4.37%	5.26%	5.73%	9.52%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
