Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Казачинско-Ленская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	124	1	3	3	8	17	2	9	20	9	2	8	2	12	4	0	9	10	3	1	0	1	0					
		1.36%	0.36%	3.85%	0.42%	1.11%	1.74%	1.08%	1.75%	1.70%	2.43%	1.16%	1.40%	0.87%	1.51%	1.88%	0.00%	1.40%	1.87%	3.80%	2.86%	0.00%	3.85%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6330	165	48	532	520	683	127	385	817	264	145	362	168	562	163	485	416	332	60	20	23	22	31					
		69.52%	59.57%	61.54%	73.68%	71.92%	69.84%	68.28%	75.05%	69.59%	71.35%	84.30%	63.51%	73.36%	70.60%	76.53%	69.09%	64.90%	62.17%	75.95%	57.14%	60.53%	84.62%	63.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	2	0	3	1	2	3	4	5	2	0	1	3	1	3	4	4	1	0	0	0	0	0					
		0.43%	0.72%	0.00%	0.42%	0.14%	0.20%	1.61%	0.78%	0.43%	0.54%	0.00%	0.18%	1.31%	0.13%	1.41%	0.57%	0.62%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
