Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Воробьевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6504	504	71	117	117	127	759	643	226	169	130	265	218	391	164	109	219	209	240	604	353	242	365	136	126					
		54.96%	60.14%	43.03%	46.80%	38.49%	49.61%	51.11%	55.38%	37.86%	61.68%	40.25%	57.24%	53.17%	56.99%	34.60%	39.07%	49.66%	52.91%	64.00%	76.46%	68.81%	52.38%	71.29%	59.65%	82.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	0	1	2	1	1	4	0	2	1	1	2	0	2	1	1	0	4	3	1	4	1	0	2	0					
		0.29%	0.00%	0.61%	0.80%	0.33%	0.39%	0.27%	0.00%	0.34%	0.36%	0.31%	0.43%	0.00%	0.29%	0.21%	0.36%	0.00%	1.01%	0.80%	0.13%	0.78%	0.22%	0.00%	0.88%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
