Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																															
Дата голосования: 18.09.2016																															
																															
Наименование Избирательной комиссии:    Заокская																															
																															
Сводная таблица итогов голосования по федеральному избирательному округу																															
																															
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	972	32	106	26	51	18	21	59	33	63	24	87	34	38	40	23	44	75	75	66	57									
		14.83%	16.67%	19.70%	14.86%	17.96%	12.86%	16.28%	11.57%	9.46%	16.54%	13.64%	16.70%	13.28%	15.02%	16.00%	16.67%	10.05%	15.37%	15.92%	14.97%	13.48%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	45	2	1	2	1	0	0	2	5	1	0	2	0	2	0	0	4	2	2	10	9									
		0.69%	1.04%	0.19%	1.14%	0.35%	0.00%	0.00%	0.39%	1.43%	0.26%	0.00%	0.38%	0.00%	0.79%	0.00%	0.00%	0.91%	0.41%	0.42%	2.27%	2.13%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	75	1	3	1	3	1	1	9	1	4	1	4	2	1	6	0	2	9	10	10	6									
		1.14%	0.52%	0.56%	0.57%	1.06%	0.71%	0.78%	1.76%	0.29%	1.05%	0.57%	0.77%	0.78%	0.40%	2.40%	0.00%	0.46%	1.84%	2.12%	2.27%	1.42%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	16	0	0	2	0	0	1	3	1	2	0	4	0	0	2	0	0	1	0	0	0									
		0.24%	0.00%	0.00%	1.14%	0.00%	0.00%	0.78%	0.59%	0.29%	0.52%	0.00%	0.77%	0.00%	0.00%	0.80%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	96	1	2	1	4	0	2	3	2	5	1	5	4	2	5	3	3	2	16	21	14									
		1.46%	0.52%	0.37%	0.57%	1.41%	0.00%	1.55%	0.59%	0.57%	1.31%	0.57%	0.96%	1.56%	0.79%	2.00%	2.17%	0.68%	0.41%	3.40%	4.76%	3.31%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	920	34	69	34	29	14	19	59	38	65	23	73	29	28	36	24	101	86	66	57	36									
		14.04%	17.71%	12.83%	19.43%	10.21%	10.00%	14.73%	11.57%	10.89%	17.06%	13.07%	14.01%	11.33%	11.07%	14.40%	17.39%	23.06%	17.62%	14.01%	12.93%	8.51%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	25	1	0	0	3	2	0	1	0	0	0	1	1	0	1	1	1	1	7	2	3									
		0.38%	0.52%	0.00%	0.00%	1.06%	1.43%	0.00%	0.20%	0.00%	0.00%	0.00%	0.19%	0.39%	0.00%	0.40%	0.72%	0.23%	0.20%	1.49%	0.45%	0.71%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	149	5	9	2	3	3	3	7	2	22	9	17	2	6	7	3	4	10	9	11	15									
		2.27%	2.60%	1.67%	1.14%	1.06%	2.14%	2.33%	1.37%	0.57%	5.77%	5.11%	3.26%	0.78%	2.37%	2.80%	2.17%	0.91%	2.05%	1.91%	2.49%	3.55%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
