Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Березовская городская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156					
		0.07%	0.12%	0.15%	0.0%	0.0%	0.0%	0.18%	0.0%	0.08%	0.0%	0.0%	0.0%	0.08%	0.32%	0.0%	0.07%	0.14%	0.0%	0.16%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	1.01%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	119	5	1	2	4	4	4	7	6	0	8	6	7	8	2	4	2	4	7	5	4	4	8	2	0	0	9	2	4	0	0					
		0.54%	0.62%	0.15%	0.42%	0.75%	1.48%	0.72%	0.49%	0.48%	0.0%	0.66%	1.02%	0.60%	0.64%	0.25%	0.30%	0.14%	0.42%	0.58%	0.40%	0.40%	0.41%	0.95%	0.55%	0.0%	0.0%	1.96%	0.5%	2.25%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	34	1	1	1	2	3	0	3	0	0	4	0	2	1	2	3	2	2	0	2	0	2	2	0	0	1	0	0	0	0	0					
		0.15%	0.12%	0.15%	0.21%	0.37%	1.11%	0.0%	0.21%	0.0%	0.0%	0.33%	0.0%	0.17%	0.08%	0.25%	0.23%	0.14%	0.21%	0.0%	0.16%	0.0%	0.20%	0.23%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	0	0	0	0	0	2	1	0	3	0	2	0	0	2	1	1	2	1	0	0	0	2	1	0	0	1	1	0	0					
		0.09%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.08%	0.0%	0.24%	0.0%	0.17%	0.0%	0.0%	0.15%	0.07%	0.10%	0.16%	0.08%	0.0%	0.0%	0.0%	0.55%	0.63%	0.0%	0.0%	0.25%	0.56%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	26	1	2	0	1	0	1	2	1	0	1	0	1	4	1	2	4	0	0	0	1	2	0	1	0	0	0	0	0	0	1					
		0.11%	0.12%	0.30%	0.0%	0.18%	0.0%	0.18%	0.14%	0.08%	0.0%	0.08%	0.0%	0.08%	0.32%	0.12%	0.15%	0.28%	0.0%	0.0%	0.0%	0.10%	0.20%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1654	70	26	27	25	18	35	116	94	5	90	33	105	107	54	116	137	104	128	98	64	48	43	17	14	2	32	29	11	5	1					
		7.54%	8.77%	3.97%	5.76%	4.74%	6.66%	6.36%	8.15%	7.60%	1.88%	7.45%	5.61%	9.05%	8.56%	6.80%	8.90%	9.68%	11.04%	10.63%	8.02%	6.43%	4.92%	5.13%	4.74%	8.86%	1.53%	6.97%	7.25%	6.21%	8.06%	1.01%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	4	3	0	4	2	0	1	1	3	0	0	2	3	1	3	2	1	0	2	1	0	1	1	1	0	1	1	0	0	1					
		0.17%	0.50%	0.45%	0.0%	0.75%	0.74%	0.0%	0.07%	0.08%	1.13%	0.0%	0.0%	0.17%	0.24%	0.12%	0.23%	0.14%	0.10%	0.0%	0.16%	0.10%	0.0%	0.11%	0.27%	0.63%	0.0%	0.21%	0.25%	0.0%	0.0%	1.01%					
35	"18. ""ЛДПР"""	3422	127	94	75	96	31	80	239	175	42	196	94	201	222	129	174	205	117	178	201	174	166	141	57	30	15	67	46	18	7	25					
		15.61%	15.91%	14.37%	16.02%	18.21%	11.48%	14.54%	16.80%	14.15%	15.84%	16.23%	15.98%	17.32%	17.76%	16.26%	13.35%	14.49%	12.42%	14.78%	16.46%	17.50%	17.04%	16.82%	15.92%	18.98%	11.53%	14.59%	11.5%	10.16%	11.29%	25.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	165	9	4	5	2	4	5	14	7	2	11	7	6	11	4	9	7	6	10	11	7	8	3	1	1	0	6	2	3	0	0					
		0.75%	1.12%	0.61%	1.06%	0.37%	1.48%	0.90%	0.98%	0.56%	0.75%	0.91%	1.19%	0.51%	0.88%	0.50%	0.69%	0.49%	0.63%	0.83%	0.90%	0.70%	0.82%	0.35%	0.27%	0.63%	0.0%	1.30%	0.5%	1.69%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	10155	361	311	233	255	121	287	623	552	128	568	297	488	550	372	570	643	437	507	582	468	466	397	149	62	73	249	220	91	44	51					
		46.32%	45.23%	47.55%	49.78%	48.38%	44.81%	52.18%	43.81%	44.66%	48.30%	47.05%	50.51%	42.06%	44.0%	46.91%	43.74%	45.47%	46.39%	42.10%	47.66%	47.08%	47.84%	47.37%	41.62%	39.24%	56.15%	54.24%	55.0%	51.41%	70.96%	51.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	2	1	1	1	1	0	3	0	0	1	0	0	1	1	3	4	2	1	2	1	0	2	1	0	0	1	1	1	0	0					
		0.14%	0.25%	0.15%	0.21%	0.18%	0.37%	0.0%	0.21%	0.0%	0.0%	0.08%	0.0%	0.0%	0.08%	0.12%	0.23%	0.28%	0.21%	0.08%	0.16%	0.10%	0.0%	0.23%	0.27%	0.0%	0.0%	0.21%	0.25%	0.56%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	1	1	0	0	0	0	5	6	1	3	2	2	0	0	2	2	0	3	0	5	0	1	1	0	0	0	0	0	0	0					
		0.15%	0.12%	0.15%	0.0%	0.0%	0.0%	0.0%	0.35%	0.48%	0.37%	0.24%	0.34%	0.17%	0.0%	0.0%	0.15%	0.14%	0.0%	0.24%	0.0%	0.50%	0.0%	0.11%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1628	73	89	42	41	25	41	116	112	23	89	36	61	78	65	86	123	51	83	90	55	60	38	36	22	9	29	36	9	5	5					
		7.42%	9.14%	13.60%	8.97%	7.77%	9.25%	7.45%	8.15%	9.06%	8.67%	7.37%	6.12%	5.25%	6.24%	8.19%	6.60%	8.69%	5.41%	6.89%	7.37%	5.53%	6.16%	4.53%	10.05%	13.92%	6.92%	6.31%	9.0%	5.08%	8.06%	5.05%					
																																					
41	Против всех	1280	27	30	13	28	12	16	82	78	17	71	23	87	83	64	97	89	63	87	59	64	51	51	23	3	10	16	23	9	0	4					
		5.83%	3.38%	4.58%	2.77%	5.31%	4.44%	2.90%	5.76%	6.31%	6.41%	5.88%	3.91%	7.5%	6.64%	8.07%	7.44%	6.29%	6.68%	7.22%	4.83%	6.43%	5.23%	6.08%	6.42%	1.89%	7.69%	3.48%	5.75%	5.08%	0.0%	4.04%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
