Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Первомайская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929					
		3.00%	3.28%	2.74%	3.00%	3.37%	3.03%	3.32%	3.16%	2.69%	0.66%	2.71%	4.37%	0.46%	2.59%	5.94%	0.0%	0.0%	3.72%	6.57%	1.40%	2.11%	3.84%					
37	"20. ""Политическая партия ""Единая Россия"""	2873	281	360	284	438	434	225	105	117	99	83	37	48	31	51	22	45	66	26	25	83	13					
		33.48%	34.18%	34.05%	35.54%	30.20%	32.97%	34.03%	41.50%	45.0%	33.0%	45.10%	20.21%	22.22%	40.25%	25.24%	53.65%	75.0%	30.69%	34.21%	35.21%	29.22%	25.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	0	4	1	4	2	1	2	0	0	0	0	0	0	1	0	1	2	0	0	2					
		0.24%	0.12%	0.0%	0.50%	0.06%	0.30%	0.30%	0.39%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%	0.0%	0.46%	2.63%	0.0%	0.0%	3.84%					
39	"22. ""Развитие предпринимательства"""	17	1	0	4	1	4	3	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0					
		0.19%	0.12%	0.0%	0.50%	0.06%	0.30%	0.45%	0.0%	0.0%	0.33%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.35%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2126	230	254	208	416	366	138	48	50	72	30	37	74	22	40	1	10	32	7	19	48	24					
		24.78%	27.98%	24.03%	26.03%	28.68%	27.81%	20.87%	18.97%	19.23%	24.0%	16.30%	20.21%	34.25%	28.57%	19.80%	2.43%	16.66%	14.88%	9.21%	26.76%	16.90%	46.15%					
																												
41	Против всех	353	49	55	22	60	57	25	7	6	9	10	9	12	4	8	0	1	4	1	2	12	0					
		4.11%	5.96%	5.20%	2.75%	4.13%	4.33%	3.78%	2.76%	2.30%	3.0%	5.43%	4.91%	5.55%	5.19%	3.96%	0.0%	1.66%	1.86%	1.31%	2.81%	4.22%	0.0%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
