Выборы Президента Российской Федерации																																	
																																	
"Наименование Избирательной комиссии:    Саратов, Фрунзенская"																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531					
11	Число полученных открепительных  удостоверений	1436	60	50	50	50	50	70	60	100	50	70	50	50	50	50	86	50	50	50	50	50	0	70	50	70	90	10					
12	Число выданных открепительных удостоверений	955	48	30	36	36	30	59	54	34	30	54	45	36	33	36	48	20	27	13	43	42	0	45	46	40	68	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	596	15	145	10	26	9	7	154	19	0	18	4	2	9	19	10	4	19	10	7	9	57	4	11	8	20	0					
14	Число неиспользованных открепительных удостоверений	481	12	20	14	14	20	11	6	66	20	16	5	14	17	14	38	30	23	37	7	8	0	25	4	30	22	8					
15	"Число открепительных удостоверений, выданных в ТИК"	14	2	1	0	0	1	0	0	0	0	2	1	1	0	1	0	0	0	0	1	1	0	0	2	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	1405	89	50	42	48	48	74	99	56	61	73	66	47	80	11	66	33	47	16	27	59	0	83	58	73	99	0					
		4.30%	7.33%	3.83%	4.40%	3.34%	3.96%	4.07%	6.39%	4.48%	4.69%	4.57%	4.85%	3.67%	5.48%	0.75%	5.27%	2.64%	3.94%	2.07%	3.33%	3.40%	0.00%	4.38%	4.69%	4.80%	6.12%	0.00%					
19	. Малышкин Олег Александрович	374	5	19	14	18	19	12	16	10	15	29	19	12	6	18	7	12	15	8	8	24	0	23	26	23	16	0					
		1.14%	0.41%	1.45%	1.47%	1.25%	1.57%	0.66%	1.03%	0.80%	1.15%	1.81%	1.40%	0.94%	0.41%	1.23%	0.56%	0.96%	1.26%	1.04%	0.99%	1.38%	0.00%	1.21%	2.10%	1.51%	0.99%	0.00%					
20	. Миронов Сергей Михайлович	272	14	4	5	10	7	13	22	11	11	5	11	13	13	54	12	6	8	4	3	9	0	15	12	7	3	0					
		0.83%	1.15%	0.31%	0.52%	0.70%	0.58%	0.72%	1.42%	0.88%	0.84%	0.31%	0.81%	1.02%	0.89%	3.70%	0.96%	0.48%	0.67%	0.52%	0.37%	0.52%	0.00%	0.79%	0.97%	0.46%	0.19%	0.00%					
21	. Путин Владимир Владимирович	24007	854	1006	665	1182	877	1327	1087	901	915	1118	988	949	1020	1270	875	911	881	623	633	1348	56	1335	886	1063	1084	153					
		73.42%	70.29%	76.97%	69.71%	82.20%	72.36%	72.99%	70.13%	72.14%	70.28%	69.96%	72.59%	74.14%	69.91%	87.05%	69.89%	72.82%	73.85%	80.70%	77.96%	77.78%	98.25%	70.45%	71.62%	69.84%	67.00%	100.00%					
22	. Хакамада Ирина Муцуовна	1633	93	56	73	57	75	96	95	64	77	85	71	67	88	19	59	45	44	16	28	61	0	97	78	87	102	0					
		4.99%	7.65%	4.28%	7.65%	3.96%	6.19%	5.28%	6.13%	5.12%	5.91%	5.32%	5.22%	5.23%	6.03%	1.30%	4.71%	3.60%	3.69%	2.07%	3.45%	3.52%	0.00%	5.12%	6.31%	5.72%	6.30%	0.00%					
23	. Харитонов Николай Михайлович	3772	137	125	114	94	127	259	182	144	174	225	158	161	183	35	204	121	154	91	89	186	0	254	126	189	240	0					
		11.54%	11.28%	9.56%	11.95%	6.54%	10.48%	14.25%	11.74%	11.53%	13.36%	14.08%	11.61%	12.58%	12.54%	2.40%	16.29%	9.67%	12.91%	11.79%	10.96%	10.73%	0.00%	13.40%	10.19%	12.42%	14.83%	0.00%					
																																	
24	Против всех	1108	20	42	36	29	56	33	48	62	41	55	45	28	67	52	23	68	42	14	24	46	0	85	46	77	69	0					
		3.39%	1.65%	3.21%	3.77%	2.02%	4.62%	1.82%	3.10%	4.96%	3.15%	3.44%	3.31%	2.19%	4.59%	3.56%	1.84%	5.44%	3.52%	1.81%	2.96%	2.65%	0.00%	4.49%	3.72%	5.06%	4.26%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
