Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Карабудахкентская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0					
14	Число погашенных открепительных удостоверений	94	2	2	3	3	3	4	2	2	2	3	3	4	3	0	2	2	4	4	8	2	6	3	2	8	3	3	3	5	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	14	3	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.04%	0.49%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.10%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	365	66	0	77	0	0	0	0	0	0	0	0	0	4	16	0	0	15	4	2	0	0	22	20	100	14	23	1	1	0					
		1.15%	10.89%	0.0%	5.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	1.42%	0.0%	0.0%	1.15%	0.26%	0.09%	0.0%	0.0%	2.20%	1.00%	3.59%	1.35%	2.11%	0.16%	0.10%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	14	0	0	2	0	2	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0					
		0.04%	0.0%	0.0%	0.13%	0.0%	0.19%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.10%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	2.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
22	"5. ""За Русь Святую"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%					
25	"8. ""Народно-республиканская партия России"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	517	24	0	1	67	134	134	0	0	0	7	76	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	68	0					
		1.64%	3.96%	0.0%	0.06%	7.29%	13.25%	13.90%	0.0%	0.0%	0.0%	0.62%	6.96%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	6.98%	0.0%					
28	"11. ""Истинные патриоты России"""	2195	30	101	41	413	481	238	0	0	0	200	489	0	0	42	0	0	0	0	0	53	0	0	0	0	0	0	10	69	28					
		6.96%	4.95%	14.61%	2.72%	44.94%	47.57%	24.68%	0.0%	0.0%	0.0%	17.73%	44.82%	0.0%	0.0%	3.75%	0.0%	0.0%	0.0%	0.0%	0.0%	6.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	7.09%	3.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.01%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	92	1	0	16	0	6	52	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	4	7	0					
		0.29%	0.16%	0.0%	1.06%	0.0%	0.59%	5.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.71%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	93					
		0.30%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	10.33%					
35	"18. ""ЛДПР"""	22	4	0	0	0	1	5	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	3	4	0					
		0.06%	0.66%	0.0%	0.0%	0.0%	0.09%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.41%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	793	56	52	2	0	0	0	0	2	3	42	48	60	0	29	2	0	0	0	100	40	54	0	0	197	0	101	2	3	0					
		2.51%	9.24%	7.52%	0.13%	0.0%	0.0%	0.0%	0.0%	0.64%	0.50%	3.72%	4.39%	4.05%	0.0%	2.59%	1.11%	0.0%	0.0%	0.0%	4.63%	4.76%	4.50%	0.0%	0.0%	7.08%	0.0%	9.30%	0.33%	0.30%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	23312	333	508	1208	332	323	370	590	296	575	351	229	1232	1257	858	23	602	1087	1334	1824	594	1059	897	1823	2028	1004	920	408	575	672					
		73.99%	54.95%	73.51%	80.26%	36.12%	31.94%	38.38%	95.77%	94.87%	96.47%	31.11%	20.98%	83.24%	95.80%	76.67%	12.77%	98.20%	83.48%	88.46%	84.60%	70.79%	88.39%	89.87%	91.97%	72.94%	97.19%	84.71%	67.32%	59.09%	74.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
		0.06%	0.33%	0.0%	0.0%	0.0%	0.0%	1.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	6	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.09%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.10%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3913	69	30	155	107	58	134	26	14	18	509	234	188	51	137	127	11	200	170	230	150	85	79	139	452	15	42	145	231	107					
		12.42%	11.38%	4.34%	10.29%	11.64%	5.73%	13.90%	4.22%	4.48%	3.02%	45.12%	21.44%	12.70%	3.88%	12.24%	70.55%	1.79%	15.36%	11.27%	10.66%	17.87%	7.09%	7.91%	7.01%	16.25%	1.45%	3.86%	23.92%	23.74%	11.88%					
																																				
41	Против всех	76	12	0	0	0	5	4	0	0	0	11	10	0	0	20	6	0	0	0	0	0	0	0	0	3	0	0	3	2	0					
		0.24%	1.98%	0.0%	0.0%	0.0%	0.49%	0.41%	0.0%	0.0%	0.0%	0.97%	0.91%	0.0%	0.0%	1.78%	3.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.49%	0.20%	0.0%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
