Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Каменск-Шахтинская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №812	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №1164	УИК №1168	УИК №2461	УИК №2462					
		0.54%	0.00%	0.65%	0.57%	0.26%	0.82%	0.46%	0.25%	0.21%	0.78%	0.23%	0.50%	0.55%	0.71%	0.55%	0.68%	0.70%	0.54%	0.49%	1.16%	0.40%	0.48%	0.33%	1.43%	0.51%	0.86%	1.08%	0.28%	0.86%	0.41%	0.32%	0.65%	0.18%	0.29%	0.21%	0.32%	0.99%	0.41%	0.71%	0.48%	0.45%	0.33%	0.56%	0.16%	0.28%	0.92%	0.36%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
