Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Болотнинская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119					
14	Число погашенных открепительных удостоверений	186	2	5	2	6	3	10	5	8	4	8	3	4	5	4	5	5	5	3	1	5	3	5	9	7	5	3	8	5	2	4	7	3	3	5	2	6	5	4	7					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	214	3	0	6	14	5	8	2	1	2	4	5	8	7	4	0	1	6	2	10	5	9	0	1	6	2	3	4	3	16	10	5	9	12	6	5	7	5	6	12					
		1.57%	1.12%	0.0%	2.38%	3.04%	3.01%	2.26%	1.08%	0.26%	2.43%	1.11%	3.16%	2.64%	7.60%	1.06%	0.0%	1.36%	7.22%	0.98%	3.59%	4.67%	3.05%	0.0%	0.35%	1.55%	1.62%	1.03%	0.98%	2.80%	1.61%	1.01%	0.79%	0.95%	1.94%	0.84%	1.89%	1.61%	2.29%	0.97%	1.60%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	233	4	0	4	5	0	4	0	0	0	5	0	3	3	3	0	0	0	0	0	2	3	1	0	2	1	4	3	1	23	36	22	28	13	14	2	5	2	13	27					
		1.71%	1.49%	0.0%	1.58%	1.08%	0.0%	1.13%	0.0%	0.0%	0.0%	1.39%	0.0%	0.99%	3.26%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	1.86%	1.01%	1.51%	0.0%	0.51%	0.81%	1.37%	0.73%	0.93%	2.32%	3.63%	3.49%	2.96%	2.11%	1.97%	0.75%	1.15%	0.91%	2.11%	3.60%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	353	8	0	3	9	7	7	3	4	3	7	2	13	0	0	0	3	4	3	7	6	5	1	6	2	4	7	10	0	30	29	19	30	29	27	2	12	3	28	20					
		2.59%	2.99%	0.0%	1.19%	1.95%	4.21%	1.98%	1.62%	1.06%	3.65%	1.94%	1.26%	4.30%	0.0%	0.0%	0.0%	4.10%	4.81%	1.47%	2.51%	5.60%	1.69%	1.51%	2.11%	0.51%	3.25%	2.41%	2.45%	0.0%	3.02%	2.92%	3.02%	3.17%	4.70%	3.81%	0.75%	2.77%	1.37%	4.54%	2.67%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	391	1	0	4	7	2	1	1	2	0	17	3	3	0	7	1	0	0	4	5	2	2	0	4	17	0	3	1	0	45	47	49	49	14	25	11	7	0	24	33					
		2.87%	0.37%	0.0%	1.58%	1.52%	1.20%	0.28%	0.54%	0.53%	0.0%	4.73%	1.89%	0.99%	0.0%	1.86%	1.23%	0.0%	0.0%	1.96%	1.79%	1.86%	0.67%	0.0%	1.40%	4.41%	0.0%	1.03%	0.24%	0.0%	4.54%	4.74%	7.79%	5.18%	2.27%	3.53%	4.16%	1.61%	0.0%	3.89%	4.40%					
22	"5. ""За Русь Святую"""	173	0	18	4	7	2	1	0	0	0	1	2	0	2	1	0	0	1	2	0	1	3	0	12	2	1	4	0	0	19	26	2	19	8	10	2	2	0	8	13					
		1.27%	0.0%	7.5%	1.58%	1.52%	1.20%	0.28%	0.0%	0.0%	0.0%	0.27%	1.26%	0.0%	2.17%	0.26%	0.0%	0.0%	1.20%	0.98%	0.0%	0.93%	1.01%	0.0%	4.22%	0.51%	0.81%	1.37%	0.0%	0.0%	1.91%	2.62%	0.31%	2.01%	1.29%	1.41%	0.75%	0.46%	0.0%	1.29%	1.73%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	0	0	1	1	3	2	0	0	0	0	1	2	2	0	0	0	0	0	2	2	1	0	0	2	1	0	3	1	0	1	1	1	1	1	1	2	2	3	3					
		0.29%	0.0%	0.0%	0.39%	0.21%	1.80%	0.56%	0.0%	0.0%	0.0%	0.0%	0.63%	0.66%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	1.86%	0.33%	0.0%	0.0%	0.51%	0.81%	0.0%	0.73%	0.93%	0.0%	0.10%	0.15%	0.10%	0.16%	0.14%	0.37%	0.46%	0.91%	0.48%	0.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	53	0	0	1	2	1	3	3	0	2	2	0	1	0	0	0	0	0	1	2	0	0	0	1	1	1	1	0	0	4	2	0	4	3	2	2	4	1	3	6					
		0.38%	0.0%	0.0%	0.39%	0.43%	0.60%	0.84%	1.62%	0.0%	2.43%	0.55%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.71%	0.0%	0.0%	0.0%	0.35%	0.25%	0.81%	0.34%	0.0%	0.0%	0.40%	0.20%	0.0%	0.42%	0.48%	0.28%	0.75%	0.92%	0.45%	0.48%	0.80%					
25	"8. ""Народно-республиканская партия России"""	31	0	0	0	4	1	1	1	0	1	0	1	2	0	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	1	2	1	0	1	2	1	2	1	1					
		0.22%	0.0%	0.0%	0.0%	0.86%	0.60%	0.28%	0.54%	0.0%	1.21%	0.0%	0.63%	0.66%	0.0%	0.79%	0.0%	0.0%	1.20%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.20%	0.10%	0.31%	0.10%	0.0%	0.14%	0.75%	0.23%	0.91%	0.16%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	3	2	0	1	1	2	1	0	1					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.35%	0.93%	0.0%	0.0%	0.0%	0.0%	0.81%	0.34%	0.0%	0.93%	0.10%	0.20%	0.47%	0.21%	0.0%	0.14%	0.37%	0.46%	0.45%	0.0%	0.13%					
27	"10. ""Аграрная партия России"""	562	14	22	8	24	21	25	5	25	2	21	11	17	11	41	10	6	1	4	17	5	16	1	20	25	7	8	22	5	21	17	9	21	12	19	3	15	19	17	15					
		4.12%	5.24%	9.16%	3.17%	5.21%	12.65%	7.08%	2.70%	6.68%	2.43%	5.84%	6.96%	5.62%	11.95%	10.90%	12.34%	8.21%	1.20%	1.96%	6.11%	4.67%	5.42%	1.51%	7.04%	6.49%	5.69%	2.75%	5.40%	4.67%	2.11%	1.71%	1.43%	2.22%	1.94%	2.68%	1.13%	3.46%	8.71%	2.75%	2.00%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.32%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	168	6	8	4	6	0	3	3	0	0	4	1	2	0	1	0	0	2	3	2	2	5	2	1	5	1	4	12	0	13	9	12	9	12	6	1	3	5	12	9					
		1.23%	2.24%	3.33%	1.58%	1.30%	0.0%	0.84%	1.62%	0.0%	0.0%	1.11%	0.63%	0.66%	0.0%	0.26%	0.0%	0.0%	2.40%	1.47%	0.71%	1.86%	1.69%	3.03%	0.35%	1.29%	0.81%	1.37%	2.94%	0.0%	1.31%	0.90%	1.90%	0.95%	1.94%	0.84%	0.37%	0.69%	2.29%	1.94%	1.20%					
30	"13. ""Демократическая партия России"""	30	0	0	0	3	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	3	2	2	3	1	1	0	3	0	1	2					
		0.22%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.26%	1.21%	0.0%	0.0%	0.33%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.51%	0.0%	0.34%	0.24%	0.0%	0.30%	0.20%	0.31%	0.31%	0.16%	0.14%	0.0%	0.69%	0.0%	0.16%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	4	2	0	0	2	0	0	0	1	1	0	2	0	2	0	3	1	0	0	0	0	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.26%	1.21%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	0.71%	0.0%	0.0%	3.03%	0.0%	0.0%	0.0%	0.34%	0.24%	0.0%	0.20%	0.0%	0.31%	0.0%	0.48%	0.14%	0.0%	0.0%	0.0%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	10	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.39%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.34%	0.0%	0.0%	0.20%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	875	10	0	10	20	5	19	4	39	4	34	4	28	4	13	1	1	1	8	24	4	13	6	18	7	6	13	7	0	91	95	44	84	49	64	16	16	17	60	36					
		6.43%	3.74%	0.0%	3.96%	4.34%	3.01%	5.38%	2.16%	10.42%	4.87%	9.47%	2.53%	9.27%	4.34%	3.45%	1.23%	1.36%	1.20%	3.92%	8.63%	3.73%	4.40%	9.09%	6.33%	1.81%	4.87%	4.48%	1.71%	0.0%	9.18%	9.59%	6.99%	8.88%	7.95%	9.03%	6.06%	3.69%	7.79%	9.74%	4.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	0	0	0	0	0	1	1	1	4	3	1	0	0	1	0	0	1	0	1	2	1	0	0	0	2	1	1	6	3	1	2	1	2	1	4	1	1	0					
		0.32%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.26%	1.21%	1.11%	1.89%	0.33%	0.0%	0.0%	1.23%	0.0%	0.0%	0.49%	0.0%	0.93%	0.67%	1.51%	0.0%	0.0%	0.0%	0.68%	0.24%	0.93%	0.60%	0.30%	0.15%	0.21%	0.16%	0.28%	0.37%	0.92%	0.45%	0.16%	0.0%					
35	"18. ""ЛДПР"""	1888	51	22	32	87	18	41	28	36	7	49	49	45	9	41	3	27	9	66	52	28	23	10	36	38	17	38	40	10	110	113	92	143	83	120	38	57	28	85	107					
		13.87%	19.10%	9.16%	12.69%	18.91%	10.84%	11.61%	15.13%	9.62%	8.53%	13.64%	31.01%	14.90%	9.78%	10.90%	3.70%	36.98%	10.84%	32.35%	18.70%	26.16%	7.79%	15.15%	12.67%	9.87%	13.82%	13.10%	9.82%	9.34%	11.09%	11.41%	14.62%	15.13%	13.47%	16.94%	14.39%	13.16%	12.84%	13.79%	14.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	234	5	0	1	6	2	9	1	2	5	9	2	3	2	3	2	1	2	5	6	0	6	1	2	7	0	19	7	1	24	15	12	14	8	10	6	11	8	5	12					
		1.71%	1.87%	0.0%	0.39%	1.30%	1.20%	2.54%	0.54%	0.53%	6.09%	2.50%	1.26%	0.99%	2.17%	0.79%	2.46%	1.36%	2.40%	2.45%	2.15%	0.0%	2.03%	1.51%	0.70%	1.81%	0.0%	6.55%	1.71%	0.93%	2.42%	1.51%	1.90%	1.48%	1.29%	1.41%	2.27%	2.54%	3.66%	0.81%	1.60%					
37	"20. ""Политическая партия ""Единая Россия"""	4771	116	100	92	145	56	129	56	139	22	109	54	75	16	164	42	24	31	54	80	7	156	34	117	193	54	108	176	54	328	280	206	289	194	221	91	194	89	224	252					
		35.06%	43.44%	41.66%	36.50%	31.52%	33.73%	36.54%	30.27%	37.16%	26.82%	30.36%	34.17%	24.83%	17.39%	43.61%	51.85%	32.87%	37.34%	26.47%	28.77%	6.54%	52.88%	51.51%	41.19%	50.12%	43.90%	37.24%	43.24%	50.46%	33.09%	28.28%	32.75%	30.58%	31.49%	31.21%	34.46%	44.80%	40.82%	36.36%	33.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	0	0	2	0	1	2	3	0	3	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	2	2	2	2	1	0	0	3	0	3	0	0	1					
		0.23%	0.0%	0.0%	0.0%	0.43%	0.0%	0.28%	1.08%	0.80%	0.0%	0.83%	0.0%	0.33%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.25%	0.0%	0.34%	0.49%	1.86%	0.20%	0.20%	0.15%	0.0%	0.0%	0.42%	0.0%	0.69%	0.0%	0.0%	0.13%					
39	"22. ""Развитие предпринимательства"""	36	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	2	0	0	5	1	2	2	4	1	1	4	2	0	1					
		0.26%	0.0%	0.0%	0.39%	0.21%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.40%	0.0%	0.35%	0.0%	0.0%	1.51%	0.0%	0.25%	0.0%	0.68%	0.0%	0.0%	0.50%	0.10%	0.31%	0.21%	0.64%	0.14%	0.37%	0.92%	0.91%	0.0%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2548	33	42	57	82	34	79	67	87	26	70	8	78	32	83	18	9	18	42	43	29	40	4	51	61	16	51	95	19	187	227	95	157	118	135	58	52	26	84	135					
		18.72%	12.35%	17.5%	22.61%	17.82%	20.48%	22.37%	36.21%	23.26%	31.70%	19.49%	5.06%	25.82%	34.78%	22.07%	22.22%	12.32%	21.68%	20.58%	15.46%	27.10%	13.55%	6.06%	17.95%	15.84%	13.00%	17.58%	23.34%	17.75%	18.86%	22.92%	15.10%	16.61%	19.15%	19.06%	21.96%	12.00%	11.92%	13.63%	18.02%					
																																														
41	Против всех	552	4	11	15	16	5	15	3	21	4	19	7	10	2	8	3	0	4	2	17	4	2	1	3	4	5	14	10	8	38	44	35	58	38	23	16	20	3	22	38					
		4.05%	1.49%	4.58%	5.95%	3.47%	3.01%	4.24%	1.62%	5.61%	4.87%	5.29%	4.43%	3.31%	2.17%	2.12%	3.70%	0.0%	4.81%	0.98%	6.11%	3.73%	0.67%	1.51%	1.05%	1.03%	4.06%	4.82%	2.45%	7.47%	3.83%	4.44%	5.56%	6.13%	6.16%	3.24%	6.06%	4.61%	1.37%	3.57%	5.07%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
