Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																									
Дата голосования: 18.09.2016																																									
																																									
Наименование Избирательной комиссии:    Пристенская																																									
																																									
Сводная таблица итогов голосования по федеральному избирательному округу																																									
																																									
		Сумма	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861									
		3.27%	6.78%	3.41%	3.24%	2.25%	2.72%	2.01%	1.64%	1.69%	0.45%	1.62%	4.65%	2.27%	7.95%	2.44%	4.80%	5.41%	1.48%	1.89%	0.88%	5.13%	0.57%	3.80%	0.00%	3.70%	3.76%	4.20%	1.80%	3.32%	3.97%	2.23%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	80	4	0	7	3	3	0	4	0	0	2	1	0	3	2	1	3	0	1	0	2	0	0	2	0	7	5	1	8	10	11									
		1.14%	1.18%	0.00%	3.78%	3.37%	1.02%	0.00%	2.19%	0.00%	0.00%	1.08%	1.16%	0.00%	1.99%	0.98%	0.40%	2.03%	0.00%	0.94%	0.00%	0.85%	0.00%	0.00%	1.72%	0.00%	1.25%	1.40%	0.90%	1.40%	1.24%	2.04%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4544	195	37	93	52	209	111	142	88	200	127	55	162	95	156	183	98	106	82	73	156	139	114	82	82	353	222	55	329	435	313									
		64.66%	57.52%	42.05%	50.27%	58.43%	71.09%	74.50%	77.60%	74.58%	90.91%	68.65%	63.95%	73.64%	62.91%	76.10%	73.20%	66.22%	78.52%	77.36%	64.60%	66.67%	78.98%	72.15%	70.69%	60.74%	63.15%	62.18%	49.55%	57.42%	53.90%	58.18%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	32	3	0	2	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	4	5	3									
		0.46%	0.88%	0.00%	1.08%	1.12%	0.34%	0.67%	0.55%	0.00%	0.00%	0.54%	1.16%	0.00%	0.00%	0.49%	0.40%	0.68%	0.74%	0.94%	0.88%	0.43%	0.00%	0.00%	0.86%	0.74%	0.00%	0.00%	0.00%	0.70%	0.62%	0.56%									
24	"6. Политическая партия ""Гражданская Платформа"""	12	0	0	0	1	2	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1									
		0.17%	0.00%	0.00%	0.00%	1.12%	0.68%	0.67%	0.00%	0.00%	0.00%	0.54%	0.00%	0.91%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.25%	0.19%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	859	35	21	27	12	40	11	22	13	10	15	11	23	20	23	31	9	13	8	11	23	18	12	11	28	69	51	17	89	106	80									
		12.22%	10.32%	23.86%	14.59%	13.48%	13.61%	7.38%	12.02%	11.02%	4.55%	8.11%	12.79%	10.45%	13.25%	11.22%	12.40%	6.08%	9.63%	7.55%	9.73%	9.83%	10.23%	7.59%	9.48%	20.74%	12.34%	14.29%	15.32%	15.53%	13.14%	14.87%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	13	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	4	1									
		0.18%	0.00%	0.00%	0.54%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.40%	0.00%	0.74%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.50%	0.19%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	24	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	2	1	0	3	0	0	4	5	3									
		0.34%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.55%	0.85%	0.00%	0.00%	0.00%	0.00%	0.66%	0.49%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	1.27%	0.86%	0.00%	0.54%	0.00%	0.00%	0.70%	0.62%	0.56%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	4	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0									
		0.06%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	24	0	0	0	1	0	0	0	0	0	0	0	4	1	0	1	1	0	0	0	0	0	0	0	1	0	3	0	3	4	5									
		0.34%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.82%	0.66%	0.00%	0.40%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.84%	0.00%	0.52%	0.50%	0.93%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	674	51	7	20	7	24	14	5	14	5	27	9	11	11	7	10	15	8	4	14	26	7	14	10	11	70	30	13	51	123	56									
		9.59%	15.04%	7.95%	10.81%	7.87%	8.16%	9.40%	2.73%	11.86%	2.27%	14.59%	10.47%	5.00%	7.28%	3.41%	4.00%	10.14%	5.93%	3.77%	12.39%	11.11%	3.98%	8.86%	8.62%	8.15%	12.52%	8.40%	11.71%	8.90%	15.24%	10.41%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	2	0	1	0	0	2	1	0	3	3	0	0	1	2	1	2	0	1	3	3	0	2	1	0	4	1	2	21	22	19									
		1.38%	0.59%	0.00%	0.54%	0.00%	0.00%	1.34%	0.55%	0.00%	1.36%	1.62%	0.00%	0.00%	0.66%	0.98%	0.40%	1.35%	0.00%	0.94%	2.65%	1.28%	0.00%	1.27%	0.86%	0.00%	0.72%	0.28%	1.80%	3.66%	2.73%	3.53%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	189	8	13	16	5	1	5	0	0	0	4	2	3	2	0	3	2	1	5	6	4	4	1	1	2	20	16	9	18	24	14									
		2.69%	2.36%	14.77%	8.65%	5.62%	0.34%	3.36%	0.00%	0.00%	0.00%	2.16%	2.33%	1.36%	1.32%	0.00%	1.20%	1.35%	0.74%	4.72%	5.31%	1.71%	2.27%	0.63%	0.86%	1.48%	3.58%	4.48%	8.11%	3.14%	2.97%	2.60%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
