9	Число недействительных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	40074	2557	1569	697	734	1597	1503	2342	1453	1565	2346	1928	951	1033	1940	2416	1963	1976	1383	1770	1700	1994	2255	2402									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	78	5	3	2	2	3	3	4	3	3	4	3	3	2	3	5	4	4	2	3	3	4	4	6									
		0.19%	0.20%	0.19%	0.29%	0.27%	0.19%	0.20%	0.17%	0.21%	0.19%	0.17%	0.16%	0.32%	0.19%	0.15%	0.21%	0.20%	0.20%	0.14%	0.17%	0.18%	0.20%	0.18%	0.25%									
14	Грудинин Павел Николаевич	1522	97	60	46	27	81	67	69	54	51	89	53	56	39	74	92	75	54	53	67	65	76	86	91									
		3.80%	3.79%	3.82%	6.60%	3.68%	5.07%	4.46%	2.95%	3.72%	3.26%	3.79%	2.75%	5.89%	3.78%	3.81%	3.81%	3.82%	2.73%	3.83%	3.79%	3.82%	3.81%	3.81%	3.79%									
15	Жириновский Владимир Вольфович	367	14	23	6	7	5	4	2	3	4	2	8	8	10	9	12	19	17	23	35	36	37	40	43									
		0.92%	0.55%	1.47%	0.86%	0.95%	0.31%	0.27%	0.09%	0.21%	0.26%	0.09%	0.41%	0.84%	0.97%	0.46%	0.50%	0.97%	0.86%	1.66%	1.98%	2.12%	1.86%	1.77%	1.79%									
16	Путин Владимир Владимирович	37758	2430	1467	634	694	1502	1421	2247	1370	1491	2229	1850	875	975	1845	2292	1848	1882	1292	1642	1579	1858	2098	2237									
		94.22%	95.03%	93.50%	90.96%	94.55%	94.05%	94.54%	95.94%	94.29%	95.27%	95.01%	95.95%	92.01%	94.39%	95.10%	94.87%	94.14%	95.24%	93.42%	92.77%	92.88%	93.18%	93.04%	93.13%									
17	Собчак Ксения Анатольевна	67	1	3	1	0	0	1	0	2	3	2	3	2	0	0	4	3	3	2	7	6	6	9	9									
		0.17%	0.04%	0.19%	0.14%	0.00%	0.00%	0.07%	0.00%	0.14%	0.19%	0.09%	0.16%	0.21%	0.00%	0.00%	0.17%	0.15%	0.15%	0.14%	0.40%	0.35%	0.30%	0.40%	0.37%									
18	Сурайкин Максим Александрович	86	5	5	5	2	3	3	5	3	6	9	4	2	2	2	2	4	4	2	4	3	3	3	5									
		0.21%	0.20%	0.32%	0.72%	0.27%	0.19%	0.20%	0.21%	0.21%	0.38%	0.38%	0.21%	0.21%	0.19%	0.10%	0.08%	0.20%	0.20%	0.14%	0.23%	0.18%	0.15%	0.13%	0.21%									
19	Титов Борис Юрьевич	123	3	5	3	2	2	3	13	15	5	7	4	3	3	4	5	6	6	4	5	5	6	7	7									
		0.31%	0.12%	0.32%	0.43%	0.27%	0.13%	0.20%	0.56%	1.03%	0.32%	0.30%	0.21%	0.32%	0.29%	0.21%	0.21%	0.31%	0.30%	0.29%	0.28%	0.29%	0.30%	0.31%	0.29%									
20	Явлинский Григорий Алексеевич	73	2	3	0	0	1	1	2	3	2	4	3	2	2	3	4	4	6	5	7	3	4	8	4									
		0.18%	0.08%	0.19%	0.00%	0.00%	0.06%	0.07%	0.09%	0.21%	0.13%	0.17%	0.16%	0.21%	0.19%	0.15%	0.17%	0.20%	0.30%	0.36%	0.40%	0.18%	0.20%	0.35%	0.17%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
