Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Карабудахкентская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627					
		0.20%	0.09%	0.00%	0.00%	0.00%	2.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	1.31%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.34%	0.25%	0.00%	0.80%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	50	17	0	0	0	0	0	0	7	0	0	0	0	5	0	2	0	0	0	0	3	0	0	0	0	9	0	0	0	3	4	0					
		0.14%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.52%	0.46%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	17	3	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	2	0	0	0	1	3	0					
		0.05%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.17%	0.34%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31798	976	349	1143	1214	1261	1079	609	1332	971	830	1259	1293	1415	1309	488	1329	1372	1345	1297	1017	450	205	597	1651	1495	1190	1026	1106	511	789	890					
		90.15%	87.30%	52.17%	91.29%	70.42%	89.37%	98.99%	89.43%	93.15%	91.43%	90.81%	92.64%	89.54%	94.65%	91.60%	80.13%	10.00%	99.71%	93.02%	92.12%	92.71%	90.00%	83.67%	92.13%	92.18%	91.38%	92.32%	88.22%	91.63%	88.87%	89.97%	89.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.13%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
