Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Нижнеломовская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	358	10	20	20	20	20	20	20	20	20	20	5	5	3	3	5	3	5	5	5	10	5	5	3	2	3	3	3	3	3	4	10	4	2	3	10	2	4	2	10	2	5	9	5	2	5	3	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	164	4	15	12	14	17	14	12	10	10	15	4	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	2	0	0	1	1	0	0	0	5	0	1	8	0	0	5	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	106	4	3	0	5	3	1	2	4	4	2	1	2	1	5	1	1	0	2	4	4	4	2	0	1	1	2	1	1	2	4	4	2	3	3	3	2	3	0	1	1	2	3	2	2	1	2	5					
14	Число погашенных открепительных удостоверений	194	6	5	8	6	3	6	8	10	10	5	1	5	2	2	5	3	4	5	4	9	5	4	3	2	3	2	2	3	2	4	8	4	2	2	9	2	4	2	5	2	4	1	5	2	0	3	2					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	252	7	16	13	9	9	11	9	16	6	6	7	2	0	9	6	1	7	4	16	4	8	7	0	0	4	2	1	0	2	12	7	2	0	4	10	0	3	1	3	3	2	4	6	3	3	0	7					
		1.15%	0.79%	1.16%	1.20%	1.08%	0.81%	1.08%	0.94%	1.48%	0.64%	0.55%	1.73%	0.63%	0.0%	3.10%	1.49%	0.29%	2.01%	0.56%	3.68%	0.50%	1.24%	1.60%	0.0%	0.0%	7.54%	0.96%	0.39%	0.0%	0.94%	3.36%	0.84%	0.77%	0.0%	2.45%	1.65%	0.0%	2.0%	3.57%	0.37%	2.43%	0.82%	1.88%	1.77%	4.61%	0.96%	0.0%	1.78%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	104	7	13	4	6	6	7	7	7	5	4	1	0	2	0	1	1	3	0	1	1	4	0	0	0	2	3	2	0	1	3	3	0	0	0	3	0	0	0	0	0	0	1	1	2	0	0	3					
		0.47%	0.79%	0.94%	0.37%	0.72%	0.54%	0.68%	0.73%	0.64%	0.54%	0.36%	0.24%	0.0%	0.84%	0.0%	0.24%	0.29%	0.86%	0.0%	0.23%	0.12%	0.62%	0.0%	0.0%	0.0%	3.77%	1.44%	0.78%	0.0%	0.47%	0.84%	0.36%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.29%	3.07%	0.0%	0.0%	0.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	651	43	51	42	37	50	43	44	40	29	31	8	5	3	3	4	1	13	5	14	9	16	13	0	0	1	14	3	1	11	6	33	3	0	1	15	0	0	1	27	2	6	5	6	1	0	3	8					
		2.98%	4.89%	3.70%	3.88%	4.47%	4.53%	4.22%	4.63%	3.70%	3.13%	2.85%	1.98%	1.58%	1.26%	1.03%	0.99%	0.29%	3.73%	0.70%	3.22%	1.13%	2.48%	2.98%	0.0%	0.0%	1.88%	6.76%	1.17%	0.71%	5.18%	1.68%	3.97%	1.15%	0.0%	0.61%	2.48%	0.0%	0.0%	3.57%	3.40%	1.62%	2.48%	2.35%	1.77%	1.53%	0.0%	2.83%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	284	12	21	14	28	36	17	16	21	18	21	6	0	1	2	0	0	10	1	6	3	4	5	0	0	0	2	3	0	2	2	6	7	0	2	0	0	0	0	4	0	3	3	0	4	1	0	3					
		1.30%	1.36%	1.52%	1.29%	3.38%	3.26%	1.66%	1.68%	1.94%	1.94%	1.93%	1.48%	0.0%	0.42%	0.68%	0.0%	0.0%	2.87%	0.14%	1.38%	0.37%	0.62%	1.14%	0.0%	0.0%	0.0%	0.96%	1.17%	0.0%	0.94%	0.56%	0.72%	2.70%	0.0%	1.22%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	1.24%	1.41%	0.0%	6.15%	0.32%	0.0%	0.76%					
22	"5. ""За Русь Святую"""	152	5	15	11	2	12	14	15	9	8	6	3	0	4	1	3	0	4	2	4	5	1	2	0	0	0	0	1	0	0	2	1	1	0	1	7	0	0	0	5	2	2	0	1	0	2	1	0					
		0.69%	0.56%	1.09%	1.01%	0.24%	1.08%	1.37%	1.58%	0.83%	0.86%	0.55%	0.74%	0.0%	1.68%	0.34%	0.74%	0.0%	1.14%	0.28%	0.92%	0.62%	0.15%	0.45%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.56%	0.12%	0.38%	0.0%	0.61%	1.15%	0.0%	0.0%	0.0%	0.62%	1.62%	0.82%	0.0%	0.29%	0.0%	0.64%	0.94%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	7	2	0	2	2	4	3	1	1	0	0	0	0	0	2	0	2	2	2	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	2	0	0	0	0	1	0	1	2	0	2	0	1					
		0.20%	0.79%	0.14%	0.0%	0.24%	0.18%	0.39%	0.31%	0.09%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.57%	0.28%	0.46%	0.12%	0.15%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	1.42%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.47%	0.59%	0.0%	0.64%	0.0%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	107	4	9	11	3	6	11	13	6	4	3	3	3	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	2	0	3	7	0	0	0	3	0	1	0	3	0	2	1	0	0	1	0	1					
		0.49%	0.45%	0.65%	1.01%	0.36%	0.54%	1.08%	1.36%	0.55%	0.43%	0.27%	0.74%	0.94%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.0%	0.84%	0.84%	0.0%	0.0%	0.0%	0.49%	0.0%	0.66%	0.0%	0.37%	0.0%	0.82%	0.47%	0.0%	0.0%	0.32%	0.0%	0.25%					
25	"8. ""Народно-республиканская партия России"""	27	0	3	1	0	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	1	1	1	0					
		0.12%	0.0%	0.21%	0.09%	0.0%	0.27%	0.09%	0.0%	0.0%	0.0%	0.09%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.91%	0.0%	0.0%	0.0%	0.0%	0.39%	0.71%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.29%	1.53%	0.32%	0.94%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	4	2	3	4	5	1	2	2	1	5	0	4	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	1	1	1					
		0.21%	0.45%	0.14%	0.27%	0.48%	0.45%	0.09%	0.21%	0.18%	0.10%	0.46%	0.0%	1.26%	0.0%	0.0%	0.0%	0.29%	0.28%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.41%	0.47%	0.0%	0.0%	0.32%	0.94%	0.25%					
27	"10. ""Аграрная партия России"""	550	20	21	5	10	19	19	16	26	33	10	15	10	9	7	10	3	13	7	9	13	9	14	1	1	0	16	18	4	17	9	17	9	0	15	23	0	2	0	15	9	25	17	13	1	11	4	25					
		2.52%	2.27%	1.52%	0.46%	1.21%	1.72%	1.86%	1.68%	2.40%	3.56%	0.92%	3.71%	3.16%	3.79%	2.41%	2.49%	0.87%	3.73%	0.98%	2.07%	1.63%	1.39%	3.21%	1.05%	2.08%	0.0%	7.72%	7.03%	2.85%	8.01%	2.52%	2.04%	3.47%	0.0%	9.20%	3.80%	0.0%	1.33%	0.0%	1.88%	7.31%	10.37%	8.01%	3.84%	1.53%	3.53%	3.77%	6.37%					
28	"11. ""Истинные патриоты России"""	11	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0					
		0.05%	0.11%	0.07%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.29%	1.53%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	168	11	16	7	6	8	16	12	3	11	13	0	0	0	2	3	1	3	1	7	9	6	0	0	0	0	0	0	0	1	1	10	1	0	2	4	0	0	0	2	0	1	4	1	1	2	0	3					
		0.77%	1.25%	1.16%	0.64%	0.72%	0.72%	1.57%	1.26%	0.27%	1.18%	1.19%	0.0%	0.0%	0.0%	0.68%	0.74%	0.29%	0.86%	0.14%	1.61%	1.13%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.28%	1.20%	0.38%	0.0%	1.22%	0.66%	0.0%	0.0%	0.0%	0.25%	0.0%	0.41%	1.88%	0.29%	1.53%	0.64%	0.0%	0.76%					
30	"13. ""Демократическая партия России"""	39	1	0	2	1	5	1	1	3	1	2	1	1	0	1	0	3	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	2	0	2	0	0	0	1	0	0					
		0.17%	0.11%	0.0%	0.18%	0.12%	0.45%	0.09%	0.10%	0.27%	0.10%	0.18%	0.24%	0.31%	0.0%	0.34%	0.0%	0.87%	0.28%	0.0%	0.23%	0.0%	0.31%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.38%	0.0%	0.61%	0.0%	0.0%	0.0%	10.71%	0.25%	0.0%	0.82%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	0	1	2	0	1	3	3	4	1	3	0	0	1	0	2	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	2	1	0	0	0					
		0.15%	0.0%	0.07%	0.18%	0.0%	0.09%	0.29%	0.31%	0.37%	0.10%	0.27%	0.0%	0.0%	0.42%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.12%	0.15%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	3.57%	0.12%	0.81%	0.0%	0.0%	0.59%	1.53%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	1	3	0	0	2	2	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	1	0	0	1	1	0					
		0.09%	0.11%	0.21%	0.0%	0.0%	0.18%	0.19%	0.0%	0.09%	0.10%	0.18%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	1.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.47%	0.0%	0.0%	0.32%	0.94%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	985	52	107	72	34	72	73	45	93	41	57	18	6	2	10	9	8	20	8	12	19	7	14	4	1	0	12	7	12	9	6	15	6	0	2	30	0	2	0	32	3	15	6	23	1	5	5	10					
		4.52%	5.91%	7.77%	6.66%	4.11%	6.52%	7.17%	4.74%	8.60%	4.43%	5.25%	4.45%	1.89%	0.84%	3.44%	2.24%	2.32%	5.74%	1.12%	2.76%	2.38%	1.08%	3.21%	4.21%	2.08%	0.0%	5.79%	2.73%	8.57%	4.24%	1.68%	1.80%	2.31%	0.0%	1.22%	4.96%	0.0%	1.33%	0.0%	4.03%	2.43%	6.22%	2.83%	6.80%	1.53%	1.60%	4.71%	2.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	3	8	1	5	0	3	5	1	3	0	0	0	2	1	1	0	0	1	2	1	2	6	0	0	0	1	2	0	0	1	2	0	0	0	2	1	0	0	0	2	3	2	1	0	1	0	1					
		0.29%	0.34%	0.58%	0.09%	0.60%	0.0%	0.29%	0.52%	0.09%	0.32%	0.0%	0.0%	0.0%	0.84%	0.34%	0.24%	0.0%	0.0%	0.14%	0.46%	0.12%	0.31%	1.37%	0.0%	0.0%	0.0%	0.48%	0.78%	0.0%	0.0%	0.28%	0.24%	0.0%	0.0%	0.0%	0.33%	2.22%	0.0%	0.0%	0.0%	1.62%	1.24%	0.94%	0.29%	0.0%	0.32%	0.0%	0.25%					
35	"18. ""ЛДПР"""	1915	106	156	85	76	91	104	100	102	103	107	32	25	28	6	26	11	27	17	33	49	42	13	5	1	7	23	42	18	9	26	82	29	5	16	79	0	9	2	50	14	20	55	22	6	23	2	31					
		8.79%	12.05%	11.33%	7.87%	9.20%	8.25%	10.21%	10.53%	9.43%	11.13%	9.87%	7.92%	7.91%	11.81%	2.06%	6.48%	3.19%	7.75%	2.38%	7.60%	6.15%	6.52%	2.98%	5.26%	2.08%	13.20%	11.11%	16.40%	12.85%	4.24%	7.28%	9.86%	11.19%	7.69%	9.81%	13.07%	0.0%	6.0%	7.14%	6.29%	11.38%	8.29%	25.94%	6.50%	9.23%	7.39%	1.88%	7.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	477	27	27	38	26	32	33	20	35	16	27	11	8	3	6	1	3	11	6	15	15	8	6	2	0	1	4	10	4	1	1	11	4	1	8	11	1	2	1	8	1	5	5	5	0	6	3	8					
		2.19%	3.07%	1.96%	3.51%	3.14%	2.90%	3.24%	2.10%	3.23%	1.72%	2.49%	2.72%	2.53%	1.26%	2.06%	0.24%	0.87%	3.16%	0.84%	3.45%	1.88%	1.24%	1.37%	2.10%	0.0%	1.88%	1.93%	3.90%	2.85%	0.47%	0.28%	1.32%	1.54%	1.53%	4.90%	1.82%	2.22%	1.33%	3.57%	1.00%	0.81%	2.07%	2.35%	1.47%	0.0%	1.92%	2.83%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	11520	370	613	500	370	487	408	361	454	433	493	181	196	144	189	274	299	158	634	217	556	427	266	73	45	31	95	122	75	130	232	501	161	55	77	296	30	89	17	519	54	117	78	195	31	200	81	186					
		52.89%	42.09%	44.54%	46.29%	44.79%	44.15%	40.07%	38.04%	41.99%	46.81%	45.47%	44.80%	62.02%	60.75%	65.17%	68.32%	86.91%	45.40%	89.04%	50.0%	69.84%	66.30%	61.00%	76.84%	93.75%	58.49%	45.89%	47.65%	53.57%	61.32%	64.98%	60.28%	62.16%	84.61%	47.23%	49.00%	66.66%	59.33%	60.71%	65.36%	43.90%	48.54%	36.79%	57.69%	47.69%	64.30%	76.41%	47.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	3	4	5	1	4	0	3	3	2	2	2	0	0	0	1	0	2	1	3	2	0	1	0	0	0	0	3	0	0	1	1	1	0	0	1	0	0	0	2	1	3	1	1	0	1	0	2					
		0.26%	0.34%	0.29%	0.46%	0.12%	0.36%	0.0%	0.31%	0.27%	0.21%	0.18%	0.49%	0.0%	0.0%	0.0%	0.24%	0.0%	0.57%	0.14%	0.69%	0.25%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.28%	0.12%	0.38%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.25%	0.81%	1.24%	0.47%	0.29%	0.0%	0.32%	0.0%	0.51%					
39	"22. ""Развитие предпринимательства"""	37	1	6	3	1	3	1	2	3	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	1	0	0	0	3	0	1	0	2	0	1	0	0					
		0.16%	0.11%	0.43%	0.27%	0.12%	0.27%	0.09%	0.21%	0.27%	0.10%	0.09%	0.0%	0.0%	0.0%	0.34%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.12%	0.77%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.37%	0.0%	0.41%	0.0%	0.59%	0.0%	0.32%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3096	147	200	209	153	178	117	212	202	159	204	93	45	24	45	39	12	59	19	62	78	81	59	8	0	5	25	29	12	19	42	106	25	3	13	71	8	38	1	64	23	22	12	51	9	34	3	76					
		14.21%	16.72%	14.53%	19.35%	18.52%	16.13%	11.49%	22.33%	18.68%	17.18%	18.81%	23.01%	14.24%	10.12%	15.51%	9.72%	3.48%	16.95%	2.66%	14.28%	9.79%	12.57%	13.53%	8.42%	0.0%	9.43%	12.07%	11.32%	8.57%	8.96%	11.76%	12.75%	9.65%	4.61%	7.97%	11.75%	17.77%	25.33%	3.57%	8.06%	18.69%	9.12%	5.66%	15.08%	13.84%	10.93%	2.83%	19.38%					
																																																						
41	Против всех	700	31	59	38	40	54	47	39	43	45	50	9	2	3	6	14	0	5	3	19	23	23	5	2	0	1	7	10	6	7	5	7	2	1	4	26	3	4	0	18	2	4	6	4	1	9	1	12					
		3.21%	3.52%	4.28%	3.51%	4.84%	4.89%	4.61%	4.10%	3.97%	4.86%	4.61%	2.22%	0.63%	1.26%	2.06%	3.49%	0.0%	1.43%	0.42%	4.37%	2.88%	3.57%	1.14%	2.10%	0.0%	1.88%	3.38%	3.90%	4.28%	3.30%	1.40%	0.84%	0.77%	1.53%	2.45%	4.30%	6.66%	2.66%	0.0%	2.26%	1.62%	1.65%	2.83%	1.18%	1.53%	2.89%	0.94%	3.06%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
