Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
"Наименование Избирательной комиссии:    г. Грозный, Октябрьская"																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №302	УИК №303	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401					
		0.03%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2800	0	0	170	134	234	185	154	0	58	117	179	159	110	276	285	167	125	155	119	170	3					
		7.50%	0.0%	0.0%	9.81%	7.19%	12.92%	10.13%	8.60%	0.0%	2.80%	9.59%	12.00%	11.42%	10.26%	13.82%	12.76%	13.61%	12.37%	11.08%	8.51%	15.61%	0.10%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	307	0	0	0	0	8	0	0	268	27	0	0	0	0	0	0	0	0	0	0	0	4					
		0.82%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	12.90%	1.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.23%					
22	"5. ""За Русь Святую"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%					
23	"6. ""Объединенная Российская партия ""Русь"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
24	"7. ""Новый курс - Автомобильная Россия"""	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%					
25	"8. ""Народно-республиканская партия России"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%					
26	"9. ""Российская экологическая партия ""Зеленые"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
27	"10. ""Аграрная партия России"""	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	2656	0	0	278	432	226	151	260	23	115	90	30	10	11	229	15	154	37	362	72	154	7					
		7.11%	0.0%	0.0%	16.05%	23.20%	12.48%	8.27%	14.52%	1.10%	5.55%	7.37%	2.01%	0.71%	1.02%	11.46%	0.67%	12.55%	3.66%	25.89%	5.15%	14.14%	0.23%					
30	"13. ""Демократическая партия России"""	1216	0	0	0	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5					
		3.25%	0.0%	0.0%	0.0%	65.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	122	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43					
		0.32%	0.0%	2.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.43%					
32	"15. ""Партия СЛОН"""	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.03%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
35	"18. ""ЛДПР"""	120	0	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	97					
		0.32%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.23%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	246	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75					
		0.65%	0.0%	6.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.50%					
37	"20. ""Политическая партия ""Единая Россия"""	28959	2710	2390	1248	0	1323	1454	1372	1767	1800	987	1282	1219	951	1492	1931	891	836	855	1203	714	2534					
		77.61%	93.09%	88.19%	72.05%	0.0%	73.09%	79.67%	76.64%	85.11%	86.91%	80.90%	85.98%	87.57%	88.71%	74.71%	86.51%	72.61%	82.77%	61.15%	86.05%	65.56%	84.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%					
39	"22. ""Развитие предпринимательства"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	127	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	84					
		0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.80%					
																												
41	Против всех	170	15	0	18	0	2	0	0	0	24	13	0	0	0	0	0	0	12	0	4	25	57					
		0.45%	0.51%	0.0%	1.03%	0.0%	0.11%	0.0%	0.0%	0.0%	1.15%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.28%	2.29%	1.90%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
