Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Радищевская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506					
22	"5. ""За Русь Святую"""	44	6	0	8	4	0	3	0	2	1	5	0	1	0	2	0	0	1	1	1	5	1	3	0	0	0					
		0.52%	0.65%	0.0%	0.90%	0.89%	0.0%	0.67%	0.0%	0.78%	0.31%	1.78%	0.0%	0.28%	0.0%	0.84%	0.0%	0.0%	0.37%	1.02%	0.26%	0.53%	0.52%	0.97%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	1	0	1	2	0	0	0	0	0	2	1	2	0	2	0	0	0	0	0	2	2	1	12	0	0					
		0.33%	0.10%	0.0%	0.11%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.84%	0.57%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.05%	0.32%	10.81%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	7	0	5	0	0	1	2	1	1	5	0	2	0	4	0	0	1	0	1	4	0	0	3	3	2					
		0.50%	0.75%	0.0%	0.56%	0.0%	0.0%	0.22%	0.87%	0.39%	0.31%	1.78%	0.0%	0.57%	0.0%	1.69%	0.0%	0.0%	0.37%	0.0%	0.26%	0.42%	0.0%	0.0%	2.70%	1.60%	2.81%					
25	"8. ""Народно-республиканская партия России"""	18	2	0	3	2	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0					
		0.21%	0.21%	0.0%	0.33%	0.44%	0.0%	0.0%	0.87%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.31%	1.05%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	2	0	0	2	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.12%	0.21%	0.0%	0.0%	0.44%	0.0%	0.22%	0.0%	0.0%	0.31%	0.35%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	969	76	76	89	118	0	35	28	18	70	34	23	35	0	16	11	3	41	24	41	106	19	44	18	32	12					
		11.64%	8.24%	8.02%	10.02%	26.51%	0.0%	7.82%	12.22%	7.05%	22.15%	12.14%	19.49%	10.05%	0.0%	6.77%	11.70%	2.85%	15.53%	24.48%	10.73%	11.25%	10.0%	14.23%	16.21%	17.11%	16.90%					
28	"11. ""Истинные патриоты России"""	12	0	0	3	2	0	1	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.33%	0.44%	0.0%	0.22%	0.0%	0.0%	0.94%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	3	0	2	4	0	5	0	2	1	2	2	4	0	0	1	0	1	0	1	7	0	4	0	1	2					
		0.50%	0.32%	0.0%	0.22%	0.89%	0.0%	1.11%	0.0%	0.78%	0.31%	0.71%	1.69%	1.14%	0.0%	0.0%	1.06%	0.0%	0.37%	0.0%	0.26%	0.74%	0.0%	1.29%	0.0%	0.53%	2.81%					
30	"13. ""Демократическая партия России"""	9	2	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.10%	0.21%	0.0%	0.33%	0.22%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	2	0	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0					
		0.13%	0.21%	0.0%	0.22%	0.22%	0.0%	0.0%	0.0%	0.0%	0.63%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.52%	0.0%	0.90%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0					
		0.07%	0.10%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.32%	0.90%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	433	58	44	60	21	1	36	5	14	19	7	2	36	6	26	7	0	10	2	8	33	7	23	3	4	1					
		5.20%	6.29%	4.64%	6.75%	4.71%	2.0%	8.05%	2.18%	5.49%	6.01%	2.49%	1.69%	10.34%	6.89%	11.01%	7.44%	0.0%	3.78%	2.04%	2.09%	3.50%	3.68%	7.44%	2.70%	2.13%	1.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	0	0	8	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	5	1	0	0	0	0					
		0.24%	0.10%	0.0%	0.0%	1.79%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	1.06%	0.0%	0.37%	0.0%	0.0%	0.53%	0.52%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1085	130	171	116	46	6	69	10	35	29	35	15	39	6	32	15	18	31	18	37	151	18	24	22	11	1					
		13.03%	14.09%	18.05%	13.06%	10.33%	12.0%	15.43%	4.36%	13.72%	9.17%	12.49%	12.71%	11.20%	6.89%	13.55%	15.95%	17.14%	11.74%	18.36%	9.68%	16.02%	9.47%	7.76%	19.81%	5.88%	1.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	138	12	11	23	4	0	2	6	1	2	2	1	5	0	3	1	0	11	3	12	26	3	3	2	4	1					
		1.65%	1.30%	1.16%	2.59%	0.89%	0.0%	0.44%	2.62%	0.39%	0.63%	0.71%	0.84%	1.43%	0.0%	1.27%	1.06%	0.0%	4.16%	3.06%	3.14%	2.76%	1.57%	0.97%	1.80%	2.13%	1.40%					
37	"20. ""Политическая партия ""Единая Россия"""	3750	428	438	383	152	33	191	143	132	107	125	41	156	47	116	49	67	115	32	215	389	84	132	37	93	45					
		45.06%	46.42%	46.25%	43.13%	34.15%	66.0%	42.72%	62.44%	51.76%	33.86%	44.64%	34.74%	44.82%	54.02%	49.15%	52.12%	63.80%	43.56%	32.65%	56.28%	41.29%	44.21%	42.71%	33.33%	49.73%	63.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	2	0	1	0	0	2	1	2	4	0	1	2	0	0	0	0	0	0	0	5	0	1	0	0	0					
		0.25%	0.21%	0.0%	0.11%	0.0%	0.0%	0.44%	0.43%	0.78%	1.26%	0.0%	0.84%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.32%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0					
		0.12%	0.0%	0.0%	0.45%	0.44%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.10%	0.0%	0.32%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	835	95	97	92	39	2	41	15	33	59	30	10	20	20	16	2	2	18	9	32	115	27	33	1	23	4					
		10.03%	10.30%	10.24%	10.36%	8.76%	4.0%	9.17%	6.55%	12.94%	18.67%	10.71%	8.47%	5.74%	22.98%	6.77%	2.12%	1.90%	6.81%	9.18%	8.37%	12.20%	14.21%	10.67%	0.90%	12.29%	5.63%					
																																
41	Против всех	243	41	32	32	8	1	7	7	4	6	6	4	17	2	6	2	0	5	1	12	28	4	6	4	6	2					
		2.92%	4.44%	3.37%	3.60%	1.79%	2.0%	1.56%	3.05%	1.56%	1.89%	2.14%	3.38%	4.88%	2.29%	2.54%	2.12%	0.0%	1.89%	1.02%	3.14%	2.97%	2.10%	1.94%	3.60%	3.20%	2.81%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
