10	Число действительных избирательных бюллетеней	114611	1232	1934	2197	1550	1959	2152	1788	1912	1819	2122	1964	1816	1904	2395	2239	1794	1433	1444	2262	1844	2037	1114	2052	1962	2283	2048	1940	1906	1797	1650	1954	1995	1695	1851	1968	1985	1083	1759	1592	1894	1875	1911	1786	1963	1738	1802	1893	1566	1422	1355	1617	1042	1152	1911	2007	1991	1756	2070	1891	2000	1755	1996	1787									
11	Число полученных открепительных  удостоверений	1371	19	34	31	20	25	21	22	25	24	18	24	19	19	19	33	29	21	24	26	19	20	16	20	20	25	21	21	15	23	20	19	26	19	19	20	31	13	16	28	23	17	26	19	24	26	20	23	18	18	18	19	14	17	20	20	20	20	25	29	26	19	26	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1297	19	34	31	20	24	18	21	25	24	17	21	19	16	18	33	25	21	24	25	19	20	16	14	20	25	19	18	12	21	20	17	26	14	18	20	30	12	16	27	23	15	26	18	24	26	20	23	12	13	18	11	11	17	20	19	20	19	25	28	26	19	25	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	689	2	22	14	1	10	6	2	17	26	8	5	3	8	7	33	8	8	4	25	6	14	48	15	14	14	6	7	6	20	16	17	11	14	10	7	2	7	7	13	8	3	20	10	22	9	7	4	0	8	15	7	2	6	4	7	5	11	0	14	31	5	12	16									
14	Число неиспользованных открепительных удостоверений	74	0	0	0	0	1	3	1	0	0	1	3	0	3	1	0	4	0	0	1	0	0	0	6	0	0	2	3	3	2	0	2	0	5	1	0	1	1	0	1	0	2	0	1	0	0	0	0	6	5	0	8	3	0	0	1	0	1	0	1	0	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	129	1	2	1	7	4	1	2	1	4	3	5	0	2	3	2	1	2	0	0	3	4	1	5	4	2	1	3	4	2	2	1	1	2	5	4	1	1	2	5	0	0	2	2	2	5	0	0	1	1	1	1	0	1	0	4	2	2	3	5	1	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	3327	61	19	64	64	26	2	15	87	59	124	51	79	37	127	117	49	52	28	9	98	49	13	23	84	60	39	67	38	30	42	105	30	32	19	15	31	43	23	34	62	91	33	34	59	87	100	76	7	72	75	19	20	66	95	42	45	21	55	65	45	26	92	95									
		2.87%	4.85%	0.98%	2.86%	4.03%	1.32%	0.09%	0.84%	4.51%	3.19%	5.74%	2.58%	4.29%	1.92%	5.21%	5.12%	2.71%	3.61%	1.92%	0.40%	5.24%	2.38%	1.16%	1.12%	4.26%	2.59%	1.90%	3.27%	1.98%	1.63%	2.48%	5.32%	1.49%	1.88%	1.02%	0.76%	1.56%	3.94%	1.31%	2.13%	3.21%	4.82%	1.73%	1.88%	3.01%	4.96%	5.51%	4.00%	0.44%	5.01%	5.40%	1.17%	1.91%	5.62%	4.87%	2.07%	2.24%	1.19%	2.64%	3.37%	2.25%	1.48%	4.56%	5.20%									
20	Зюганов Геннадий Андреевич	19707	193	319	378	364	374	357	248	337	304	490	238	209	264	449	406	325	314	70	246	301	424	29	344	259	385	439	392	308	210	362	413	222	381	134	333	271	257	509	139	246	380	374	94	300	415	412	323	210	320	302	281	197	243	451	258	367	273	299	382	379	270	517	417									
		17.01%	15.35%	16.39%	16.88%	22.89%	18.98%	16.57%	13.82%	17.47%	16.42%	22.69%	12.04%	11.36%	13.71%	18.43%	17.75%	17.96%	21.81%	4.79%	10.87%	16.09%	20.59%	2.59%	16.76%	13.12%	16.62%	21.34%	19.10%	16.08%	11.43%	21.37%	20.92%	11.03%	22.40%	7.22%	16.84%	13.61%	23.56%	28.89%	8.73%	12.73%	20.14%	19.57%	5.21%	15.28%	23.67%	22.70%	17.00%	13.29%	22.27%	21.74%	17.26%	18.82%	20.70%	23.14%	12.73%	18.24%	15.50%	14.35%	19.81%	18.91%	15.36%	25.63%	22.81%									
21	Миронов Сергей Михайлович	2538	50	58	57	69	25	2	10	60	49	81	45	49	29	78	86	30	50	19	11	79	35	9	38	30	85	9	55	32	12	35	81	16	12	53	12	17	15	21	29	40	52	14	33	51	68	80	19	6	64	52	44	12	47	83	49	7	28	51	12	32	11	54	96									
		2.19%	3.98%	2.98%	2.54%	4.34%	1.27%	0.09%	0.56%	3.11%	2.65%	3.75%	2.28%	2.66%	1.51%	3.20%	3.76%	1.66%	3.47%	1.30%	0.49%	4.22%	1.70%	0.80%	1.85%	1.52%	3.67%	0.44%	2.68%	1.67%	0.65%	2.07%	4.10%	0.80%	0.71%	2.85%	0.61%	0.85%	1.37%	1.19%	1.82%	2.07%	2.76%	0.73%	1.83%	2.60%	3.88%	4.41%	1.00%	0.38%	4.45%	3.74%	2.70%	1.15%	4.00%	4.26%	2.42%	0.35%	1.59%	2.45%	0.62%	1.60%	0.63%	2.68%	5.25%									
22	Прохоров Михаил Дмитриевич	5024	129	69	114	182	52	0	20	133	116	191	109	26	32	191	200	32	84	56	5	60	22	5	26	49	212	11	64	49	18	100	191	26	96	21	10	13	22	7	38	126	139	28	21	53	140	176	50	12	126	207	12	28	120	158	56	5	21	60	270	40	43	115	237									
		4.34%	10.26%	3.55%	5.09%	11.45%	2.64%	0.00%	1.11%	6.89%	6.27%	8.84%	5.51%	1.41%	1.66%	7.84%	8.75%	1.77%	5.83%	3.84%	0.22%	3.21%	1.07%	0.45%	1.27%	2.48%	9.15%	0.53%	3.12%	2.56%	0.98%	5.90%	9.68%	1.29%	5.64%	1.13%	0.51%	0.65%	2.02%	0.40%	2.39%	6.52%	7.37%	1.47%	1.16%	2.70%	7.99%	9.70%	2.63%	0.76%	8.77%	14.90%	0.74%	2.67%	10.22%	8.11%	2.76%	0.25%	1.19%	2.88%	14.00%	1.99%	2.45%	5.70%	12.96%									
23	Путин Владимир Владимирович	84015	799	1469	1584	871	1482	1791	1495	1295	1291	1236	1521	1453	1542	1550	1430	1358	933	1271	1991	1306	1507	1058	1621	1540	1541	1550	1362	1479	1527	1111	1164	1701	1174	1624	1598	1653	746	1199	1352	1420	1213	1462	1604	1500	1028	1034	1425	1331	840	719	1261	785	676	1124	1602	1567	1413	1605	1162	1504	1405	1218	942									
		72.53%	63.56%	75.49%	70.71%	54.78%	75.19%	83.15%	83.33%	67.13%	69.75%	57.22%	76.93%	78.97%	80.06%	63.63%	62.53%	75.03%	64.79%	87.05%	87.94%	69.80%	73.19%	94.38%	78.99%	78.01%	66.51%	75.35%	66.37%	77.19%	83.12%	65.58%	58.97%	84.54%	69.02%	87.45%	80.83%	83.02%	68.38%	68.05%	84.87%	73.46%	64.28%	76.50%	88.91%	76.41%	58.64%	56.97%	75.00%	84.24%	58.46%	51.76%	77.46%	74.98%	57.58%	57.67%	79.07%	77.88%	80.24%	77.02%	60.27%	75.05%	79.92%	60.39%	51.53%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
